function,case,real,group,tc,av,bp,pass,cycles_last_gate,cycles_done,first_source_to_last_gate,words,bytes,source_words,U_words,V_words,A_words,tau_words,config_words,U_updates,V_updates,A_updates,A_scalar_mac,U_cache_reads,zero_source_words,Z_writes,scratch_writes,req_stall,out_stall,phase0,phase1,phase2,phase3,phase4,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52,state53,state54,state55,state56,state57,state58,state59,state60,state61,state62,state63
ordinary_r32,capture1_group11885,1,11885,1,1,1,0,64509,64510,64243,1183,18928,288,136,384,13,360,2,1372,15360,336,2687,272,796,1532,160,403,15,104,9852,52240,2257,57,1,1586,3598,1,1,1,1,13,13,8,160,1153,288,1136,680,136,1644,1372,1372,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,0,0,0,0,56408,56409,56178,1119,17904,288,72,384,13,360,2,1440,6144,1008,8064,144,828,1600,480,0,0,68,8226,39865,8208,42,1,1119,1119,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,0,0,1,0,59188,59189,58922,1119,17904,288,72,384,13,360,2,1440,6144,1008,8064,144,828,1600,480,386,15,104,9209,40769,9050,57,1,1505,3498,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,0,1,0,0,61112,61113,60882,1119,17904,288,72,384,13,360,2,1440,15360,336,2688,144,828,1600,160,0,0,68,8226,50520,2257,42,1,1119,1119,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,0,1,1,0,63862,63863,63596,1119,17904,288,72,384,13,360,2,1440,15360,336,2688,144,828,1600,160,379,15,104,9209,52236,2257,57,1,1498,3475,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,1,0,0,0,56408,56409,56178,1119,17904,288,72,384,13,360,2,1440,6144,1008,8064,144,828,1600,480,0,0,68,8226,39865,8208,42,1,1119,1119,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,1,0,1,0,59188,59189,58922,1119,17904,288,72,384,13,360,2,1440,6144,1008,8064,144,828,1600,480,386,15,104,9209,40769,9050,57,1,1505,3498,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,1,1,0,0,61112,61113,60882,1119,17904,288,72,384,13,360,2,1440,15360,336,2688,144,828,1600,160,0,0,68,8226,50520,2257,42,1,1119,1119,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12190,1,12190,1,1,1,0,63862,63863,63596,1119,17904,288,72,384,13,360,2,1440,15360,336,2688,144,828,1600,160,379,15,104,9209,52236,2257,57,1,1498,3475,1,1,1,1,13,13,8,160,1153,288,1008,360,72,1584,1440,1440,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,0,0,0,0,56312,56313,56082,1121,17936,288,74,384,13,360,2,1400,6144,1008,8064,148,827,1560,480,0,0,68,8130,39865,8208,42,1,1121,1121,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
