function,case,real,group,tc,av,bp,pass,cycles_last_gate,cycles_done,first_source_to_last_gate,words,bytes,source_words,U_words,V_words,A_words,tau_words,config_words,U_updates,V_updates,A_updates,A_scalar_mac,U_cache_reads,zero_source_words,Z_writes,scratch_writes,req_stall,out_stall,phase0,phase1,phase2,phase3,phase4,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52,state53,state54,state55,state56,state57,state58,state59,state60,state61,state62,state63
regional_r96_a48,capture0_group4876,1,4876,1,1,1,0,126740,126741,126378,2999,47984,288,1760,576,13,360,2,7308,23040,738,5898,2816,512,7548,240,1230,15,120,46272,76673,3619,57,1,4229,9184,1,1,1,1,13,13,24,240,1153,288,2976,6688,1760,9420,7308,7308,1,12,588,576,480,23520,23040,23040,0,0,1,240,2400,738,240,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,0,0,0,0,155474,155475,154908,3519,56304,288,2280,576,13,360,2,14532,21804,1608,12864,3990,294,15012,480,0,0,84,74888,71653,8808,42,1,3519,3519,1,1,1,1,13,13,24,480,1153,288,7704,10260,2280,18522,14532,14532,1,12,588,576,480,23520,23040,21804,480,1,0,480,4800,1608,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,0,0,1,0,164126,164128,163524,3519,56304,288,2280,576,13,360,2,14532,21804,1608,12864,3990,294,15012,480,1255,15,120,81207,73033,9710,58,1,4774,10901,1,1,1,1,13,13,24,480,1153,288,7704,10260,2280,18522,14532,14532,1,12,588,576,480,23520,23040,21804,480,1,0,480,4800,1608,480,360,360,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,0,1,0,0,154040,154041,153474,3519,56304,288,2280,576,13,360,2,14532,23040,938,6425,3990,294,15012,480,0,0,84,74888,74328,4699,42,1,3519,3519,1,1,1,1,13,13,24,480,1153,288,7704,10260,2280,18522,14532,14532,1,12,588,576,480,23520,23040,23040,0,0,1,480,2800,938,480,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,0,1,1,0,162740,162741,162138,3519,56304,288,2280,576,13,360,2,14532,23040,938,6425,3990,294,15012,480,1281,15,120,81207,76658,4699,57,1,4800,10923,1,1,1,1,13,13,24,480,1153,288,7704,10260,2280,18522,14532,14532,1,12,588,576,480,23520,23040,23040,0,0,1,480,2800,938,480,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,1,0,0,0,143876,143877,143550,3519,56304,288,2280,576,13,360,2,12456,21804,1608,12864,3420,294,12696,480,0,0,84,63290,71653,8808,42,1,3519,3519,1,1,1,1,13,13,24,240,1153,288,4284,9120,2280,15876,12456,12456,1,12,588,576,480,23520,23040,21804,480,1,0,480,4800,1608,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,1,0,1,0,152233,152234,151871,3519,56304,288,2280,576,13,360,2,12456,21804,1608,12864,3420,294,12696,480,1287,15,120,69298,73032,9727,57,1,4806,10574,1,1,1,1,13,13,24,240,1153,288,4284,9120,2280,15876,12456,12456,1,12,588,576,480,23520,23040,21804,480,1,0,480,4800,1608,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,1,1,0,0,141428,141429,141102,3519,56304,288,2280,576,13,360,2,12456,23040,804,6425,3420,294,12696,240,0,0,84,63290,74328,3685,42,1,3519,3519,1,1,1,1,13,13,24,240,1153,288,4284,9120,2280,15876,12456,12456,1,12,588,576,480,23520,23040,23040,0,0,1,240,2400,804,240,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group7314,1,7314,1,1,1,0,149825,149828,149463,3519,56304,288,2280,576,13,360,2,12456,23040,804,6425,3420,294,12696,240,1340,15,120,69298,76666,3685,59,1,4859,10561,1,1,1,1,13,13,24,240,1153,288,4284,9120,2280,15876,12456,12456,1,12,588,576,480,23520,23040,23040,0,0,1,240,2400,804,240,360,360,480,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,0,0,0,0,119015,119016,118449,3024,48384,288,1785,576,13,360,2,7742,14868,1464,11712,2499,507,8222,480,0,0,84,45509,64717,8664,42,1,3024,3024,1,1,1,1,13,13,24,480,1153,288,5148,6783,1785,10241,7742,7742,1,12,588,576,480,23520,23040,14868,480,1,0,480,4800,1464,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
