function,case,real,group,tc,av,bp,pass,cycles_last_gate,cycles_done,first_source_to_last_gate,words,bytes,source_words,U_words,V_words,A_words,tau_words,config_words,U_updates,V_updates,A_updates,A_scalar_mac,U_cache_reads,zero_source_words,Z_writes,scratch_writes,req_stall,out_stall,phase0,phase1,phase2,phase3,phase4,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52,state53,state54,state55,state56,state57,state58,state59,state60,state61,state62,state63
ordinary_r32,capture0_group2438,1,2438,0,1,0,0,88808,88809,88578,2141,34256,288,1094,384,13,360,2,6516,15360,540,4294,2188,317,6676,160,0,0,68,35718,50520,2461,42,1,2141,2141,1,1,1,1,13,13,8,160,1153,288,3052,5470,1094,8704,6516,6516,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,540,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group2438,1,2438,0,1,1,0,93742,93743,93476,2141,34256,288,1094,384,13,360,2,6516,15360,540,4294,2188,317,6676,160,710,15,104,38878,52243,2461,57,1,2851,6350,1,1,1,1,13,13,8,160,1153,288,3052,5470,1094,8704,6516,6516,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,540,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group2438,1,2438,1,0,0,0,93236,93237,93006,2141,34256,288,1094,384,13,360,2,6516,14868,1620,12960,2188,317,6676,480,0,0,68,35718,48589,8820,42,1,2141,2141,1,1,1,1,13,13,8,160,1153,288,3052,5470,1094,8704,6516,6516,1,12,396,384,480,15840,15360,14868,480,1,0,480,4800,1620,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group2438,1,2438,1,0,1,0,98246,98247,97980,2141,34256,288,1094,384,13,360,2,6516,14868,1620,12960,2188,317,6676,480,728,15,104,38878,49500,9708,57,1,2869,6408,1,1,1,1,13,13,8,160,1153,288,3052,5470,1094,8704,6516,6516,1,12,396,384,480,15840,15360,14868,480,1,0,480,4800,1620,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group2438,1,2438,1,1,0,0,88808,88809,88578,2141,34256,288,1094,384,13,360,2,6516,15360,540,4294,2188,317,6676,160,0,0,68,35718,50520,2461,42,1,2141,2141,1,1,1,1,13,13,8,160,1153,288,3052,5470,1094,8704,6516,6516,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,540,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group2438,1,2438,1,1,1,0,93742,93743,93476,2141,34256,288,1094,384,13,360,2,6516,15360,540,4294,2188,317,6676,160,710,15,104,38878,52243,2461,57,1,2851,6350,1,1,1,1,13,13,8,160,1153,288,3052,5470,1094,8704,6516,6516,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,540,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,0,0,0,0,78968,78969,78738,1751,28016,288,704,384,13,360,2,4872,10356,1476,11808,1408,512,5032,480,0,0,68,26106,44077,8676,42,1,1751,1751,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,0,0,1,0,83056,83057,82790,1751,28016,288,704,384,13,360,2,4872,10356,1476,11808,1408,512,5032,480,628,15,104,28357,44999,9540,57,1,2379,5196,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,0,1,0,0,79148,79149,78918,1751,28016,288,704,384,13,360,2,4872,15360,492,3935,1408,512,5032,160,0,0,68,26106,50520,2413,42,1,1751,1751,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,0,1,1,0,83167,83168,82901,1751,28016,288,704,384,13,360,2,4872,15360,492,3935,1408,512,5032,160,595,15,104,28357,52237,2413,57,1,2346,5160,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,1,0,0,0,78968,78969,78738,1751,28016,288,704,384,13,360,2,4872,10356,1476,11808,1408,512,5032,480,0,0,68,26106,44077,8676,42,1,1751,1751,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,1,0,1,0,83056,83057,82790,1751,28016,288,704,384,13,360,2,4872,10356,1476,11808,1408,512,5032,480,628,15,104,28357,44999,9540,57,1,2379,5196,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,1,1,0,0,79148,79149,78918,1751,28016,288,704,384,13,360,2,4872,15360,492,3935,1408,512,5032,160,0,0,68,26106,50520,2413,42,1,1751,1751,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group4876,1,4876,1,1,1,0,83167,83168,82901,1751,28016,288,704,384,13,360,2,4872,15360,492,3935,1408,512,5032,160,595,15,104,28357,52237,2413,57,1,2346,5160,1,1,1,1,13,13,8,160,1153,288,2272,3520,704,6280,4872,4872,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,0,0,0,0,98828,98829,98598,2187,34992,288,1140,384,13,360,2,8304,14556,1608,12864,2280,294,8464,480,0,0,68,41634,48277,8808,42,1,2187,2187,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,14556,480,1,0,480,4800,1608,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,0,0,1,0,104005,104006,103739,2187,34992,288,1140,384,13,360,2,8304,14556,1608,12864,2280,294,8464,480,746,14,104,44901,49218,9727,56,1,2933,6604,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,14556,480,1,0,480,4800,1608,480,360,360,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,0,1,0,0,94720,94721,94490,2187,34992,288,1140,384,13,360,2,8304,15360,536,4278,2280,294,8464,160,0,0,68,41634,50520,2457,42,1,2187,2187,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,536,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,0,1,1,0,99759,99760,99493,2187,34992,288,1140,384,13,360,2,8304,15360,536,4278,2280,294,8464,160,700,12,104,44901,52244,2457,54,1,2887,6514,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,536,160,360,360,480,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,1,0,0,0,98828,98829,98598,2187,34992,288,1140,384,13,360,2,8304,14556,1608,12864,2280,294,8464,480,0,0,68,41634,48277,8808,42,1,2187,2187,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,14556,480,1,0,480,4800,1608,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,1,0,1,0,104005,104006,103739,2187,34992,288,1140,384,13,360,2,8304,14556,1608,12864,2280,294,8464,480,746,14,104,44901,49218,9727,56,1,2933,6604,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,14556,480,1,0,480,4800,1608,480,360,360,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,1,1,0,0,94720,94721,94490,2187,34992,288,1140,384,13,360,2,8304,15360,536,4278,2280,294,8464,160,0,0,68,41634,50520,2457,42,1,2187,2187,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,536,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group7314,1,7314,1,1,1,0,99759,99760,99493,2187,34992,288,1140,384,13,360,2,8304,15360,536,4278,2280,294,8464,160,700,12,104,44901,52244,2457,54,1,2887,6514,1,1,1,1,13,13,8,160,1153,288,3144,5700,1140,10584,8304,8304,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,536,160,360,360,480,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,0,0,0,0,77312,77313,77082,1761,28176,288,714,384,13,360,2,4424,9936,1464,11712,1428,507,4584,480,0,0,68,24882,43657,8664,42,1,1761,1761,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,9936,480,1,0,480,4800,1464,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,0,0,1,0,81532,81533,81266,1761,28176,288,714,384,13,360,2,4424,9936,1464,11712,1428,507,4584,480,625,14,104,27245,44591,9537,56,1,2386,5342,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,9936,480,1,0,480,4800,1464,480,360,360,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,0,1,0,0,77920,77921,77690,1761,28176,288,714,384,13,360,2,4424,15360,488,3893,1428,507,4584,160,0,0,68,24882,50520,2409,42,1,1761,1761,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,488,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,0,1,1,0,82059,82060,81793,1761,28176,288,714,384,13,360,2,4424,15360,488,3893,1428,507,4584,160,577,15,104,27245,52245,2409,57,1,2338,5308,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,488,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,1,0,0,0,77312,77313,77082,1761,28176,288,714,384,13,360,2,4424,9936,1464,11712,1428,507,4584,480,0,0,68,24882,43657,8664,42,1,1761,1761,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,9936,480,1,0,480,4800,1464,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,1,0,1,0,81532,81533,81266,1761,28176,288,714,384,13,360,2,4424,9936,1464,11712,1428,507,4584,480,625,14,104,27245,44591,9537,56,1,2386,5342,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,9936,480,1,0,480,4800,1464,480,360,360,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,1,1,0,0,77920,77921,77690,1761,28176,288,714,384,13,360,2,4424,15360,488,3893,1428,507,4584,160,0,0,68,24882,50520,2409,42,1,1761,1761,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,488,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group9752,1,9752,1,1,1,0,82059,82060,81793,1761,28176,288,714,384,13,360,2,4424,15360,488,3893,1428,507,4584,160,577,15,104,27245,52245,2409,57,1,2338,5308,1,1,1,1,13,13,8,160,1153,288,2292,3570,714,5852,4424,4424,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,488,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,0,0,0,0,82700,82701,82470,1903,30448,288,856,384,13,360,2,5508,10356,1476,11808,1712,436,5668,480,0,0,68,29838,44077,8676,42,1,1903,1903,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,0,0,1,0,87106,87107,86840,1903,30448,288,856,384,13,360,2,5508,10356,1476,11808,1712,436,5668,480,645,15,104,32413,44993,9540,57,1,2548,5649,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,0,1,0,0,82880,82881,82650,1903,30448,288,856,384,13,360,2,5508,15360,492,3935,1712,436,5668,160,0,0,68,29838,50520,2413,42,1,1903,1903,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,0,1,1,0,87234,87235,86968,1903,30448,288,856,384,13,360,2,5508,15360,492,3935,1712,436,5668,160,614,15,104,32413,52248,2413,57,1,2517,5628,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,1,0,0,0,82700,82701,82470,1903,30448,288,856,384,13,360,2,5508,10356,1476,11808,1712,436,5668,480,0,0,68,29838,44077,8676,42,1,1903,1903,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,1,0,1,0,87106,87107,86840,1903,30448,288,856,384,13,360,2,5508,10356,1476,11808,1712,436,5668,480,645,15,104,32413,44993,9540,57,1,2548,5649,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,10356,480,1,0,480,4800,1476,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,1,1,0,0,82880,82881,82650,1903,30448,288,856,384,13,360,2,5508,15360,492,3935,1712,436,5668,160,0,0,68,29838,50520,2413,42,1,1903,1903,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group12190,1,12190,1,1,1,0,87234,87235,86968,1903,30448,288,856,384,13,360,2,5508,15360,492,3935,1712,436,5668,160,614,15,104,32413,52248,2413,57,1,2517,5628,1,1,1,1,13,13,8,160,1153,288,2576,4280,856,7220,5508,5508,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,492,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,0,0,0,0,95096,95097,94866,2123,33968,288,1076,384,13,360,2,7848,13008,1560,12480,2152,326,8008,480,0,0,68,39498,46729,8760,42,1,2123,2123,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,13008,480,1,0,480,4800,1560,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,0,0,1,0,100210,100211,99944,2123,33968,288,1076,384,13,360,2,7848,13008,1560,12480,2152,326,8008,480,725,15,104,42683,47647,9720,57,1,2848,6497,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,13008,480,1,0,480,4800,1560,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,0,1,0,0,92568,92569,92338,2123,33968,288,1076,384,13,360,2,7848,15360,520,4147,2152,326,8008,160,0,0,68,39498,50520,2441,42,1,2123,2123,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,520,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,0,1,1,0,97522,97523,97256,2123,33968,288,1076,384,13,360,2,7848,15360,520,4147,2152,326,8008,160,682,15,104,42683,52238,2441,57,1,2805,6380,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,520,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,1,0,0,0,95096,95097,94866,2123,33968,288,1076,384,13,360,2,7848,13008,1560,12480,2152,326,8008,480,0,0,68,39498,46729,8760,42,1,2123,2123,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,13008,480,1,0,480,4800,1560,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,1,0,1,0,100210,100211,99944,2123,33968,288,1076,384,13,360,2,7848,13008,1560,12480,2152,326,8008,480,725,15,104,42683,47647,9720,57,1,2848,6497,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,13008,480,1,0,480,4800,1560,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,1,1,0,0,92568,92569,92338,2123,33968,288,1076,384,13,360,2,7848,15360,520,4147,2152,326,8008,160,0,0,68,39498,50520,2441,42,1,2123,2123,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,520,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture0_group14628,1,14628,1,1,1,0,97522,97523,97256,2123,33968,288,1076,384,13,360,2,7848,15360,520,4147,2152,326,8008,160,682,15,104,42683,52238,2441,57,1,2805,6380,1,1,1,1,13,13,8,160,1153,288,3016,5380,1076,10000,7848,7848,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,520,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
