layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,42550085,1539648000,0.02763624218003076,4059494897.334994,112189184.111349,42550085,4.2550085,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,78002873,1539648000,0.05066279630149229,4059494897.334994,205665363.07063016,78002873,7.8002873,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,187985760,1368576000,0.13735865600448935,3608439908.7422166,495650456.13779306,187985760,169.187184,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,423075483,5474304000,0.07728388540351432,14433759634.968866,1115497025.5708046,423075483,380.7679347,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,282196573,1539648000,0.1832864219613834,4059494897.334994,744050294.7030244,282196573,253.97691569999998,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,2167492,48114000,0.04504909174044976,126859215.54171856,5714892.4390603695,2167492,0.2167492,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,49938428,1539648000,0.032434964355489045,4059494897.334994,131669572.29635018,49938428,4.9938427999999995,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,16204264,1539648000,0.010524654986074739,4059494897.334994,42724783.2121817,16204264,1.6204264,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,234989160,1368576000,0.1717034055836139,3608439908.7422166,619581421.1748636,234989160,211.490244,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,231946294,5474304000,0.04237000612315282,14433759634.968866,611558484.1137469,231946294,208.7516646,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,165709312,1539648000,0.10762805004780314,4059494897.334994,436915519.97917217,165709312,149.1383808,mac
