layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,40,4197489,74649600,0.05622922292952675,0.056229222929526756
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,40,8235643,66355200,0.12411450798128858,0.12411450798128862
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,40,22655459,265420800,0.08535675802348573,0.08535675802348572
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,40,12680266,74649600,0.16986381708676268,0.1698638170867627
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,40,24564,2332800,0.010529835390946502,0.010529835390946504
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,40,1678651,74649600,0.022487072938100136,0.022487072938100143
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,40,382419,74649600,0.005122853973765432,0.005122853973765431
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,40,10497433,66355200,0.15820060824170526,0.15820060824170526
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,40,9981176,265420800,0.0376051010320216,0.037605101032021596
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,40,8487734,74649600,0.11370099772805213,0.11370099772805213
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,40,156038,2332800,0.06688871742112483,0.06688871742112483
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,40,4010771,74649600,0.05372796371313443,0.05372796371313443
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,40,4415733,74649600,0.0591528018904321,0.05915280189043211
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,40,13227206,66355200,0.19933940369405864,0.1993394036940587
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,40,16475489,265420800,0.062073089222849154,0.06207308922284914
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,40,5223267,74649600,0.06997046199845679,0.06997046199845677
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,40,0,2332800,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,40,469895,74649600,0.006294675390089163,0.006294675390089164
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,40,3799,74649600,5.089109653635116e-05,5.089109653635117e-05
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,40,14930670,66355200,0.22501130280671297,0.22501130280671294
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,40,14225114,265420800,0.05359457133728781,0.05359457133728782
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,40,16568446,74649600,0.22194956168552812,0.2219495616855281
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,40,358325,2332800,0.15360296639231824,0.15360296639231824
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,40,2308238,74649600,0.030920969435871058,0.030920969435871054
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,40,7007804,74649600,0.0938759752229081,0.09387597522290811
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,40,14887657,66355200,0.22436307930652005,0.22436307930652005
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40,12896422,265420800,0.04858858838493441,0.04858858838493441
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,40,16718959,74649600,0.22396582165209192,0.22396582165209183
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,40,284211,2332800,0.12183256172839506,0.12183256172839507
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,40,5341293,74649600,0.07155152874228395,0.07155152874228395
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,40,1249657,74649600,0.01674030403377915,0.016740304033779144
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,40,17185167,66355200,0.25898749457465275,0.25898749457465275
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,40,13580348,265420800,0.05116534951292438,0.05116534951292436
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,40,2705117,49766400,0.05435629259902263,0.05435629259902264
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,40,294212,1555200,0.1891795267489712,0.18917952674897123
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,40,1352040,49766400,0.02716772762345679,0.02716772762345679
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,40,4517336,49766400,0.09077080118312757,0.09077080118312758
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,40,4170502,33177600,0.12570234133873456,0.1257023413387346
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,40,12768659,132710400,0.09621445644048997,0.09621445644048997
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,40,7377205,49766400,0.14823666168338478,0.14823666168338476
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,40,374471,1555200,0.24078639403292182,0.24078639403292185
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,40,1950250,49766400,0.039188086741255145,0.03918808674125514
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40,1865628,49766400,0.0374877025462963,0.037487702546296305
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,40,6091055,33177600,0.1835893795814043,0.18358937958140437
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,40,7478898,132710400,0.05635502567997685,0.05635502567997684
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,40,69316429,2123366400,0.03264459162582586,0.032644591625825864
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,40,65267547,1061683200,0.06147553903085214,0.061475539030852136
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,40,32813467,1061683200,0.030907022923599054,0.030907022923599058
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,40,38754924,1061683200,0.036503284595630785,0.03650328459563078
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,64699594,1061683200,0.06094058378243152,0.06094058378243152
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,49676623,1061683200,0.046790438993477526,0.04679043899347752
sttmultires_unet.preds.0.sn,40,5213834,66355200,0.07857461058063271,0.07857461058063271
sttmultires_unet.preds.1.sn,40,12162597,132710400,0.09164765534577546,0.09164765534577546
sttmultires_unet.preds.2.sn,40,32129722,265420800,0.12105201250241127,0.12105201250241124
sttmultires_unet.preds.3.sn,40,85405363,1061683200,0.08044335918661989,0.08044335918661988
sttmultires_unet.resblocks.0.sn1,40,6769230,33177600,0.2040301287615741,0.204030128761574
sttmultires_unet.resblocks.0.sn2,40,2640583,33177600,0.07958933135609568,0.07958933135609567
sttmultires_unet.resblocks.1.sn1,40,8268443,33177600,0.24921763478973766,0.24921763478973763
sttmultires_unet.resblocks.1.sn2,40,2254408,33177600,0.06794970100308642,0.06794970100308642
