layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,975833,74649600,0.013072179891117969,4059494897.334994,53066447.56503851,975833,0.0975833,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,1654420,74649600,0.02216247642318244,4059494897.334994,89968459.95221622,1654420,0.165442,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,3078791,66355200,0.04639863944347994,3608439908.7422166,167426702.27919376,3078791,2.7709119,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,64793931,265420800,0.2441177594220197,14433759634.968866,3523537062.1245885,64793931,58.3145379,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,29667345,74649600,0.3974213525591564,4059494897.334994,1613329952.805867,29667345,26.7006105,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,199253,2332800,0.08541366598079561,126859215.54171856,10835510.662866104,199253,0.0199253,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,9239819,74649600,0.1237758675197188,4059494897.334994,502467502.60951066,9239819,0.9239819,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,1550938,74649600,0.020776239926268862,4059494897.334994,84341039.96649602,1550938,0.1550938,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,25796287,66355200,0.3887605944974923,3608439908.7422166,1402819244.131101,25796287,23.216658300000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,38922827,265420800,0.14664573010103202,14433759634.968866,2116649219.7728148,38922827,35.030544299999995,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,24692210,74649600,0.33077484675068586,4059494897.334994,1342778802.551174,24692210,22.222989000000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,226210,2332800,0.0969693072702332,126859215.54171856,12301450.251925651,226210,0.022621000000000002,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,9921128,74649600,0.13290262774348421,4059494897.334994,539517539.1670864,9921128,0.9921128,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,7973349,74649600,0.10681033789866255,4059494897.334994,433596021.68224716,7973349,0.7973349000000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,19646621,66355200,0.2960826129677855,3608439908.7422166,1068396316.9176329,19646621,17.6819589,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,92521820,265420800,0.3485854160638503,14433759634.968866,5031398107.7212305,92521820,83.269638,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,26365515,74649600,0.3531903051054527,4059494897.334994,1433774241.3637748,26365515,23.7289635,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,0,2332800,0.0,126859215.54171856,0.0,0,0.0,logic
