function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
response_class,diagnostic_zero,0,1,0,1,4,50316,50318,50228,24,41856,8436,3176,4,3968,6656,106496,12,960,4096,0,3712,1588,0,20480,204800,0,0,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,3976,1,4,0,2048
response_class,diagnostic_zero,0,1,1,1,4,56315,56319,56151,52,44598,11665,5973,4,4400,6656,106496,12,960,4096,0,3712,1588,0,20480,204800,0,0,1920,1280,2107,432,1,16,36,32,42646,1920,4,7253,4408,3,4,0,2048
response_class,diagnostic_zero,0,2,0,1,4,35916,35918,35844,24,27456,8436,3176,4,3968,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,0,1248
response_class,diagnostic_zero,0,2,1,1,4,44840,44842,44700,52,33131,11657,5961,4,4404,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,2532,436,1,16,36,32,31179,1920,4,7241,4412,1,4,0,1248
response_class,diagnostic_zero,0,2,0,1,4,35916,35918,35844,24,27456,8436,3176,4,3968,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,1,1248
response_class,diagnostic_zero,0,2,1,1,4,44840,44842,44700,52,33131,11657,5961,4,4404,6784,108544,12,672,2496,2016,1824,1588,0,12480,124800,0,0,1920,1280,2532,436,1,16,36,32,31179,1920,4,7241,4412,1,4,1,1248
response_class,diagnostic_zero,0,3,0,1,4,35916,35918,35844,24,27456,8436,3176,4,3968,6752,108032,12,672,2496,1984,1792,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,0,1248
response_class,diagnostic_zero,0,3,1,1,4,44807,44809,44669,52,33118,11637,5944,4,4401,6752,108032,12,672,2496,1984,1792,1588,0,12480,124800,0,0,1920,1280,1898,433,1,16,36,32,31166,1920,4,7224,4409,1,4,0,1248
response_class,diagnostic_zero,0,3,0,1,4,35916,35918,35844,24,27456,8436,3176,4,3968,6752,108032,12,672,2496,1984,1792,1588,0,12480,124800,0,0,1920,1280,0,0,1,12,12,32,25504,1920,4,4456,3976,1,4,1,1248
response_class,diagnostic_zero,0,3,1,1,4,44807,44809,44669,52,33118,11637,5944,4,4401,6752,108032,12,672,2496,1984,1792,1588,0,12480,124800,0,0,1920,1280,1898,433,1,16,36,32,31166,1920,4,7224,4409,1,4,1,1248
response_class,diagnostic_signed_extreme,0,1,0,1,4,70692,70694,70604,24,41856,28812,3176,7068,17280,6976,111616,12,960,4096,0,3712,1588,320,20480,204800,12800,7040,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,24352,1,4,0,2048
response_class,diagnostic_signed_extreme,0,1,1,1,4,76724,76726,76560,52,44598,32074,5957,7087,17742,6976,111616,12,960,4096,0,3712,1588,320,20480,204800,12800,7040,1920,1280,2220,462,1,16,36,32,42646,1920,4,7237,24833,1,4,0,2048
response_class,diagnostic_signed_extreme,0,2,0,1,4,67172,67174,67100,24,38336,28812,3176,7068,17280,9504,152064,12,672,3584,3328,3072,1588,320,17920,179200,12800,7040,1920,1280,0,0,1,12,12,32,36384,1920,4,4456,24352,1,4,0,1792
response_class,diagnostic_signed_extreme,0,2,1,1,4,78209,78211,78069,52,46078,32079,5958,7088,17745,9504,152064,12,672,3584,3328,3072,1588,320,17920,179200,12800,7040,1920,1280,3106,465,1,16,36,32,44126,1920,4,7238,24837,1,4,0,1792
response_class,diagnostic_signed_extreme,0,2,0,1,4,64068,64070,63996,24,35232,28812,3176,7068,17280,9312,148992,12,672,3584,3136,2784,1588,320,14400,144000,12800,7040,1920,1280,0,0,1,12,12,32,33280,1920,4,4456,24352,1,4,1,1856
response_class,diagnostic_signed_extreme,0,2,1,1,4,75328,75330,75188,52,43196,32080,5959,7088,17745,9312,148992,12,672,3584,3136,2784,1588,320,14400,144000,12800,7040,1920,1280,3074,465,1,16,36,32,41244,1920,4,7239,24837,1,4,1,1856
response_class,diagnostic_signed_extreme,0,3,0,1,4,67108,67110,67036,24,38272,28812,3176,7068,17280,9504,152064,12,672,3584,3328,3104,1588,320,17920,179200,12800,7040,1920,1280,0,0,1,12,12,32,36320,1920,4,4456,24352,1,4,0,1792
response_class,diagnostic_signed_extreme,0,3,1,1,4,78209,78211,78071,52,46087,32070,5953,7087,17742,9504,152064,12,672,3584,3328,3104,1588,320,17920,179200,12800,7040,1920,1280,2936,462,1,16,36,32,44135,1920,4,7233,24833,1,4,0,1792
response_class,diagnostic_signed_extreme,0,3,0,1,4,63460,63462,63388,24,34624,28812,3176,7068,17280,9280,148480,12,672,3584,3104,2720,1588,320,14240,142400,12800,7040,1920,1280,0,0,1,12,12,32,32672,1920,4,4456,24352,1,4,1,1856
response_class,diagnostic_signed_extreme,0,3,1,1,4,74618,74620,74480,52,42479,32087,5966,7085,17748,9280,148480,12,672,3584,3104,2720,1588,320,14240,142400,12800,7040,1920,1280,2705,468,1,16,36,32,40527,1920,4,7246,24837,1,4,1,1856
