function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train14,1,1,1,0,4,71120,71122,70956,52,44598,26470,5954,4049,15179,9248,147968,12,960,4096,0,3712,1588,2592,20480,204800,10360,3980,1920,1280,2927,515,1,16,36,32,42646,1920,4,7234,19232,1,4,0,2048
adapt_response_class,train14,1,2,0,0,4,62662,62664,62590,24,39502,23136,3176,4008,14664,13016,208256,12,672,3696,4456,4082,1588,2592,18480,184800,10360,3980,1920,1280,0,0,1,12,12,32,37550,1920,4,4456,18676,1,4,0,1848
adapt_response_class,train14,1,2,1,0,4,74222,74224,74082,52,47692,26478,5961,4045,15184,13014,208224,12,672,3696,4454,4082,1588,2592,18480,184800,10360,3980,1920,1280,4214,520,1,16,36,32,45740,1920,4,7241,19233,1,4,0,1848
adapt_response_class,train14,1,2,0,0,4,58261,58263,58189,24,35101,23136,3176,4008,14664,12872,205952,12,672,3754,4254,3345,1588,2592,13589,135890,10360,3980,1920,1280,0,0,1,12,12,32,33149,1920,4,4456,18676,1,4,1,2324
adapt_response_class,train14,1,2,1,0,4,70009,70011,69869,52,43495,26462,5953,4047,15174,12872,205952,12,672,3754,4254,3345,1588,2592,13589,135890,10360,3980,1920,1280,4258,510,1,16,36,32,41543,1920,4,7233,19225,1,4,1,2324
adapt_response_class,train14,1,3,0,0,4,62218,62220,62146,24,39058,23136,3176,4008,14664,12999,207984,12,672,3650,4485,4103,1588,2592,18250,182500,10360,3980,1920,1280,0,0,1,12,12,32,37106,1920,4,4456,18676,1,4,0,1825
adapt_response_class,train14,1,3,1,0,4,73925,73927,73784,52,47397,26476,5963,4051,15174,12999,207984,12,672,3650,4485,4103,1588,2592,18250,182500,10360,3980,1920,1280,4188,510,1,16,36,32,45445,1920,4,7243,19229,1,4,0,1825
adapt_response_class,train14,1,3,0,0,4,58191,58193,58119,24,35031,23136,3176,4008,14664,12848,205568,12,672,3708,4276,3375,1588,2592,13469,134690,10360,3980,1920,1280,0,0,1,12,12,32,33079,1920,4,4456,18676,1,4,1,2285
adapt_response_class,train14,1,3,1,0,4,69877,69879,69736,52,43360,26465,5944,4047,15186,12848,205568,12,672,3708,4276,3375,1588,2592,13469,134690,10360,3980,1920,1280,4143,522,1,16,36,32,41408,1920,4,7224,19237,1,4,1,2285
adapt_response_class,train15,1,1,0,0,4,57908,57910,57820,24,41856,16028,3176,2088,9476,8480,135680,12,960,4096,0,3712,1588,1824,20480,204800,5320,2060,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,11568,1,4,0,2048
adapt_response_class,train15,1,1,1,0,4,64190,64192,64026,52,44598,19540,5964,2313,9975,8480,135680,12,960,4096,0,3712,1588,1824,20480,204800,5320,2060,1920,1280,2747,499,1,16,36,32,42646,1920,4,7244,12292,1,4,0,2048
adapt_response_class,train15,1,2,0,0,4,49328,49330,49256,24,33276,16028,3176,2088,9476,10318,165088,12,672,3078,3144,2899,1588,1824,15390,153900,5320,2060,1920,1280,0,0,1,12,12,32,31324,1920,4,4456,11568,1,4,0,1539
adapt_response_class,train15,1,2,1,0,4,59735,59738,59595,52,40126,19557,5966,2313,9990,10318,165088,12,672,3078,3144,2899,1588,1824,15390,153900,5320,2060,1920,1280,3373,514,1,16,36,32,38174,1920,4,7246,12307,2,4,0,1539
adapt_response_class,train15,1,2,0,0,4,47389,47391,47317,24,31337,16028,3176,2088,9476,10233,163728,12,672,3104,3033,2542,1588,1824,12858,128580,5320,2060,1920,1280,0,0,1,12,12,32,29385,1920,4,4456,11568,1,4,1,1809
adapt_response_class,train15,1,2,1,0,4,57931,57933,57791,52,38316,19563,5973,2313,9989,10233,163728,12,672,3104,3033,2542,1588,1824,12858,128580,5320,2060,1920,1280,3215,513,1,16,36,32,36364,1920,4,7253,12306,1,4,1,1809
adapt_response_class,train15,1,3,0,0,4,48612,48614,48540,24,32560,16028,3176,2088,9476,10349,165584,12,672,3004,3249,3003,1588,1824,15020,150200,5320,2060,1920,1280,0,0,1,12,12,32,30608,1920,4,4456,11568,1,4,0,1502
