layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,1313846,74649600,0.017600174682784638,4059494897.334994,71447819.31696878,1313846,0.13138460000000002,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,2165428,74649600,0.02900789823388203,4059494897.334994,117757414.86285688,2165428,0.2165428,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,19272646,66355200,0.2904466567804784,3608439908.7422166,1048059307.6874313,19272646,17.3453814,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,66120184,265420800,0.24911455319251544,14433759634.968866,3595659582.3534336,66120184,59.5081656,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,25015142,74649600,0.33510081768689987,4059494897.334994,1360340059.492754,25015142,22.513627800000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,749581,2332800,0.3213224451303155,126859215.54171856,40762713.32517873,749581,0.07495810000000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,8097912,74649600,0.1084789737654321,4059494897.334994,440369840.46890825,8097912,0.8097912,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,4334545,74649600,0.05806521401320302,4059494897.334994,235715439.99926203,4334545,0.4334545,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,28222313,66355200,0.42532179844232254,3608439908.7422166,1534748151.5572898,28222313,25.4000817,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,23600541,265420800,0.08891745108145255,14433759634.968866,1283413116.2637885,23600541,21.2404869,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,23245462,74649600,0.3113943276320302,4059494897.334994,1264103684.0812879,23245462,20.9209158,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,197969,2332800,0.08486325445816187,126859215.54171856,10765685.888879664,197969,0.0197969,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,13805111,74649600,0.18493214966992455,4059494897.334994,750731117.9382501,13805111,1.3805110999999999,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,12682552,74649600,0.16989444015775035,4059494897.334994,689685612.905973,12682552,1.2682552,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,28457131,66355200,0.4288606017312886,3608439908.7422166,1547517710.574383,28457131,25.611417900000003,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,70561389,265420800,0.26584724708839697,14433759634.968866,3837175264.0920987,70561389,63.505250100000005,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,22225965,74649600,0.2977372283307613,4059494897.334994,1208662759.1553895,22225965,20.0033685,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,0,2332800,0.0,126859215.54171856,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,6321786,74649600,0.08468613361625514,4059494897.334994,343782927.2902172,6321786,0.6321786,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,266517,74649600,0.003570240162037037,4059494897.334994,14493371.720049813,266517,0.0266517,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,29864687,66355200,0.45007304627218364,3608439908.7422166,1624061542.0177298,29864687,26.8782183,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,26760702,265420800,0.10082368073640047,14433759634.968866,1455264773.2620451,26760702,24.0846318,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,29568954,74649600,0.396103314686214,4059494897.334994,1607979384.786163,29568954,26.6120586,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,1013282,2332800,0.4343629972565158,126859215.54171856,55102949.09231124,1013282,0.10132820000000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,3179090,74649600,0.04258683234739369,4059494897.334994,172881028.60790554,3179090,0.317909,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,15670935,74649600,0.2099265769675926,4059494897.334994,852195868.014944,15670935,1.5670935000000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,29953908,66355200,0.45141764322916667,3608439908.7422166,1628913439.3384807,29953908,26.9585172,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40258198,265420800,0.15167687686873071,14433759634.968866,2189267582.9060283,40258198,36.2323782,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,0,74649600,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,29713679,74649600,0.3980420390732167,4059494897.334994,1615849626.5425396,29713679,26.742311100000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,880646,2332800,0.3775060013717421,126859215.54171856,47890115.19631013,880646,0.0880646,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,9097112,74649600,0.1218641760973937,4059494897.334994,494707001.0353028,9097112,0.9097112,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,4359817,74649600,0.05840375567986968,4059494897.334994,237089748.16763064,4359817,0.43598169999999997,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,30256819,66355200,0.4559826358748071,3608439908.7422166,1645385940.9841242,30256819,27.2311371,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,18495599,265420800,0.06968406017915701,14433759634.968866,1005802975.0146579,18495599,16.6460391,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,0,49766400,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,3463811,49766400,0.06960139773019547,2706329931.556662,188364345.95540792,3463811,3.1174299,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,228317,1555200,0.14680877057613168,84572810.36114569,12416030.31328813,228317,0.0228317,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,1503717,49766400,0.030215506847993828,2706329931.556662,81773130.57988098,1503717,0.15037170000000002,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,3988687,49766400,0.08014819235468107,2706329931.556662,216907451.9296342,3988687,0.3988687,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,5221033,33177600,0.15736620490933642,1804219954.3711083,283923247.04107744,5221033,4.6989297,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,8998449,132710400,0.06780515317563657,7216879817.484433,489341641.47469205,8998449,8.0986041,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,49766400,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,7204506,49766400,0.14476646894290124,2706329931.556662,391785827.9859415,7204506,6.4840554,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,249704,1555200,0.16056069958847738,84572810.36114569,13579069.597749181,249704,0.0249704,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,1962256,49766400,0.03942933384773663,2706329931.556662,106708786.37346984,1962256,0.1962256,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,1252816,49766400,0.025173932613168724,2706329931.556662,68128967.32600893,1252816,0.1252816,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,8582801,33177600,0.2586926420235339,1804219954.3711083,466738426.78784186,8582801,7.7245209,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,5342199,132710400,0.04025456181278935,7216879817.484433,290512334.70839906,5342199,4.807979100000001,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,281383228,2123366400,0.1325175099313995,115470077079.75093,15301807086.195358,281383228,253.24490519999998,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,154531421,1061683200,0.1455532318868755,57735038539.875465,8403521452.592187,154531421,139.0782789,mac
