file,valid_pixels,dense_q16_AEE,block_magnitude25_AEE,cin_fullcost25_AEE
zurich_city_10_a_0101.npy,34816,1.0765895322405385,1.1208436729423283,1.223021539126635
zurich_city_10_a_0111.npy,32932,0.8246953042209054,0.8801045261304108,0.89564342454727
zurich_city_10_a_0121.npy,27123,1.0792692531292472,1.150702121142036,1.2104972624255492
zurich_city_10_a_0131.npy,35108,1.0862081584388492,1.0571281340099425,1.1448613806122399
zurich_city_10_a_0141.npy,38796,0.8753443077455646,0.8692254373940063,0.9100397292266683
zurich_city_10_a_0151.npy,33131,0.7965287448706843,0.7845892060831292,0.8556872334472093
zurich_city_10_a_0161.npy,36724,1.0402245300988398,0.9675412053739979,1.1010758925922135
zurich_city_10_a_0171.npy,38500,0.7354511124170929,0.8091965021571846,0.8444932966740959
zurich_city_10_a_0181.npy,41382,1.1730783251212313,1.2305644135439058,1.270817322576252
zurich_city_10_a_0191.npy,39915,1.0461405978595728,1.0551415412840528,1.1577226816377024
zurich_city_10_a_0201.npy,36285,0.9900584182753852,0.9711157012865749,1.0073614908224702
zurich_city_10_a_0211.npy,37248,1.4596395730331069,1.5358391262367506,1.648842727239986
zurich_city_10_a_0221.npy,45822,1.1706609491662794,1.2835764043312752,1.2742437065399752
zurich_city_10_a_0231.npy,48505,1.1460132649611616,1.2500056843488483,1.2900639409674763
zurich_city_10_a_0241.npy,38929,1.8234985015426846,2.100151988252151,2.2472047387570644
zurich_city_10_a_0251.npy,38993,1.076563156809455,1.1785756092727508,1.199795171670434
zurich_city_10_a_0261.npy,39491,0.9473455061929749,1.1965503341985335,1.0012882761721502
zurich_city_10_a_0271.npy,32385,0.7856170218331757,0.9153619728356103,0.96484663827865
zurich_city_10_a_0281.npy,25628,1.5479753662389315,1.4904986182910924,1.7604615545264135
zurich_city_10_a_0291.npy,22542,2.3070510128912414,2.7962645145217255,2.5537338840535813
zurich_city_10_a_0301.npy,21161,3.0512596147111926,3.879634860795813,3.5415929828456525
zurich_city_10_a_0311.npy,26014,4.064253446858047,4.546246492397348,4.245728246338521
zurich_city_10_a_0321.npy,42746,1.4924435465957764,1.4630491045626945,1.6264051316149595
zurich_city_10_a_0331.npy,55044,0.9238733471977404,0.9221488930209752,0.9976800509168148
zurich_city_10_a_0341.npy,58071,1.1426179737580002,1.307229045667368,1.162913437900991
zurich_city_10_a_0351.npy,45072,1.168374865654893,1.1655661236641652,1.295640075511201
zurich_city_10_a_0361.npy,33947,2.70801004152976,3.521385619443664,3.8050490248592017
zurich_city_10_a_0371.npy,35687,3.0863916458092846,3.7327490376393793,3.484213881386848
zurich_city_10_a_0381.npy,34285,1.3953531498726433,1.5382962746072202,1.4400198627596696
zurich_city_10_a_0391.npy,40751,0.9145393987159662,0.9500665772179863,0.9358661576293817
zurich_city_10_a_0401.npy,32225,0.5571463928047259,0.6444672338639822,0.6735723110262732
zurich_city_10_a_0411.npy,36225,0.5706093708937345,0.5922388143287913,0.5689319089596806
zurich_city_10_a_0421.npy,32489,0.6467726942871178,0.6778701375723952,0.7822461511068238
zurich_city_10_a_0431.npy,36564,1.0109462224616759,1.2253565006416176,1.3323468698637257
zurich_city_10_a_0441.npy,30233,1.1311818972278074,1.2457274603596584,1.296507718138663
zurich_city_10_a_0451.npy,29489,1.1467601071123534,1.2168747278343093,1.2490663433557638
zurich_city_10_a_0461.npy,34097,0.7277502298859345,0.8302108020176029,0.8585000569677474
zurich_city_10_a_0471.npy,32763,1.0822838228465528,1.141005992590398,1.1730684434727539
zurich_city_10_a_0481.npy,37958,0.8579479317310287,0.9557091239300055,1.0851804734509858
zurich_city_10_a_0491.npy,34292,0.7919654324341904,0.8069300055259095,0.8549594271931847
zurich_city_10_a_0501.npy,40863,0.7653750983500679,0.8170286110481058,0.8862447841268893
zurich_city_10_a_0511.npy,37730,0.7538562607449454,0.7871568398609147,0.8929663241258977
zurich_city_10_a_0521.npy,39349,0.9841050962441739,1.0185486284046892,1.106232664767807
zurich_city_10_a_0531.npy,38128,0.9375598298037752,0.98356987265592,1.0609635396965535
zurich_city_10_a_0541.npy,27062,3.0209991317108855,3.205501717374397,2.94986042051758
zurich_city_10_a_0551.npy,43205,3.0302654708550802,3.8320811362203977,3.4556684452667445
zurich_city_10_a_0561.npy,35657,3.3204151061596106,3.336823839331104,3.003085328968291
zurich_city_10_a_0571.npy,38916,1.4396949723052386,1.4335142559493843,1.7059045863161775
zurich_city_10_a_0581.npy,39524,0.9394487375970932,0.9332049105064931,0.9988580590160642
zurich_city_10_a_0591.npy,41887,0.7011960081823351,0.6843233227085873,0.7234805030558702
zurich_city_10_a_0601.npy,41576,1.1586371136340523,1.115383787500554,1.0932251757159175
zurich_city_10_a_0611.npy,36311,0.9279433495622543,0.9095036883671939,0.9849517198561967
zurich_city_10_a_0621.npy,29354,0.9249912450119668,0.9127196647398328,0.9132437769836991
zurich_city_10_a_0631.npy,31782,1.006035214553915,0.9761055755079174,0.9864122033777416
zurich_city_10_a_0641.npy,32075,0.7855967077633311,0.8369291300643293,0.8566328054634145
zurich_city_10_a_0651.npy,36170,0.7706440787267131,0.8208956466010638,0.8666939293256455
zurich_city_10_a_0661.npy,35527,0.8235175038999601,0.8285968285037486,0.7483008705323297
zurich_city_10_a_0671.npy,34908,0.7606403162811624,0.7932391930281514,0.8080783978623798
zurich_city_10_a_0681.npy,42764,0.8592545934477677,0.8824672103141751,1.004705462687039
zurich_city_10_a_0691.npy,39545,0.8847106050531354,0.9111242362907276,0.9716935626053854
zurich_city_10_a_0701.npy,36185,0.9797453681106826,0.9824281519915316,0.9916774357569772
zurich_city_10_a_0711.npy,34160,1.0908541581833555,0.9434471810906098,1.017529843791183
zurich_city_10_a_0721.npy,29329,0.8566884175737146,0.9062250583948813,0.9786344526682894
zurich_city_10_a_0731.npy,35479,0.8733051540558033,0.9432968313602138,1.0018391541997622
zurich_city_10_a_0741.npy,41962,1.0238648238860568,1.0756347135362452,1.0984727117310782
zurich_city_10_a_0751.npy,45780,0.6861380744272443,0.7293452827904556,0.7338448997132544
zurich_city_05_b_0001.npy,66914,1.095613245383189,1.1953997052224439,1.1560867263161174
zurich_city_05_b_0011.npy,85855,1.2426287375180336,1.3176944574134206,1.3626945536524813
zurich_city_05_b_0021.npy,75426,1.3996632213938638,1.414838523721808,1.4726855446101315
zurich_city_05_b_0031.npy,66819,1.6890842216003092,1.797378514726348,1.8365085244173691
zurich_city_05_b_0041.npy,69028,1.4993869275754343,1.524991138884563,1.5547789580838949
zurich_city_05_b_0051.npy,70458,1.6269171193298806,1.6720324422963915,1.6151163807227604
zurich_city_05_b_0061.npy,76534,1.5057327092679802,1.5185503985089819,1.4145872264232398
zurich_city_05_b_0071.npy,78003,1.4529953875684145,1.6193827894646071,1.5346125868942928
zurich_city_05_b_0081.npy,63838,1.48083668051017,1.5887076197997057,1.767232828151023
zurich_city_05_b_0091.npy,78803,1.1604915409906087,1.2192287628010576,1.2878189921403311
zurich_city_05_b_0101.npy,69048,1.7873757583919159,1.9836137273830512,1.9219646770592105
zurich_city_05_b_0111.npy,85733,0.9960449699669909,1.0608514195621424,1.0416125828585518
zurich_city_05_b_0121.npy,85145,1.2299256534168965,1.3897179257817973,1.360632537586357
zurich_city_05_b_0131.npy,75101,1.3993187752896197,1.3752639958240138,1.4609466514461074
zurich_city_05_b_0141.npy,71142,1.415721289350266,1.4833347289446759,1.454850175867313
zurich_city_05_b_0151.npy,72696,1.3610753227971588,1.381710827202263,1.3681639967146426
zurich_city_05_b_0161.npy,60941,1.6738542518689459,1.8538143123637194,1.705688611366579
zurich_city_05_b_0171.npy,60243,1.4258377198929957,1.5310300429674157,1.6340415757876747
zurich_city_05_b_0181.npy,64358,1.2100978491812013,1.2480093261268927,1.2783208866381615
zurich_city_05_b_0191.npy,69131,1.2752702448101774,1.2619738761268913,1.2580831935564247
zurich_city_05_b_0201.npy,76220,1.3222164478264946,1.3067757717308746,1.4339830284682582
zurich_city_05_b_0211.npy,76916,1.7362165793267836,1.6721713831560567,1.725536562356025
zurich_city_05_b_0221.npy,72231,1.6946378311235992,1.712801801466798,1.8403970982891817
zurich_city_05_b_0231.npy,72213,1.316659945063509,1.408547905185495,1.4642070080057175
zurich_city_05_b_0241.npy,67385,2.207675548992927,2.141070920622053,2.1934072037852226
zurich_city_05_b_0251.npy,71324,1.227454467096542,1.350180638330184,1.3905899499369383
zurich_city_05_b_0261.npy,66871,1.6890473061783762,1.8044320304922665,1.8721261403720775
zurich_city_05_b_0271.npy,67730,1.651631314838106,1.7518527580849657,1.8095114225967406
zurich_city_05_b_0281.npy,73503,1.5042833492888101,1.5389589937207055,1.6532193612932513
zurich_city_05_b_0291.npy,71089,2.0159540994546936,1.9872925296839277,2.031195700870108
zurich_city_05_b_0301.npy,62765,1.8562128230873434,2.0283819400010152,1.9732786599382337
zurich_city_05_b_0311.npy,69465,1.544132876278016,1.71786753293647,1.5957976762628792
zurich_city_05_b_0321.npy,75351,1.4911213080654326,1.5466473219308203,1.342619570875655
zurich_city_05_b_0331.npy,72008,2.643927568812889,2.4727189797752795,2.731451713374226
zurich_city_05_b_0341.npy,60639,3.074230850261841,2.9854173760468026,3.049872565539272
zurich_city_05_b_0351.npy,68441,1.4570476848865326,1.4008206357047788,1.439135250810741
zurich_city_05_b_0361.npy,70216,1.5768720576548145,1.6863894571201528,1.6787193456736875
zurich_city_05_b_0371.npy,68601,1.96433628404314,2.052291249609556,1.9230941413306064
zurich_city_05_b_0381.npy,75666,1.365196064464949,1.3918070544021282,1.3926943894032353
zurich_city_05_b_0391.npy,59751,1.4760657732632076,1.5161711239568267,1.4737637779876944
zurich_city_08_a_0001.npy,80640,1.1441810556579777,1.2925352690651453,1.2616114606341673
zurich_city_08_a_0011.npy,83236,1.221307225700402,1.3501088892755988,1.179155226470517
zurich_city_08_a_0021.npy,82862,1.5439571608164555,1.4768055808902252,1.472989246187337
zurich_city_08_a_0031.npy,74292,2.0164198129388122,2.1825431363794463,2.1920635889414237
zurich_city_08_a_0041.npy,82022,0.7957280141510479,0.8410259721386664,0.8766775581769551
zurich_city_08_a_0051.npy,81823,0.9428753188484079,1.0587665209186075,1.0793939588979278
zurich_city_08_a_0061.npy,81284,1.0151791206666019,1.102811730666719,1.1240798182757437
zurich_city_08_a_0071.npy,81402,1.444533168531634,1.619781100442501,1.6502637372485818
zurich_city_08_a_0081.npy,90863,0.9032061217123303,0.9124871743446858,0.9684495565781452
zurich_city_08_a_0091.npy,81341,0.9373655530673559,1.0087323617006643,0.9867935645532722
zurich_city_08_a_0101.npy,69823,0.8940739696403347,0.9368366579012004,0.9621858846721376
zurich_city_08_a_0111.npy,49815,0.8686578356498859,0.8547137290407781,0.8894570265606182
zurich_city_08_a_0121.npy,61104,0.7200653390696689,0.7061112145247108,0.8584506865815177
zurich_city_08_a_0131.npy,80663,0.8919618448267054,0.9068525038845571,0.9600120196893186
zurich_city_08_a_0141.npy,95809,0.6467206571210692,0.649060182995761,0.6959520091818076
zurich_city_08_a_0151.npy,95766,0.7586276385546044,0.7967334347555898,0.8611858573709597
zurich_city_08_a_0161.npy,86948,0.8895474182983732,0.9015188254194105,0.9156242515655085
zurich_city_08_a_0171.npy,88802,0.6931089618012098,0.6900843863592766,0.7162908021897322
zurich_city_08_a_0181.npy,96079,0.7215887117302682,0.7502718482162584,0.6873655974404106
zurich_city_08_a_0191.npy,101187,0.7670081289653157,0.7891334500933508,0.8158306336717882
zurich_city_08_a_0201.npy,102440,0.9726488654397947,0.9678879014823407,0.9789273298972005
zurich_city_08_a_0211.npy,96932,0.8450313188611495,0.9460304324954218,0.9977668714202883
zurich_city_08_a_0221.npy,86120,1.2017896943301158,1.2021570737054912,1.2483150639029401
zurich_city_08_a_0231.npy,77115,0.9291184579289373,0.9166077727123153,0.9619194950050408
zurich_city_08_a_0241.npy,73226,0.7404815181066716,0.809444028265756,0.8920645224375462
zurich_city_08_a_0251.npy,80948,1.0595080799212508,1.006556816443565,0.985194574686068
zurich_city_08_a_0261.npy,76436,1.139403270222493,1.2523793908296341,1.1926490353555854
zurich_city_08_a_0271.npy,90927,0.7655259558552311,0.7863053591763095,0.7419682728600828
zurich_city_08_a_0281.npy,90868,0.7333792797695227,0.7419688010809015,0.7805194942745673
zurich_city_08_a_0291.npy,92454,0.7667055716122491,0.787487790376788,0.7299729131728675
zurich_city_08_a_0301.npy,90864,0.6756620232881835,0.6630538655086653,0.7110268265180272
zurich_city_08_a_0311.npy,71944,0.9257603990287222,0.9152529383302511,1.0087110944331534
zurich_city_08_a_0321.npy,85952,0.7271960098629673,0.748434345437726,0.7527100248547893
zurich_city_08_a_0331.npy,86122,0.729669259641785,0.7804556869664088,0.8074476270960175
zurich_city_08_a_0341.npy,84660,0.6802894929266962,0.7603823261317946,0.7681765077286551
zurich_city_01_a_0001.npy,67767,0.8223287551318523,0.8998174902134022,1.0158056178813075
zurich_city_01_a_0011.npy,70871,0.7696355269799462,0.8996794373378768,0.9961376155582184
zurich_city_01_a_0021.npy,71505,0.6997188668230083,0.6921972635501284,0.7187323074333835
zurich_city_01_a_0031.npy,68263,0.8574051785623713,0.877281788511381,0.9366113794874485
zurich_city_01_a_0041.npy,65470,1.1963834446288657,1.1387006903410235,1.1925170958560438
zurich_city_01_a_0051.npy,71053,0.8214057701064945,0.8825387513070723,0.8372365978687333
zurich_city_01_a_0061.npy,68037,0.936988080028071,0.9347119947232078,1.0247830736528598
zurich_city_01_a_0071.npy,73458,0.7054444895853975,0.7020170426668638,0.7794001202557745
zurich_city_01_a_0081.npy,68615,1.047859173208799,1.0312798009369615,1.1780135130423817
zurich_city_01_a_0091.npy,61185,0.9905289350577439,1.0054346304376238,1.0235327050643819
zurich_city_10_b_0001.npy,44685,0.5833496139466468,0.5884461029683287,0.7476890169319482
zurich_city_10_b_0011.npy,46928,1.4010228609524211,1.3737114867670754,1.5244307878228431
zurich_city_10_b_0021.npy,45200,0.722186209280904,0.7841824655645152,0.8500908523339437
zurich_city_10_b_0031.npy,48059,1.0252218121718615,1.7191890289416583,1.1304531848091939
zurich_city_10_b_0041.npy,45030,1.0622448031112692,1.13776383279765,1.065131429001492
zurich_city_10_b_0051.npy,47445,0.7260469221574476,0.8775766407607346,0.9623752560840961
zurich_city_10_b_0061.npy,48596,1.338788001214359,1.4665555957239054,1.6346468674900454
zurich_city_10_b_0071.npy,40751,1.8051904096824818,1.9878564421533156,1.5718747354089597
zurich_city_10_b_0081.npy,43448,0.6650323833879296,0.6858826386829546,0.8303445635800424
zurich_city_10_b_0091.npy,38545,0.5708590057849798,0.6208384471804751,0.7303217162772697
zurich_city_10_b_0101.npy,36210,0.5867025135278433,0.6166551687156411,0.7021217049030832
zurich_city_10_b_0111.npy,29398,1.0833453789678216,1.108008739894825,1.030103756439891
zurich_city_10_b_0121.npy,27463,1.1836351413231345,0.9852869997601814,1.1875433708918264
zurich_city_10_b_0131.npy,28997,1.2968956274979304,1.3459185235614288,1.437081477823401
zurich_city_10_b_0141.npy,34071,2.1252652440590887,2.538162139281799,2.273273415243425
zurich_city_10_b_0151.npy,26385,2.4705700877721224,2.629881679092957,2.0762685825191585
zurich_city_10_b_0161.npy,38554,1.580839528952314,1.6841697165720328,1.7521089869531643
zurich_city_10_b_0171.npy,34563,0.7783307891363709,0.868430281390022,0.8529403802520535
zurich_city_10_b_0181.npy,35773,0.7085372630185075,0.6533543437377998,0.6843347865186667
zurich_city_10_b_0191.npy,20116,2.0123736764599998,1.9022910508839146,2.3336035639672086
zurich_city_10_b_0201.npy,29096,1.3415695369906648,1.2363461755210328,1.2868823903143034
zurich_city_10_b_0211.npy,32489,2.029425057502207,1.6347167998017247,1.6851403882686953
zurich_city_10_b_0221.npy,42479,1.4589608275494257,1.6352757633720256,1.8426194510725706
zurich_city_10_b_0231.npy,39996,1.0844943807652123,1.078825636689916,1.1570282192588612
zurich_city_10_b_0241.npy,36317,0.7025348529072545,0.7704403441842744,0.8373414146553623
zurich_city_10_b_0251.npy,35130,0.9887802438716752,0.9965067791487326,1.0171662804423818
