layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,1086584,49766400,0.021833686985596706,2706329931.556662,59089160.60535952,1086584,0.1086584,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,4440327,33177600,0.1338350875289352,1804219954.3711083,241467935.51470873,4440327,3.9962943,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,17996361,132710400,0.1356062599464699,7216879817.484433,978654080.5322263,17996361,16.1967249,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,49766400,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,8872582,49766400,0.17828458558384774,2706329931.556662,482496910.3007425,8872582,7.985323800000001,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,5023,1555200,0.003229809670781893,84572810.36114569,273154.0807896314,5023,0.0005023,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,326898,49766400,0.006568648726851852,2706329931.556662,17776930.65936073,326898,0.0326898,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,78633,49766400,0.0015800419560185186,2706329931.556662,4276114.838688252,78633,0.0078633,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,5301892,33177600,0.15980336130401235,1804219954.3711083,288320413.2402749,5301892,4.771702800000001,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,7069401,132710400,0.05326938205295139,7216879817.484433,384438728.22781235,7069401,6.362460899999999,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,277922427,2123366400,0.13088764473243997,115470077079.75093,15113606426.041899,277922427,250.1301843,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,155678575,1061683200,0.146633736881209,57735038539.875465,8465904450.082561,155678575,140.1107175,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,135229097,1061683200,0.1273723621132933,57735038539.875465,7353848235.525963,135229097,121.7061873,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,112402790,1061683200,0.10587225078064719,57735038539.875465,6112538479.124025,112402790,101.162511,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,129895975,1061683200,0.12234909151807244,57735038539.875465,7063829514.114663,129895975,116.9063775,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,105405101,1061683200,0.09928112359694492,57735038539.875465,5731999497.151754,105405101,94.8645909,mac
sttmultires_unet.preds.0.sn,3154709,66355200,0.0475427547501929,3608439908.7422166,171555173.61213964,3154709,2.8392381,mac
sttmultires_unet.preds.1.sn,11724629,132710400,0.08834747691213349,7216879817.484433,637593123.0528481,11724629,10.5521661,mac
sttmultires_unet.preds.2.sn,24115306,265420800,0.09085688084731867,14433759634.968866,1311406379.3332043,24115306,21.703775399999998,mac
sttmultires_unet.preds.3.sn,97528781,1061683200,0.09186241338282455,57735038539.875465,5303679977.023347,97528781,87.77590289999999,mac
sttmultires_unet.resblocks.0.sn1,5948883,33177600,0.17930419921875,1804219954.3711083,323504214.1330012,5948883,5.353994699999999,mac
sttmultires_unet.resblocks.0.sn2,1374025,33177600,0.041414237316743825,1804219954.3711083,74720393.36192979,1374025,1.2366225,mac
sttmultires_unet.resblocks.1.sn1,6127335,33177600,0.1846828884548611,1804219954.3711083,333208552.581154,6127335,5.5146014999999995,mac
sttmultires_unet.resblocks.1.sn2,1349459,33177600,0.0406737979841821,1804219954.3711083,73384477.9431207,1349459,1.2145131,mac
