layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.decoders.0.sn,40,34566441,66355200,0.5209304018373843,0.5209304018373843
sttmultires_unet.decoders.1.sn,40,45459210,133056000,0.3416547168109668,0.3416547168109667
sttmultires_unet.decoders.2.sn,40,86248033,266803200,0.3232646122685185,0.3232646122685186
sttmultires_unet.decoders.3.sn,40,184493346,536371200,0.34396579458404924,0.34396579458404936
sttmultires_unet.encoders.swin3d.layers.0.downsample.sn,40,132489849,265420800,0.4991690515588831,0.499169051558883
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.attn_sn,40,0,273715200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.proj_sn,40,65638519,273715200,0.23980589678614853,0.2398058967861485
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn2_q,40,4953352,8553600,0.5790955854844744,0.5790955854844744
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn_k,40,139539349,273715200,0.5097975888807053,0.5097975888807053
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn_q,40,130816635,273715200,0.4779297423014871,0.4779297423014871
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.mlp.sn1,40,132803657,265420800,0.5003513552818769,0.5003513552818769
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.mlp.sn2,40,512250660,1061683200,0.4824891832139757,0.4824891832139757
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.attn_sn,40,0,273715200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.proj_sn,40,132888378,273715200,0.48549871545314255,0.4854987154531426
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn2_q,40,4147200,8553600,0.48484848484848486,0.48484848484848453
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn_k,40,129505724,273715200,0.47314041748503555,0.4731404174850355
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn_q,40,184958701,273715200,0.6757341243745324,0.6757341243745321
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.mlp.sn1,40,127038941,265420800,0.47863219838083526,0.4786321983808352
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.mlp.sn2,40,542691133,1061683200,0.5111610817614897,0.5111610817614898
sttmultires_unet.encoders.swin3d.layers.1.downsample.sn,40,66723396,132710400,0.5027744321469907,0.5027744321469907
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.attn_sn,40,0,149299200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.proj_sn,40,1779164,149299200,0.011916768475651578,0.011916768475651578
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn2_q,40,0,4665600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn_k,40,40765115,149299200,0.27304309065286353,0.2730430906528635
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn_q,40,60152800,149299200,0.4029010202331962,0.40290102023319607
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn1,40,3150785,132710400,0.02374180923273534,0.02374180923273534
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn2,40,253547816,530841600,0.47763365945698305,0.47763365945698294
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.attn_sn,40,0,149299200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.proj_sn,40,66179009,149299200,0.44326432425625856,0.44326432425625867
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn2_q,40,990253,4665600,0.21224558470507546,0.21224558470507549
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_k,40,70643904,149299200,0.4731700102880658,0.4731700102880657
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_q,40,69768791,149299200,0.46730853882673185,0.4673085388267319
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn1,40,66024513,132710400,0.49750820583767363,0.4975082058376736
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn2,40,265786594,530841600,0.5006890831464602,0.5006890831464601
sttmultires_unet.encoders.swin3d.layers.2.downsample.sn,40,35935787,66355200,0.5415670060522763,0.5415670060522764
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.proj_sn,40,10585588,74649600,0.14180368012688616,0.14180368012688616
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn2_q,40,1146118,2332800,0.4913057270233196,0.4913057270233197
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,40,31116702,74649600,0.41683682163065844,0.41683682163065844
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,40,32994661,74649600,0.4419938084062071,0.4419938084062071
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,40,32848033,66355200,0.4950332905333719,0.49503329053337186
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,40,130031765,265420800,0.4899079687801408,0.48990796878014076
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,40,32939036,74649600,0.4412486604080933,0.4412486604080934
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,40,1038079,2332800,0.44499271262002743,0.4449927126200274
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,40,39327355,74649600,0.5268260647076475,0.5268260647076475
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,40,33266127,74649600,0.44563034497170784,0.4456303449717079
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,40,31669379,66355200,0.47727049274209105,0.477270492742091
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,40,133634130,265420800,0.5034802472149884,0.5034802472149884
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,40,33083635,74649600,0.44318569690929355,0.44318569690929366
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,40,6324,2332800,0.0027109053497942387,0.002710905349794239
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,40,33263626,74649600,0.4455968417781207,0.44559684177812076
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,40,33111854,74649600,0.4435637163494513,0.4435637163494513
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,40,32983715,66355200,0.4970780737606096,0.49707807376060964
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,40,126742289,265420800,0.4775145316418306,0.4775145316418306
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,40,33834383,74649600,0.4532426563571674,0.4532426563571673
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,40,1036800,2332800,0.4444444444444444,0.44444444444444436
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,40,31350558,74649600,0.41996953768004114,0.41996953768004114
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,40,36890993,74649600,0.4941887565372085,0.4941887565372084
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,40,33374024,66355200,0.5029601900077161,0.5029601900077161
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,40,132882068,265420800,0.5006467767409336,0.5006467767409337
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,40,30697928,74649600,0.41122695901920436,0.4112269590192044
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,40,1036800,2332800,0.4444444444444444,0.44444444444444436
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,40,32707175,74649600,0.43814266921724965,0.43814266921724965
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,40,37215719,74649600,0.49853875975222905,0.49853875975222905
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,40,34788563,66355200,0.5242778712143132,0.5242778712143132
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40,128658365,265420800,0.4847335438669464,0.48473354386694645
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,40,30592946,74649600,0.40982062864369,0.40982062864368995
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,40,1036138,2332800,0.44416066529492454,0.4441606652949247
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,40,33608778,74649600,0.45022047003600824,0.4502204700360082
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,40,33026627,74649600,0.44242202235510975,0.44242202235510986
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,40,32334899,66355200,0.48730015130690585,0.4873001513069061
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,40,129965459,265420800,0.4896581541461709,0.489658154146171
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,40,3743492,49766400,0.07522127379115226,0.07522127379115226
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,40,777600,1555200,0.5,0.5
