layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,45403852,1539648000,0.029489761296088456,4059494897.334994,119713535.50509807,45403852,4.5403852,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,82306922,1539648000,0.05345827228041734,4059494897.334994,217013583.54269895,82306922,8.2306922,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,192842502,1368576000,0.14090741179152638,3608439908.7422166,508455928.1461174,192842502,173.5582518,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,431462791,5474304000,0.07881600857387533,14433759634.968866,1137611323.1429617,431462791,388.3165119,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,286235482,1539648000,0.1859096897472669,4059494897.334994,754699436.8941618,286235482,257.6119338,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,2212376,48114000,0.04598195951282371,126859215.54171856,5833235.312867879,2212376,0.2212376,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,51404205,1539648000,0.033386985207008356,4059494897.334994,135534296.08524933,51404205,5.1404205,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,16649699,1539648000,0.010813964620484682,4059494897.334994,43899234.19681872,16649699,1.6649699,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,238373627,1368576000,0.17417638991184997,3608439908.7422166,628505036.5185647,238373627,214.5362643,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,237482473,5474304000,0.04338130892986579,14433759634.968866,626155385.7440113,237482473,213.73422570000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,168173975,1539648000,0.10922884646360727,4059494897.334994,443413944.8608012,168173975,151.35657750000001,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,4376867,48114000,0.09096867855509831,126859215.54171856,11540215.200366527,4376867,0.4376867,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,93596250,1539648000,0.060790680727023316,4059494897.334994,246779458.21687192,93596250,9.359625000000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,92124682,1539648000,0.05983489862617949,4059494897.334994,242899465.65553227,92124682,9.212468200000002,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,299444090,1368576000,0.21879975244341565,3608439908.7422166,789525758.7397383,299444090,269.499681,mac
