function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train2,1,2,1,0,4,73072,73076,72932,52,46229,26791,5952,3622,15929,12660,202560,12,672,3560,4428,4017,1588,2400,17800,178000,11080,3576,1920,1280,4198,501,1,16,36,32,44277,1920,4,7232,19555,3,4,0,1780
adapt_response_class,train2,1,2,0,0,4,58169,58171,58097,24,34649,23496,3176,3604,15428,13099,209584,12,672,3608,4819,4206,1588,2400,13677,136770,11080,3576,1920,1280,0,0,1,12,12,32,32697,1920,4,4456,19036,1,4,1,2260
adapt_response_class,train2,1,2,1,0,4,69261,69263,69121,52,42404,26805,5965,3622,15930,13088,209408,12,672,3608,4808,4203,1588,2400,13677,136770,11080,3576,1920,1280,4221,502,1,16,36,32,40452,1920,4,7245,19556,1,4,1,2260
adapt_response_class,train2,1,3,0,0,4,61188,61190,61116,24,37668,23496,3176,3604,15428,12667,202672,12,672,3508,4487,4059,1588,2400,17540,175400,11080,3576,1920,1280,0,0,1,12,12,32,35716,1920,4,4456,19036,1,4,0,1754
adapt_response_class,train2,1,3,1,0,4,72659,72661,72518,52,45798,26809,5961,3624,15936,12667,202672,12,672,3508,4487,4060,1588,2400,17540,175400,11080,3576,1920,1280,4148,508,1,16,36,32,43846,1920,4,7241,19564,1,4,0,1754
adapt_response_class,train2,1,3,0,0,4,58080,58082,58008,24,34560,23496,3176,3604,15428,13057,208912,12,672,3552,4833,4223,1588,2400,13574,135740,11080,3576,1920,1280,0,0,1,12,12,32,32608,1920,4,4456,19036,1,4,1,2226
adapt_response_class,train2,1,3,1,0,4,69068,69072,68927,52,42224,26792,5949,3622,15933,13052,208832,12,672,3552,4828,4225,1588,2400,13574,135740,11080,3576,1920,1280,4296,505,1,16,36,32,40272,1920,4,7229,19559,3,4,1,2226
adapt_response_class,train3,1,1,0,0,4,65000,65002,64912,24,41856,23120,3176,3204,15452,9056,144896,12,960,4096,0,3712,1588,2400,20480,204800,11080,3176,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,18660,1,4,0,2048
adapt_response_class,train3,1,1,1,0,4,71154,71156,70990,52,44598,26504,5970,3280,15966,9056,144896,12,960,4096,0,3712,1588,2400,20480,204800,11080,3176,1920,1280,2943,514,1,16,36,32,42646,1920,4,7250,19250,1,4,0,2048
adapt_response_class,train3,1,2,0,0,4,61104,61106,61032,24,37960,23120,3176,3204,15452,12415,198640,12,672,3542,4201,3842,1588,2400,17710,177100,11080,3176,1920,1280,0,0,1,12,12,32,36008,1920,4,4456,18660,1,4,0,1771
adapt_response_class,train3,1,2,1,0,4,72506,72508,72366,52,45959,26495,5950,3280,15977,12414,198624,12,672,3542,4200,3842,1588,2400,17710,177100,11080,3176,1920,1280,3979,525,1,16,36,32,44007,1920,4,7230,19261,1,4,0,1771
adapt_response_class,train3,1,2,0,0,4,57719,57721,57647,24,34575,23120,3176,3204,15452,12781,204496,12,672,3612,4497,3979,1588,2400,13551,135510,11080,3176,1920,1280,0,0,1,12,12,32,32623,1920,4,4456,18660,1,4,1,2150
adapt_response_class,train3,1,2,1,0,4,68822,68825,68682,52,42287,26483,5941,3281,15973,12777,204432,12,672,3612,4493,3979,1588,2400,13551,135510,11080,3176,1920,1280,4142,521,1,16,36,32,40335,1920,4,7221,19258,2,4,1,2150
adapt_response_class,train3,1,3,0,0,4,60658,60660,60586,24,37514,23120,3176,3204,15452,12456,199296,12,672,3496,4288,3929,1588,2400,17480,174800,11080,3176,1920,1280,0,0,1,12,12,32,35562,1920,4,4456,18660,1,4,0,1748
adapt_response_class,train3,1,3,1,0,4,72022,72024,71881,52,45472,26498,5955,3281,15974,12456,199296,12,672,3496,4288,3929,1588,2400,17480,174800,11080,3176,1920,1280,3958,522,1,16,36,32,43520,1920,4,7235,19259,1,4,0,1748
adapt_response_class,train3,1,3,0,0,4,57598,57600,57526,24,34454,23120,3176,3204,15452,12771,204336,12,672,3568,4531,4044,1588,2400,13425,134250,11080,3176,1920,1280,0,0,1,12,12,32,32502,1920,4,4456,18660,1,4,1,2111
adapt_response_class,train3,1,3,1,0,4,68536,68539,68395,52,41978,26506,5958,3284,15976,12771,204336,12,672,3568,4531,4044,1588,2400,13425,134250,11080,3176,1920,1280,4192,524,1,16,36,32,40026,1920,4,7238,19264,2,4,1,2111
adapt_response_class,train4,1,1,0,0,4,62964,62966,62876,24,41856,21084,3176,3080,13540,9056,144896,12,960,4096,0,3712,1588,2400,20480,204800,9280,3052,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,16624,1,4,0,2048
adapt_response_class,train4,1,1,1,0,4,69097,69099,68933,52,44598,24447,5978,3126,14055,9056,144896,12,960,4096,0,3712,1588,2400,20480,204800,9280,3052,1920,1280,2951,515,1,16,36,32,42646,1920,4,7258,17185,1,4,0,2048
adapt_response_class,train4,1,2,0,0,4,58481,58483,58409,24,37373,21084,3176,3080,13540,12290,196640,12,672,3484,4134,3786,1588,2400,17420,174200,9280,3052,1920,1280,0,0,1,12,12,32,35421,1920,4,4456,16624,1,4,0,1742
adapt_response_class,train4,1,2,1,0,4,69636,69638,69496,52,45146,24438,5973,3126,14051,12290,196640,12,672,3484,4134,3786,1588,2400,17420,174200,9280,3052,1920,1280,4023,511,1,16,36,32,43194,1920,4,7253,17181,1,4,0,1742
adapt_response_class,train4,1,2,0,0,4,54889,54891,54817,24,33781,21084,3176,3080,13540,12657,202512,12,672,3528,4457,3938,1588,2400,13521,135210,9280,3052,1920,1280,0,0,1,12,12,32,31829,1920,4,4456,16624,1,4,1,2173
adapt_response_class,train4,1,2,1,0,4,65698,65700,65558,52,41237,24409,5947,3122,14052,12649,202384,12,672,3528,4449,3937,1588,2400,13521,135210,9280,3052,1920,1280,4101,512,1,16,36,32,39285,1920,4,7227,17178,1,4,1,2173
adapt_response_class,train4,1,3,0,0,4,57728,57730,57656,24,36620,21084,3176,3080,13540,12291,196656,12,672,3406,4213,3853,1588,2400,17030,170300,9280,3052,1920,1280,0,0,1,12,12,32,34668,1920,4,4456,16624,1,4,0,1703
adapt_response_class,train4,1,3,1,0,4,68888,68890,68747,52,44389,24447,5971,3127,14061,12287,196592,12,672,3406,4209,3852,1588,2400,17030,170300,9280,3052,1920,1280,3972,521,1,16,36,32,42437,1920,4,7251,17192,1,4,0,1703
adapt_response_class,train4,1,3,0,0,4,54735,54737,54663,24,33627,21084,3176,3080,13540,12603,201648,12,672,3446,4485,3980,1588,2400,13405,134050,9280,3052,1920,1280,0,0,1,12,12,32,31675,1920,4,4456,16624,1,4,1,2119
adapt_response_class,train4,1,3,1,0,4,65522,65524,65381,52,41024,24446,5971,3124,14063,12603,201648,12,672,3446,4485,3979,1588,2400,13405,134050,9280,3052,1920,1280,4208,523,1,16,36,32,39072,1920,4,7251,17191,1,4,1,2119
adapt_response_class,train5,1,1,0,0,4,65624,65626,65536,24,41856,23744,3176,3980,15300,9120,145920,12,960,4096,0,3712,1588,2464,20480,204800,11000,3952,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,19284,1,4,0,2048
adapt_response_class,train5,1,1,1,0,4,71697,71699,71533,52,44598,27047,5951,4044,15764,9120,145920,12,960,4096,0,3712,1588,2464,20480,204800,11000,3952,1920,1280,2856,464,1,16,36,32,42646,1920,4,7231,19812,1,4,0,2048
adapt_response_class,train5,1,2,0,0,4,63190,63192,63118,24,39422,23744,3176,3980,15300,13113,209808,12,672,3686,4691,4277,1588,2464,18430,184300,11000,3952,1920,1280,0,0,1,12,12,32,37470,1920,4,4456,19284,1,4,0,1843
adapt_response_class,train5,1,2,1,0,4,74816,74818,74676,52,47698,27066,5971,4045,15762,13112,209792,12,672,3686,4690,4277,1588,2464,18430,184300,11000,3952,1920,1280,4209,462,1,16,36,32,45746,1920,4,7251,19811,1,4,0,1843
adapt_response_class,train5,1,2,0,0,4,58933,58935,58861,24,35165,23744,3176,3980,15300,13531,216496,12,672,3710,5085,4466,1588,2464,13727,137270,11000,3952,1920,1280,0,0,1,12,12,32,33213,1920,4,4456,19284,1,4,1,2358
adapt_response_class,train5,1,2,1,0,4,70136,70138,69996,52,43020,27064,5969,4045,15762,13521,216336,12,672,3710,5075,4464,1588,2464,13727,137270,11000,3952,1920,1280,4443,462,1,16,36,32,41068,1920,4,7249,19811,1,4,1,2358
adapt_response_class,train5,1,3,0,0,4,62677,62679,62605,24,38909,23744,3176,3980,15300,13011,208176,12,672,3634,4641,4245,1588,2464,18170,181700,11000,3952,1920,1280,0,0,1,12,12,32,36957,1920,4,4456,19284,1,4,0,1817
adapt_response_class,train5,1,3,1,0,4,74343,74345,74202,52,47225,27066,5969,4046,15763,13012,208192,12,672,3634,4642,4247,1588,2464,18170,181700,11000,3952,1920,1280,4193,463,1,16,36,32,45273,1920,4,7249,19813,1,4,0,1817
adapt_response_class,train5,1,3,0,0,4,58782,58784,58710,24,35014,23744,3176,3980,15300,13375,214000,12,672,3658,4981,4410,1588,2464,13643,136430,11000,3952,1920,1280,0,0,1,12,12,32,33062,1920,4,4456,19284,1,4,1,2324
adapt_response_class,train5,1,3,1,0,4,69888,69891,69747,52,42766,27070,5973,4046,15763,13367,213872,12,672,3658,4973,4412,1588,2464,13643,136430,11000,3952,1920,1280,4359,463,1,16,36,32,40814,1920,4,7253,19813,2,4,1,2324
adapt_response_class,train6,1,1,0,0,4,65088,65090,65000,24,41856,23208,3176,3712,15032,9184,146944,12,960,4096,0,3712,1588,2528,20480,204800,10640,3684,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,18748,1,4,0,2048
adapt_response_class,train6,1,1,1,0,4,71229,71231,71065,52,44598,26579,5971,3739,15581,9184,146944,12,960,4096,0,3712,1588,2528,20480,204800,10640,3684,1920,1280,2918,549,1,16,36,32,42646,1920,4,7251,19324,1,4,0,2048
adapt_response_class,train6,1,2,0,0,4,62860,62862,62788,24,39628,23208,3176,3712,15032,13078,209248,12,672,3706,4572,4186,1588,2528,18530,185300,10640,3684,1920,1280,0,0,1,12,12,32,37676,1920,4,4456,18748,1,4,0,1853
adapt_response_class,train6,1,2,1,0,4,74408,74410,74268,52,47782,26574,5959,3738,15589,13078,209248,12,672,3706,4572,4186,1588,2528,18530,185300,10640,3684,1920,1280,4209,557,1,16,36,32,45830,1920,4,7239,19331,1,4,0,1853
adapt_response_class,train6,1,2,0,0,4,58702,58704,58630,24,35470,23208,3176,3712,15032,13533,216528,12,672,3782,4951,4351,1588,2528,13787,137870,10640,3684,1920,1280,0,0,1,12,12,32,33518,1920,4,4456,18748,1,4,1,2372
