layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,13771723,48114000,0.2862310969780106,126859215.54171856,36311052.42627599,13771723,1.3771723,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,48058773,1539648000,0.031214130112856963,4059494897.334994,126713601.91789341,48058773,4.805877300000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,176365479,1539648000,0.11454922099077192,4059494897.334994,465011978.10573715,176365479,17.6365479,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,349330631,1368576000,0.25525117421319676,3608439908.7422166,921058523.7842114,349330631,314.39756789999996,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,312505519,5474304000,0.05708589055339272,14433759634.968866,823964022.7958103,312505519,281.2549671,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,386448980,1539648000,0.2509982671363844,4059494897.334994,1018926184.6800781,386448980,347.804082,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,10931531,48114000,0.22720062767593632,126859215.54171856,28822493.39755535,10931531,1.0931531,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,142279787,1539648000,0.09241059449952196,4059494897.334994,375140336.8305027,142279787,14.227978700000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,38961885,1539648000,0.025305709486843745,4059494897.334994,102728398.53528392,38961885,3.8961885000000005,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,385548116,1368576000,0.2817148013701833,3608439908.7422166,1016550932.1475558,385548116,346.9933044,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,376970906,5474304000,0.0688618874655116,14433759634.968866,993935931.6874698,376970906,339.2738154,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,87184440,1026432000,0.08493932379349046,2706329931.556662,229873834.3485062,87184440,78.465996,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,4453303,32076000,0.138835983289687,84572810.36114569,11741749.28606189,4453303,0.4453303,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,35495182,1026432000,0.03458113347986033,2706329931.556662,93587956.6037022,35495182,3.5495182,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,101467931,1026432000,0.09885499575227584,2706329931.556662,267534233.8882908,101467931,10.1467931,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,93753513,684288000,0.1370088515361953,1804219954.3711083,247194103.86707222,93753513,84.37816169999999,mac
