layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,40,95492,49766400,0.0019188046553497943,0.0019188046553497936
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40,108428,49766400,0.002178739068930041,0.0021787390689300403
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,40,4771139,33177600,0.1438060317804784,0.1438060317804784
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,40,11681560,132710400,0.08802294319058641,0.08802294319058643
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,40,104861340,2123366400,0.04938447740342882,0.049384477403428814
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,40,142452335,1061683200,0.13417593402627073,0.1341759340262707
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,40,76200860,1061683200,0.07177363266179591,0.07177363266179593
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,40,76637825,1061683200,0.07218521023974006,0.07218521023974007
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,111967243,1061683200,0.10546200881769628,0.10546200881769627
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,78078928,1061683200,0.07354258596161266,0.07354258596161266
sttmultires_unet.preds.0.sn,40,7301299,66355200,0.11003356180073302,0.11003356180073301
sttmultires_unet.preds.1.sn,40,13809604,132710400,0.10405818986304012,0.10405818986304012
sttmultires_unet.preds.2.sn,40,24723684,265420800,0.09314900716145834,0.09314900716145831
sttmultires_unet.preds.3.sn,40,92754487,1061683200,0.08736550319341965,0.08736550319341965
sttmultires_unet.resblocks.0.sn1,40,4423017,33177600,0.1333133499710648,0.13331334997106475
sttmultires_unet.resblocks.0.sn2,40,3023712,33177600,0.09113715277777777,0.09113715277777776
sttmultires_unet.resblocks.1.sn1,40,5558734,33177600,0.16754478925540123,0.16754478925540123
sttmultires_unet.resblocks.1.sn2,40,3065111,33177600,0.092384952498071,0.09238495249807101
