layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,825,2347563679,21897216000,0.10720831721256255,0.1072083172125625
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,825,1520243118,21897216000,0.06942631967461069,0.06942631967461066
sttmultires_unet.preds.0.sn,825,99228832,1368576000,0.07250516741488963,0.07250516741488966
sttmultires_unet.preds.1.sn,825,255381681,2737152000,0.0933019726343294,0.09330197263432928
sttmultires_unet.preds.2.sn,825,780637510,5474304000,0.14260032142898896,0.14260032142898876
sttmultires_unet.preds.3.sn,825,2445006789,21897216000,0.11165833999171401,0.11165833999171386
sttmultires_unet.resblocks.0.sn1,825,140373344,684288000,0.20513781331836886,0.20513781331836892
sttmultires_unet.resblocks.0.sn2,825,53157718,684288000,0.07768325325009352,0.07768325325009347
sttmultires_unet.resblocks.1.sn1,825,162684543,684288000,0.23774279689253647,0.23774279689253638
sttmultires_unet.resblocks.1.sn2,825,51561749,684288000,0.07535094726197157,0.07535094726197154
