layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,40,3161223,66355200,0.04764092339409722,0.04764092339409722
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,40,9205279,265420800,0.03468182975863233,0.03468182975863233
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,40,605186,74649600,0.008107022676611796,0.008107022676611796
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,40,0,2332800,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,40,461,74649600,6.1755186899862825e-06,6.175518689986283e-06
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,40,36,74649600,4.822530864197531e-07,4.822530864197532e-07
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,40,5010774,66355200,0.07551441333912037,0.07551441333912039
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,40,6598655,265420800,0.024861107343508874,0.02486110734350887
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,40,9277220,74649600,0.12427688828875172,0.12427688828875168
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,40,392927,2332800,0.1684357853223594,0.16843578532235937
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,40,1079730,74649600,0.014463975694444445,0.014463975694444447
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,40,5290539,74649600,0.0708716322659465,0.07087163226594649
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,40,6751943,66355200,0.10175454222125771,0.10175454222125772
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40,4194871,265420800,0.015804605366271218,0.01580460536627122
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,40,11690195,74649600,0.15660090609996571,0.15660090609996571
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,40,277569,2332800,0.11898533950617284,0.11898533950617282
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,40,5704471,74649600,0.0764166318372771,0.07641663183727707
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,40,1064980,74649600,0.014266385888203018,0.014266385888203014
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,40,9909359,66355200,0.14933809256847994,0.1493380925684799
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,40,8695561,265420800,0.03276141508125965,0.03276141508125965
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,40,2434036,49766400,0.04890922389403292,0.04890922389403292
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,40,227393,1555200,0.14621463477366256,0.14621463477366256
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,40,1764098,49766400,0.03544757105195473,0.03544757105195472
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,40,3082032,49766400,0.06192997685185185,0.06192997685185185
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,40,2794697,33177600,0.08423445336612655,0.08423445336612655
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,40,10727711,132710400,0.08083549593701775,0.08083549593701775
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,40,4740097,49766400,0.09524693367412551,0.0952469336741255
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,40,137070,1555200,0.08813657407407408,0.08813657407407405
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,40,1340255,49766400,0.02693092126414609,0.02693092126414609
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40,716369,49766400,0.014394631719393005,0.014394631719393005
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,40,3713502,33177600,0.11192798755787037,0.11192798755787037
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,40,4373701,132710400,0.03295673134886188,0.03295673134886189
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,40,761304376,2123366400,0.3585365088192033,0.35853650881920335
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,40,196393844,1061683200,0.18498347152898342,0.18498347152898345
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,40,225221121,1061683200,0.21213589986165365,0.21213589986165365
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,40,151117403,1061683200,0.14233756642282744,0.14233756642282744
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,171249502,1061683200,0.16130000173309703,0.16130000173309703
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,90440773,1061683200,0.08518621468249662,0.08518621468249662
sttmultires_unet.preds.0.sn,40,2205991,66355200,0.03324518651138117,0.033245186511381176
sttmultires_unet.preds.1.sn,40,6789581,132710400,0.05116088113667053,0.05116088113667052
sttmultires_unet.preds.2.sn,40,24439579,265420800,0.09207861252772956,0.09207861252772956
sttmultires_unet.preds.3.sn,40,39267544,1061683200,0.03698612166039738,0.03698612166039737
sttmultires_unet.resblocks.0.sn1,40,3926322,33177600,0.1183425564236111,0.11834255642361109
sttmultires_unet.resblocks.0.sn2,40,1282325,33177600,0.038650324315200615,0.038650324315200615
sttmultires_unet.resblocks.1.sn1,40,5246287,33177600,0.1581273811246142,0.15812738112461422
sttmultires_unet.resblocks.1.sn2,40,1289962,33177600,0.038880509741512345,0.038880509741512324
