layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,49766400,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,6330045,49766400,0.12719515576774693,2706329931.556662,344232057.2032655,6330045,5.6970405,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,267169,1555200,0.17179076646090535,84572810.36114569,14528827.913694017,267169,0.026716900000000002,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,2513682,49766400,0.050509620949074074,2706329931.556662,136695699.00606057,2513682,0.2513682,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,1450223,49766400,0.0291406049061214,2706329931.556662,78864091.28110327,1450223,0.14502230000000002,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,5358599,33177600,0.16151255666473766,1804219954.3711083,291404177.616014,5358599,4.822739100000001,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,7750988,132710400,0.05840527946566358,7216879817.484433,421503882.6102855,7750988,6.9758892,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,237391527,2123366400,0.11179960604067202,115470077079.75093,12909509127.002186,237391527,213.6523743,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,138592969,1061683200,0.13054079503188898,57735038539.875465,7536777832.192094,138592969,124.7336721,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,111269370,1061683200,0.10480468184859665,57735038539.875465,6050902345.688114,111269370,100.142433,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,88273921,1061683200,0.08314525557153019,57735038539.875465,4800394534.8300905,88273921,79.4465289,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,123381654,1061683200,0.1162132489239728,57735038539.875465,6709576405.469711,123381654,111.0434886,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,91606975,1061683200,0.08628466099868586,57735038539.875465,4981648228.159217,91606975,82.44627750000001,mac
sttmultires_unet.preds.0.sn,5290094,66355200,0.07972387996720678,3608439908.7422166,287678830.1534431,5290094,4.7610846,mac
sttmultires_unet.preds.1.sn,12628609,132710400,0.095159151053723,7216879817.484433,686752156.688566,12628609,11.3657481,mac
sttmultires_unet.preds.2.sn,37293483,265420800,0.14050701000072338,14433759634.968866,2028044409.378608,37293483,33.5641347,mac
sttmultires_unet.preds.3.sn,83669583,1061683200,0.07880842703360098,57735038539.875465,4550007572.051916,83669583,75.3026247,mac
sttmultires_unet.resblocks.0.sn1,6263449,33177600,0.18878547574266974,1804219954.3711083,340610522.4303676,6263449,5.6371041,mac
sttmultires_unet.resblocks.0.sn2,2267261,33177600,0.068337100935571,1804219954.3711083,123295161.13182972,2267261,2.0405349000000004,mac
sttmultires_unet.resblocks.1.sn1,7589405,33177600,0.22875087408371914,1804219954.3711083,412716891.60167885,7589405,6.8304645,mac
sttmultires_unet.resblocks.1.sn2,2103229,33177600,0.06339304229359567,1804219954.3711083,114374991.87439692,2103229,1.8929061,mac
