file,valid_pixels,exact_R8_I24,NB0_same_A800,mode1,mode2,mode5,mode6
zurich_city_08_a_0021.npy,82862,1.506225737212016,1.3584243280749837,1.4346502647095631,1.5721650963910538,1.4274531954291,1.5093262487274766
zurich_city_08_a_0031.npy,74292,2.1160831741533928,2.422825132444104,2.238249106926464,2.2889625540815812,2.3073012641063775,2.1259508876186697
zurich_city_08_a_0041.npy,82022,0.9432335867143237,0.9658972430162996,0.9467466498016335,0.9890356430388121,0.9880444552231066,0.9515618471135998
zurich_city_08_a_0051.npy,81823,1.1292978720164002,1.0656461378677344,1.2040928297897369,1.1780529971529674,1.1995176035680835,1.213454281166445
zurich_city_08_a_0061.npy,81284,1.068304740995656,1.0463296234376958,1.0391438132692536,1.073838711723476,1.119315685369501,1.1019859617493748
zurich_city_08_a_0071.npy,81402,1.742226443660678,1.6736771577774907,1.8145981539275151,1.7258392132815061,1.9116064797347585,1.7158268012136004
zurich_city_08_a_0081.npy,90863,1.0263651556926887,1.1765708868355114,1.0091051177774302,1.0155816180598412,1.0416018049693445,0.9792155247136473
zurich_city_08_a_0091.npy,81341,1.0543652792547822,1.237012059636822,1.0260508880672188,1.0213492073993689,1.0342892183432886,1.017045311275195
zurich_city_08_a_0101.npy,69823,1.1002061158924672,1.2686833109568996,1.061579196077186,1.0764384581313153,1.0985361533755145,1.0471001395716222
zurich_city_08_a_0111.npy,49815,1.0536083036216772,1.1810613257225206,1.191746342639632,1.03251887738419,1.0870026680402507,1.1042430581872824
zurich_city_08_a_0121.npy,61104,0.959752646771756,1.0031427824300745,0.9387330928270069,1.0191166269377563,0.9353500346563265,0.9704205277499353
zurich_city_08_a_0131.npy,80663,1.0788440968778596,0.9936085281185049,1.1434760928907324,1.0529065245620557,1.0751589569151454,1.0165554436655921
zurich_city_08_a_0141.npy,95809,0.913233994317118,0.941108120086079,0.9778032318107024,0.9360973739886447,0.8697927954964839,0.9301038679180174
zurich_city_08_a_0151.npy,95766,0.8431451530269032,1.0812209194326088,0.8985283036669012,0.8159361141828534,0.8707982322249349,0.8650097813634133
zurich_city_08_a_0161.npy,86948,0.9842188910624055,1.0880625537250423,0.9881384906508824,0.9154954171463183,1.0216187712054876,0.9773282614220034
zurich_city_08_a_0171.npy,88802,0.8300167707128847,0.933364362104291,0.8085037301700345,0.8087384736077206,0.7992036772544749,0.7825618613451106
zurich_city_08_a_0181.npy,96079,0.7777591751023863,1.0231956911236728,0.7833566497521136,0.7753288359610335,0.7947766772998621,0.7708102608882219
zurich_city_08_a_0191.npy,101187,0.8050475454960139,1.1119726929153335,0.9199883542270634,0.8397514803651834,0.8984277852982546,0.8697839248030786
zurich_city_08_a_0201.npy,102440,1.154167348337942,1.259772604414623,1.2163746944657314,1.2630098469073126,1.2543052485956154,1.2174568249124345
zurich_city_08_a_0211.npy,96932,0.9747611261312595,1.1856724269133407,1.0746494223019751,1.0182384127713298,1.1147481523627778,1.059551846000453
zurich_city_08_a_0221.npy,86120,1.4058728578386144,1.3064390616508659,1.4841010773544576,1.4218688690873902,1.3876280075190415,1.3972988086802933
zurich_city_08_a_0231.npy,77115,0.9648404845810222,1.1328869029440025,0.9884985580894884,1.028116636663417,1.0077681092985795,0.9918154021482098
zurich_city_08_a_0241.npy,73226,0.9236934901867956,1.0361182418489732,0.943496061344404,0.946124560154308,0.9341789172554302,0.9743746755917916
zurich_city_08_a_0251.npy,80948,1.1142473015364347,1.3815834902536095,1.1116340119755268,1.0960908932151756,1.0710460643211903,1.0496608040302529
zurich_city_08_a_0261.npy,76436,1.1299907530997488,1.3051551947258606,1.151915029070155,1.0964674426823378,1.150944095940334,1.099913963121302
zurich_city_08_a_0271.npy,90927,0.889248703005098,0.9676459363479246,0.9367638557846092,0.8953651827225765,0.9057317977411373,0.8802947514984111
zurich_city_08_a_0281.npy,90868,0.8165273422170617,1.0374803614653676,0.8271460034512211,0.8578801174472405,0.7950476411304581,0.8054773980891786
zurich_city_08_a_0291.npy,92454,0.715297671461816,0.9822198134444338,0.7604585450356827,0.738897272434976,0.7548662197372141,0.7183554472690133
zurich_city_08_a_0301.npy,90864,0.7601787288856322,1.0604927686127357,0.8181061429386914,0.7846714314026522,0.7936613467251513,0.7762987432135597
zurich_city_08_a_0311.npy,71944,1.123703987617726,1.2343010457342372,1.14540047255019,1.2058121932163939,1.163151632124339,1.2149002101256339
zurich_city_08_a_0321.npy,85952,0.8834750279231273,0.9099315697404724,0.8295775229605514,0.8287817215726611,0.9015026985957459,0.8537010368096448
zurich_city_08_a_0331.npy,86122,0.8168544129289789,0.940123159124747,0.8046963539131018,0.80274066801945,0.8281633497793475,0.8480049791870343
zurich_city_08_a_0341.npy,84660,0.8663051401798103,0.902946536400861,0.8991185782283028,0.8647855513304856,0.8564706107117134,0.8592115317079327
