case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train0_p14,1,1,3,1,1,1,1392,54,5400,249,108,120,110,348,82,4,1,27,54,6,144,0,340,54,540,162,54,0,10,1
train0_p15,1,0,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p15,1,0,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p15,1,0,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p15,1,0,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p15,1,0,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p15,1,0,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p15,1,0,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p15,1,0,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p15,1,0,2,0,0,0,1265,57,5700,237,114,102,0,9,0,0,1,21,21,6,184,0,171,57,570,171,57,0,6,1
train0_p15,1,0,2,0,1,0,1259,57,5700,219,114,84,0,63,0,0,1,21,21,6,178,0,171,57,570,171,57,0,6,1
train0_p15,1,0,2,0,1,1,1211,57,5700,264,114,129,118,398,0,0,1,21,21,6,130,0,171,57,570,171,57,0,6,1
train0_p15,1,0,2,1,0,0,1681,57,5700,237,114,102,0,9,82,3,1,30,57,6,352,0,371,57,570,171,57,0,9,1
train0_p15,1,0,2,1,1,0,1643,57,5700,219,114,84,0,63,63,6,1,30,57,6,319,0,363,57,570,171,57,0,12,1
train0_p15,1,0,2,1,1,1,1467,57,5700,264,114,129,118,398,82,7,1,30,57,6,152,0,353,57,570,171,57,0,13,1
train0_p15,1,0,3,0,0,0,1261,57,5700,238,114,103,0,6,0,0,1,21,21,6,180,0,171,57,570,171,57,0,6,1
train0_p15,1,0,3,0,1,0,1261,57,5700,223,114,88,0,32,0,0,1,21,21,6,180,0,171,57,570,171,57,0,6,1
train0_p15,1,0,3,0,1,1,1211,57,5700,265,114,130,118,404,0,0,1,21,21,6,130,0,171,57,570,171,57,0,6,1
train0_p15,1,0,3,1,0,0,1687,57,5700,238,114,103,0,6,92,9,1,27,54,6,359,0,370,57,570,171,57,0,15,1
train0_p15,1,0,3,1,1,0,1632,57,5700,223,114,88,0,32,73,3,1,27,54,6,312,0,368,57,570,171,57,0,9,1
train0_p15,1,0,3,1,1,1,1459,57,5700,264,114,129,118,405,89,3,1,27,54,6,149,0,358,57,570,171,57,0,9,1
train0_p15,1,1,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p15,1,1,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p15,1,1,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p15,1,1,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p15,1,1,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p15,1,1,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p15,1,1,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p15,1,1,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p15,1,1,2,0,0,0,1087,49,4900,207,98,88,0,22,0,0,1,21,21,6,150,0,147,49,490,147,49,0,6,1
train0_p15,1,1,2,0,1,0,1079,49,4900,191,98,72,0,61,0,0,1,21,21,6,142,0,147,49,490,147,49,0,6,1
train0_p15,1,1,2,0,1,1,1045,49,4900,220,98,101,93,345,0,0,1,21,21,6,108,0,147,49,490,147,49,0,6,1
train0_p15,1,1,2,1,0,0,1445,49,4900,207,98,88,0,22,75,1,1,30,57,6,289,0,320,49,490,147,49,0,7,1
train0_p15,1,1,2,1,1,0,1427,49,4900,191,98,72,0,61,73,0,1,30,57,6,269,0,323,49,490,147,49,0,6,1
train0_p15,1,1,2,1,1,1,1269,49,4900,220,98,101,93,345,68,2,1,30,57,6,121,0,311,49,490,147,49,0,8,1
train0_p15,1,1,3,0,0,0,1090,49,4900,215,98,96,0,8,0,0,1,21,21,6,153,0,147,49,490,147,49,0,6,1
train0_p15,1,1,3,0,1,0,1080,49,4900,190,98,71,0,58,0,0,1,21,21,6,143,0,147,49,490,147,49,0,6,1
train0_p15,1,1,3,0,1,1,1045,49,4900,220,98,101,93,345,0,0,1,21,21,6,108,0,147,49,490,147,49,0,6,1
train0_p15,1,1,3,1,0,0,1471,49,4900,215,98,96,0,8,84,4,1,27,54,6,316,0,322,49,490,147,49,0,10,1
train0_p15,1,1,3,1,1,0,1412,49,4900,190,98,71,0,58,74,3,1,27,54,6,259,0,321,49,490,147,49,0,9,1
train0_p15,1,1,3,1,1,1,1271,49,4900,220,98,101,93,345,66,3,1,27,54,6,126,0,313,49,490,147,49,0,9,1
train0_p16,1,0,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p16,1,0,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p16,1,0,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p16,1,0,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p16,1,0,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p16,1,0,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p16,1,0,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p16,1,0,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p16,1,0,2,0,0,0,1279,58,5800,227,116,90,0,5,0,0,1,21,21,6,180,0,174,58,580,174,58,0,6,1
train0_p16,1,0,2,0,1,0,1276,58,5800,211,116,74,0,57,0,0,1,21,21,6,177,0,174,58,580,174,58,0,6,1
train0_p16,1,0,2,0,1,1,1230,58,5800,253,116,116,106,414,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train0_p16,1,0,2,1,0,0,1726,58,5800,227,116,90,0,5,93,0,1,30,57,6,355,0,401,58,580,174,58,0,6,1
train0_p16,1,0,2,1,1,0,1669,58,5800,211,116,74,0,57,67,3,1,30,57,6,310,0,386,58,580,174,58,0,9,1
train0_p16,1,0,2,1,1,1,1472,58,5800,253,116,116,106,414,80,0,1,30,57,6,146,0,356,58,580,174,58,0,6,1
train0_p16,1,0,3,0,0,0,1276,58,5800,221,116,84,0,7,0,0,1,21,21,6,177,0,174,58,580,174,58,0,6,1
train0_p16,1,0,3,0,1,0,1276,58,5800,211,116,74,0,31,0,0,1,21,21,6,177,0,174,58,580,174,58,0,6,1
train0_p16,1,0,3,0,1,1,1229,58,5800,251,116,114,105,420,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train0_p16,1,0,3,1,0,0,1665,58,5800,221,116,84,0,7,70,3,1,27,54,6,333,0,365,58,580,174,58,0,9,1
train0_p16,1,0,3,1,1,0,1621,58,5800,211,116,74,0,31,67,3,1,27,54,6,288,0,366,58,580,174,58,0,9,1
train0_p16,1,0,3,1,1,1,1481,58,5800,250,116,113,105,418,64,2,1,27,54,6,147,0,368,58,580,174,58,0,8,1
train0_p16,1,1,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p16,1,1,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p16,1,1,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p16,1,1,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p16,1,1,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p16,1,1,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p16,1,1,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p16,1,1,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p16,1,1,2,0,0,0,1070,48,4800,202,96,85,0,17,0,0,1,21,21,6,151,0,144,48,480,144,48,0,6,1
train0_p16,1,1,2,0,1,0,1061,48,4800,183,96,66,0,55,0,0,1,21,21,6,142,0,144,48,480,144,48,0,6,1
train0_p16,1,1,2,0,1,1,1026,48,4800,214,96,97,90,345,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train0_p16,1,1,2,1,0,0,1445,48,4800,202,96,85,0,17,81,4,1,30,57,6,294,0,327,48,480,144,48,0,10,1
train0_p16,1,1,2,1,1,0,1391,48,4800,183,96,66,0,55,74,0,1,30,57,6,255,0,316,48,480,144,48,0,6,1
train0_p16,1,1,2,1,1,1,1247,48,4800,214,96,97,90,345,60,6,1,30,57,6,123,0,298,48,480,144,48,0,12,1
train0_p16,1,1,3,0,0,0,1075,48,4800,206,96,89,0,5,0,0,1,21,21,6,156,0,144,48,480,144,48,0,6,1
train0_p16,1,1,3,0,1,0,1063,48,4800,183,96,66,0,53,0,0,1,21,21,6,144,0,144,48,480,144,48,0,6,1
train0_p16,1,1,3,0,1,1,1027,48,4800,213,96,96,88,342,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train0_p16,1,1,3,1,0,0,1429,48,4800,206,96,89,0,5,75,2,1,27,54,6,296,0,317,48,480,144,48,0,8,1
train0_p16,1,1,3,1,1,0,1403,48,4800,183,96,66,0,53,57,6,1,27,54,6,267,0,316,48,480,144,48,0,12,1
train0_p16,1,1,3,1,1,1,1243,48,4800,213,96,96,88,342,60,0,1,27,54,6,124,0,305,48,480,144,48,0,6,1
train0_p17,1,0,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p17,1,0,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p17,1,0,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p17,1,0,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p17,1,0,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p17,1,0,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p17,1,0,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p17,1,0,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p17,1,0,2,0,0,0,1315,59,5900,260,118,121,0,10,0,0,1,21,21,6,198,0,177,59,590,177,59,0,6,1
train0_p17,1,0,2,0,1,0,1301,59,5900,241,118,102,0,61,0,0,1,21,21,6,184,0,177,59,590,177,59,0,6,1
train0_p17,1,0,2,0,1,1,1254,59,5900,297,118,158,142,389,0,0,1,21,21,6,137,0,177,59,590,177,59,0,6,1
train0_p17,1,0,2,1,0,0,1733,59,5900,260,118,121,0,10,80,2,1,30,57,6,363,0,383,59,590,177,59,0,8,1
train0_p17,1,0,2,1,1,0,1699,59,5900,241,118,102,0,61,86,0,1,30,57,6,337,0,377,59,590,177,59,0,6,1
train0_p17,1,0,2,1,1,1,1511,59,5900,297,118,158,142,389,85,7,1,30,57,6,164,0,355,59,590,177,59,0,13,1
train0_p17,1,0,3,0,0,0,1307,59,5900,261,118,122,0,3,0,0,1,21,21,6,190,0,177,59,590,177,59,0,6,1
train0_p17,1,0,3,0,1,0,1303,59,5900,241,118,102,0,37,0,0,1,21,21,6,186,0,177,59,590,177,59,0,6,1
train0_p17,1,0,3,0,1,1,1257,59,5900,300,118,161,143,387,0,0,1,21,21,6,140,0,177,59,590,177,59,0,6,1
train0_p17,1,0,3,1,0,0,1726,59,5900,261,118,122,0,3,73,4,1,27,54,6,359,0,384,59,590,177,59,0,10,1
train0_p17,1,0,3,1,1,0,1723,59,5900,241,118,102,0,37,66,3,1,27,54,6,365,0,376,59,590,177,59,0,9,1
train0_p17,1,0,3,1,1,1,1526,59,5900,299,118,160,143,386,90,0,1,27,54,6,177,0,370,59,590,177,59,0,6,1
train0_p17,1,1,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p17,1,1,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p17,1,1,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p17,1,1,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p17,1,1,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p17,1,1,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p17,1,1,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p17,1,1,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p17,1,1,2,0,0,0,1153,52,5200,222,104,97,0,23,0,0,1,21,21,6,162,0,156,52,520,156,52,0,6,1
train0_p17,1,1,2,0,1,0,1144,52,5200,202,104,77,0,59,0,0,1,21,21,6,153,0,156,52,520,156,52,0,6,1
train0_p17,1,1,2,0,1,1,1107,52,5200,237,104,112,103,349,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p17,1,1,2,1,0,0,1522,52,5200,222,104,97,0,23,61,5,1,30,57,6,307,0,330,52,520,156,52,0,11,1
train0_p17,1,1,2,1,1,0,1511,52,5200,202,104,77,0,59,90,8,1,30,57,6,275,0,348,52,520,156,52,0,14,1
train0_p17,1,1,2,1,1,1,1335,52,5200,237,104,112,103,349,79,4,1,30,57,6,130,0,321,52,520,156,52,0,10,1
train0_p17,1,1,3,0,0,0,1156,52,5200,227,104,102,0,7,0,0,1,21,21,6,165,0,156,52,520,156,52,0,6,1
train0_p17,1,1,3,0,1,0,1145,52,5200,199,104,74,0,63,0,0,1,21,21,6,154,0,156,52,520,156,52,0,6,1
train0_p17,1,1,3,0,1,1,1107,52,5200,235,104,110,101,347,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p17,1,1,3,1,0,0,1534,52,5200,227,104,102,0,7,82,3,1,27,54,6,318,0,339,52,520,156,52,0,9,1
train0_p17,1,1,3,1,1,0,1489,52,5200,199,104,74,0,63,63,5,1,27,54,6,276,0,334,52,520,156,52,0,11,1
train0_p17,1,1,3,1,1,1,1346,52,5200,235,104,110,101,347,76,8,1,27,54,6,134,0,330,52,520,156,52,0,14,1
train0_p18,1,0,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p18,1,0,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p18,1,0,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p18,1,0,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p18,1,0,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p18,1,0,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p18,1,0,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p18,1,0,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p18,1,0,2,0,0,0,1304,59,5900,230,118,91,0,5,0,0,1,21,21,6,187,0,177,59,590,177,59,0,6,1
train0_p18,1,0,2,0,1,0,1303,59,5900,217,118,78,0,58,0,0,1,21,21,6,186,0,177,59,590,177,59,0,6,1
train0_p18,1,0,2,0,1,1,1252,59,5900,262,118,123,112,402,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train0_p18,1,0,2,1,0,0,1733,59,5900,230,118,91,0,5,92,4,1,30,57,6,372,0,372,59,590,177,59,0,10,1
train0_p18,1,0,2,1,1,0,1693,59,5900,217,118,78,0,58,74,5,1,30,57,6,321,0,382,59,590,177,59,0,11,1
train0_p18,1,0,2,1,1,1,1511,59,5900,262,118,123,112,402,85,6,1,30,57,6,156,0,364,59,590,177,59,0,12,1
train0_p18,1,0,3,0,0,0,1299,59,5900,225,118,86,0,5,0,0,1,21,21,6,182,0,177,59,590,177,59,0,6,1
train0_p18,1,0,3,0,1,0,1303,59,5900,217,118,78,0,31,0,0,1,21,21,6,186,0,177,59,590,177,59,0,6,1
train0_p18,1,0,3,0,1,1,1251,59,5900,258,118,119,109,411,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train0_p18,1,0,3,1,0,0,1709,59,5900,225,118,86,0,5,74,5,1,27,54,6,343,0,382,59,590,177,59,0,11,1
train0_p18,1,0,3,1,1,0,1689,59,5900,217,118,78,0,31,82,5,1,27,54,6,329,0,376,59,590,177,59,0,11,1
train0_p18,1,0,3,1,1,1,1501,59,5900,257,118,118,109,408,84,5,1,27,54,6,150,0,367,59,590,177,59,0,11,1
train0_p18,1,1,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p18,1,1,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p18,1,1,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p18,1,1,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p18,1,1,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p18,1,1,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p18,1,1,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p18,1,1,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p18,1,1,2,0,0,0,1158,52,5200,213,104,88,0,23,0,0,1,21,21,6,167,0,156,52,520,156,52,0,6,1
train0_p18,1,1,2,0,1,0,1146,52,5200,198,104,73,0,55,0,0,1,21,21,6,155,0,156,52,520,156,52,0,6,1
train0_p18,1,1,2,0,1,1,1107,52,5200,232,104,107,98,340,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p18,1,1,2,1,0,0,1489,52,5200,213,104,88,0,23,54,5,1,30,57,6,283,0,321,52,520,156,52,0,11,1
train0_p18,1,1,2,1,1,0,1526,52,5200,198,104,73,0,55,74,1,1,30,57,6,292,0,353,52,520,156,52,0,7,1
train0_p18,1,1,2,1,1,1,1346,52,5200,232,104,107,98,340,64,1,1,30,57,6,137,0,328,52,520,156,52,0,7,1
train0_p18,1,1,3,0,0,0,1159,52,5200,220,104,95,0,7,0,0,1,21,21,6,168,0,156,52,520,156,52,0,6,1
train0_p18,1,1,3,0,1,0,1145,52,5200,199,104,74,0,58,0,0,1,21,21,6,154,0,156,52,520,156,52,0,6,1
train0_p18,1,1,3,0,1,1,1107,52,5200,228,104,103,93,337,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p18,1,1,3,1,0,0,1544,52,5200,220,104,95,0,7,96,2,1,27,54,6,325,0,343,52,520,156,52,0,8,1
train0_p18,1,1,3,1,1,0,1478,52,5200,199,104,74,0,58,65,3,1,27,54,6,273,0,328,52,520,156,52,0,9,1
train0_p18,1,1,3,1,1,1,1324,52,5200,228,104,103,93,337,69,3,1,27,54,6,128,0,319,52,520,156,52,0,9,1
train0_p19,1,0,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p19,1,0,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p19,1,0,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p19,1,0,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p19,1,0,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p19,1,0,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p19,1,0,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p19,1,0,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p19,1,0,2,0,0,0,1390,62,6200,312,124,167,0,14,0,0,1,21,21,6,219,0,186,62,620,186,62,0,6,1
train0_p19,1,0,2,0,1,0,1374,62,6200,285,124,140,0,57,0,0,1,21,21,6,203,0,186,62,620,186,62,0,6,1
train0_p19,1,0,2,0,1,1,1321,62,6200,374,124,229,201,391,0,0,1,21,21,6,150,0,186,62,620,186,62,0,6,1
train0_p19,1,0,2,1,0,0,1863,62,6200,312,124,167,0,14,107,5,1,30,57,6,429,0,399,62,620,186,62,0,11,1
train0_p19,1,0,2,1,1,0,1819,62,6200,285,124,140,0,57,98,3,1,30,57,6,378,0,408,62,620,186,62,0,9,1
train0_p19,1,0,2,1,1,1,1611,62,6200,374,124,229,201,391,117,7,1,30,57,6,193,0,381,62,620,186,62,0,13,1
train0_p19,1,0,3,0,0,0,1387,62,6200,318,124,173,0,22,0,0,1,21,21,6,216,0,186,62,620,186,62,0,6,1
train0_p19,1,0,3,0,1,0,1378,62,6200,285,124,140,0,53,0,0,1,21,21,6,207,0,186,62,620,186,62,0,6,1
train0_p19,1,0,3,0,1,1,1322,62,6200,358,124,213,190,391,0,0,1,21,21,6,151,0,186,62,620,186,62,0,6,1
train0_p19,1,0,3,1,0,0,1853,62,6200,318,124,173,0,22,102,1,1,27,54,6,419,0,409,62,620,186,62,0,7,1
train0_p19,1,0,3,1,1,0,1844,62,6200,285,124,140,0,53,120,0,1,27,54,6,400,0,420,62,620,186,62,0,6,1
train0_p19,1,0,3,1,1,1,1610,62,6200,357,124,212,190,392,145,9,1,27,54,6,182,0,395,62,620,186,62,0,15,1
train0_p19,1,1,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p19,1,1,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p19,1,1,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
train0_p19,1,1,0,1,1,1,1952,96,9600,221,192,0,180,0,44,5,1,38,76,6,0,102,218,96,960,288,96,60,11,1
train0_p19,1,1,1,0,1,0,1355,64,6400,158,128,0,0,0,0,0,1,30,30,6,0,70,192,64,640,192,64,60,6,1
train0_p19,1,1,1,0,1,1,1297,64,6400,158,128,0,116,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p19,1,1,1,1,1,0,1621,64,6400,158,128,0,0,0,55,4,1,39,77,6,0,70,398,64,640,192,64,60,10,1
train0_p19,1,1,1,1,1,1,1379,64,6400,158,128,0,116,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p19,1,1,2,0,0,0,1275,58,5800,256,116,119,0,25,0,0,1,21,21,6,176,0,174,58,580,174,58,0,6,1
train0_p19,1,1,2,0,1,0,1275,58,5800,234,116,97,0,52,0,0,1,21,21,6,176,0,174,58,580,174,58,0,6,1
train0_p19,1,1,2,0,1,1,1228,58,5800,272,116,135,125,354,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train0_p19,1,1,2,1,0,0,1710,58,5800,256,116,119,0,25,102,0,1,30,57,6,357,0,383,58,580,174,58,0,6,1
train0_p19,1,1,2,1,1,0,1687,58,5800,234,116,97,0,52,95,5,1,30,57,6,321,0,391,58,580,174,58,0,11,1
train0_p19,1,1,2,1,1,1,1485,58,5800,272,116,135,125,354,95,3,1,30,57,6,146,0,366,58,580,174,58,0,9,1
train0_p19,1,1,3,0,0,0,1282,58,5800,255,116,118,0,7,0,0,1,21,21,6,183,0,174,58,580,174,58,0,6,1
train0_p19,1,1,3,0,1,0,1275,58,5800,231,116,94,0,45,0,0,1,21,21,6,176,0,174,58,580,174,58,0,6,1
train0_p19,1,1,3,0,1,1,1230,58,5800,271,116,134,122,352,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train0_p19,1,1,3,1,0,0,1687,58,5800,255,116,118,0,7,91,9,1,27,54,6,345,0,369,58,580,174,58,0,15,1
train0_p19,1,1,3,1,1,0,1665,58,5800,231,116,94,0,45,85,0,1,27,54,6,329,0,372,58,580,174,58,0,6,1
train0_p19,1,1,3,1,1,1,1485,58,5800,271,116,134,122,352,94,3,1,27,54,6,151,0,367,58,580,174,58,0,9,1
train0_p20,1,0,0,0,1,0,1961,96,9600,221,192,0,0,0,0,0,1,29,29,6,0,102,288,96,960,288,96,60,6,1
train0_p20,1,0,0,0,1,1,1871,96,9600,221,192,0,180,0,0,0,1,29,29,6,0,102,198,96,960,288,96,60,6,1
train0_p20,1,0,0,1,1,0,2351,96,9600,221,192,0,0,0,72,1,1,38,76,6,0,102,621,96,960,288,96,60,7,1
