candidate,file,valid_pixels,NB0_AEE,candidate_AEE,delta_AEE,excluded_from_holdout9
PED_R24/lifting_raw/original_ordered24,zurich_city_09_a_0021.npy,33116,1.0459005607,1.0033318667502304,-0.04256869394976959,False
PED_R24/lifting_raw/original_ordered24,zurich_city_07_a_0021.npy,66633,2.1661010685,1.7383184469793707,-0.4277826215206295,False
PED_R24/lifting_raw/weight_svd24,zurich_city_09_a_0001.npy,33225,1.528197658,1.4091158593414341,-0.11908179865856594,True
PED_R24/lifting_raw/weight_svd24,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9821219645368624,-0.7811176391631378,False
PED_R24/lifting_raw/weight_svd24,zurich_city_02_c_0001.npy,50313,1.2135586696,1.001331130818145,-0.21222753878185507,False
PED_R24/lifting_raw/weight_svd24,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7459231287859931,-0.13109129601400693,False
PED_R24/lifting_raw/weight_svd24,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7906891053261058,-0.04011141927389417,False
PED_R24/lifting_raw/weight_svd24,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3507583023308678,-0.4866112983691322,False
PED_R24/lifting_raw/weight_svd24,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0122365074984965,-0.1387735501015035,False
PED_R24/lifting_raw/weight_svd24,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0089520448139861,-0.12388439768601378,False
PED_R24/lifting_raw/weight_svd24,zurich_city_09_a_0021.npy,33116,1.0459005607,0.8913299072591948,-0.15457065344080523,False
PED_R24/lifting_raw/weight_svd24,zurich_city_07_a_0021.npy,66633,2.1661010685,1.7577565514831792,-0.40834451701682095,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_09_a_0001.npy,33225,1.528197658,1.4246470394866237,-0.10355061851337632,True
PED_R24/lifting_raw/activation_whitened24,zurich_city_07_a_0001.npy,60911,2.7632396037,1.918663567416141,-0.8445760362838592,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_02_c_0001.npy,50313,1.2135586696,0.9936188139699939,-0.21993985563000618,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6975349444337026,-0.17947948036629746,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7540726120468487,-0.07672791255315126,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_07_a_0011.npy,53178,1.8373696007,1.360853994263397,-0.47651560643660296,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0102471685914964,-0.14076288900850353,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0443469625539026,-0.08848947994609735,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9867024995243144,-0.0591980611756856,False
PED_R24/lifting_raw/activation_whitened24,zurich_city_07_a_0021.npy,66633,2.1661010685,1.7178409306717588,-0.44826013782824137,False
BN/ordinary/original_cuda_bn,zurich_city_09_a_0001.npy,33225,1.528197658,1.3044859269656033,-0.2237117310343968,True
BN/ordinary/original_cuda_bn,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8707298705215976,-0.8925097331784027,False
BN/ordinary/original_cuda_bn,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0495198544606024,-0.16403881513939766,False
BN/ordinary/original_cuda_bn,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7195362942595974,-0.1574781305404026,False
BN/ordinary/original_cuda_bn,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7592393551485708,-0.07156116945142921,False
BN/ordinary/original_cuda_bn,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3098342419857443,-0.5275353587142557,False
BN/ordinary/original_cuda_bn,zurich_city_02_c_0011.npy,49226,1.1510100576,1.050590623221683,-0.10041943437831691,False
BN/ordinary/original_cuda_bn,zurich_city_11_b_0011.npy,64608,1.1328364425,0.9560383925394568,-0.17679804996054316,False
BN/ordinary/original_cuda_bn,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9326494000448367,-0.11325116065516339,False
BN/ordinary/original_cuda_bn,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6592467962599102,-0.5068542722400899,False
BN/lifting_raw/original_cuda_bn,zurich_city_09_a_0001.npy,33225,1.528197658,1.478979938617768,-0.04921771938223207,True
BN/lifting_raw/original_cuda_bn,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8546171936317994,-0.9086224100682008,False
BN/lifting_raw/original_cuda_bn,zurich_city_02_c_0001.npy,50313,1.2135586696,1.008365759457742,-0.20519291014225804,False
BN/lifting_raw/original_cuda_bn,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7647326729611484,-0.11228175183885158,False
BN/lifting_raw/original_cuda_bn,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7604036787044542,-0.07039684589554573,False
BN/lifting_raw/original_cuda_bn,zurich_city_07_a_0011.npy,53178,1.8373696007,1.4063722681497024,-0.4309973325502976,False
BN/lifting_raw/original_cuda_bn,zurich_city_02_c_0011.npy,49226,1.1510100576,0.9668612580909535,-0.1841487995090465,False
BN/lifting_raw/original_cuda_bn,zurich_city_11_b_0011.npy,64608,1.1328364425,0.9840012447191113,-0.1488351977808886,False
