layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn2,743618177,10948608000,0.06791896988183338,28867519269.937733,1960652171.8581455,743618177,669.2563593,mac
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.attn_sn,0,3079296000,0.0,8118989794.669988,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.proj_sn,151129430,3079296000,0.049079214859500356,8118989794.669988,398473644.574699,151129430,136.016487,mac
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn2_q,1989351,96228000,0.020673307145529368,253718431.08343711,5245199.054269721,1989351,0.1989351,logic
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_k,137989373,3079296000,0.04481198722045558,8118989794.669988,363828066.9217608,137989373,13.7989373,logic
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_q,15825359,3079296000,0.0051392782636031096,8118989794.669988,41725747.77416294,15825359,1.5825359,logic
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn1,351854897,2737152000,0.1285478106440563,7216879817.484433,927714100.2189004,351854897,316.6694073,mac
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn2,719520736,10948608000,0.06571801054526749,28867519269.937733,1897115935.7974803,719520736,647.5686624,mac
sttmultires_unet.encoders.swin3d.layers.2.downsample.sn,388474719,1368576000,0.28385323065726714,3608439908.7422166,1024267325.7290924,388474719,349.6272471,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.proj_sn,56700535,1539648000,0.03682694680862119,4059494897.334994,149498802.65402496,56700535,51.0304815,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn2_q,6446508,48114000,0.13398403790996383,126859215.54171856,16997109.94436989,6446508,0.6446508,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,41066331,1539648000,0.026672545283077692,4059494897.334994,108277061.47559045,41066331,4.1066331,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,75461243,1539648000,0.0490120098879744,4059494897.334994,198964004.04836434,75461243,7.5461243,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,181261592,1368576000,0.13244539725963336,3608439908.7422166,477921257.200878,181261592,163.13543280000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,407564057,5474304000,0.07445038803106295,14433759634.968866,1074599005.5705256,407564057,366.80765130000003,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,275950653,1539648000,0.17922970250342934,4059494897.334994,727582062.7635404,275950653,248.3555877,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,1959004,48114000,0.04071588311094484,126859215.54171856,5165184.99154277,1959004,0.1959004,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,47035469,1539648000,0.03054949507939477,4059494897.334994,124015519.39096358,47035469,4.7035469,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,15015116,1539648000,0.009752304422829114,4059494897.334994,39589430.04173228,15015116,1.5015116000000002,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,223153380,1368576000,0.16305516098484849,3608439908.7422166,588374750.2241141,223153380,200.838042,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,218586774,5474304000,0.039929600913650394,14433759634.968866,576334261.907863,218586774,196.7280966,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,155857064,1539648000,0.10122902377686328,4059494897.334994,410938705.4843793,155857064,140.27135760000002,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,4104974,48114000,0.08531766221889679,126859215.54171856,10823331.700942567,4104974,0.4104974,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,87416934,1539648000,0.05677722050754458,4059494897.334994,230486836.93524098,87416934,8.7416934,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,85447494,1539648000,0.05549807098765432,4059494897.334994,225294135.986318,85447494,8.5447494,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,284114921,1368576000,0.207598935682052,3608439908.7422166,749108284.5275251,284114921,255.7034289,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,355296942,5474304000,0.06490266927083334,14433759634.968866,936789527.9230884,355296942,319.7672478,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,104564274,1539648000,0.06791440251278215,4059494897.334994,275698170.45619404,104564274,94.1078466,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,815,48114000,1.6938936692023112e-05,126859215.54171856,2148.860220860885,815,8.15e-05,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,1033184,1539648000,0.0006710520846323315,4059494897.334994,2724132.5134109603,1033184,0.1033184,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,2843595,1539648000,0.0018469124111485222,4059494897.334994,7497531.508882096,2843595,0.28435950000000004,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,333578094,1368576000,0.24374100817199776,3608439908.7422166,879524781.2848995,333578094,300.2202846,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,369002630,5474304000,0.06740630955094931,14433759634.968866,972926469.9387085,369002630,332.102367,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,344542216,1539648000,0.22377986137091074,4059494897.334994,908433205.3615445,344542216,310.0879944,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,13422088,48114000,0.27896429313713267,126859215.54171856,35389191.39152667,13422088,1.3422088,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,46007554,1539648000,0.029881865205553478,4059494897.334994,121305279.32479644,46007554,4.6007554,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,172811416,1539648000,0.1122408602485763,4059494897.334994,455641199.45158565,172811416,17.2811416,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,338316414,1368576000,0.2472032346029742,3608439908.7422166,892018017.3115369,338316414,304.4847726,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,296435538,5474304000,0.05415036103219697,14433759634.968866,781593295.2855157,296435538,266.7919842,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,377310780,1539648000,0.24506301440329217,4059494897.334994,994832056.4956967,377310780,339.579702,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,10321578,48114000,0.21452338196782642,126859215.54171856,27214267.95179491,10321578,1.0321578,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,139392628,1539648000,0.09053538730930706,4059494897.334994,367527942.8103794,139392628,13.939262800000002,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,36719869,1539648000,0.023849522098557594,4059494897.334994,96817013.26297273,36719869,3.6719869000000003,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,375220323,1368576000,0.2741684225063131,3608439908.7422166,989320277.488678,375220323,337.6982907,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,363905397,5474304000,0.06647518972274831,14433759634.968866,959486910.1471018,363905397,327.51485729999996,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,84712705,1026432000,0.08253123928326475,2706329931.556662,223356763.1607644,84712705,76.2414345,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,4290009,32076000,0.13374513655069212,84572810.36114569,11311202.070227219,4290009,0.4290009,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,32889509,1026432000,0.032042560052687366,2706329931.556662,86717739.35428964,32889509,3.2889509,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,98471674,1026432000,0.09593589638670658,2706329931.556662,259634187.90206262,98471674,9.8471674,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,89491647,684288000,0.13078067568041526,1804219954.3711083,235957104.70874155,89491647,80.5424823,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,265442403,2737152000,0.09697758947986812,7216879817.484433,699875608.265551,265442403,238.8981627,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,127108515,1026432000,0.12383530034137673,2706329931.556662,335139179.8971768,127108515,114.39766350000001,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,12058437,32076000,0.3759333146277591,84572810.36114569,31793736.926450387,12058437,1.2058437000000002,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,55079594,1026432000,0.053661220616660434,2706329931.556662,145224967.51873356,55079594,5.507959400000001,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40832434,1026432000,0.039780944085920936,2706329931.556662,107660359.68530981,40832434,4.0832434,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,120846115,684288000,0.17660124830480733,1804219954.3711083,318627496.15838027,120846115,108.7615035,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,162954952,2737152000,0.059534491325289936,7216879817.484433,429653268.889687,162954952,146.6594568,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,2890973239,43794432000,0.06601234693487976,115470077079.75093,7622450788.785826,2890973239,2601.8759151,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,2513176615,21897216000,0.11477151319144863,57735038539.875465,6626337737.388112,2513176615,2261.8589535,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,1866883840,21897216000,0.08525667555181445,57735038539.875465,4922297448.765665,1866883840,1680.195456,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,1310617058,21897216000,0.059853136490045124,57735038539.875465,3455623141.985182,1310617058,1179.5553522,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,2131131376,21897216000,0.09732430716306584,57735038539.875465,5619022624.926284,2131131376,1918.0182384000002,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,1439391985,21897216000,0.06573401773997206,57735038539.875465,3795156047.5981445,1439391985,1295.4527865,mac
sttmultires_unet.preds.0.sn,97306951,1368576000,0.0711008749240086,3608439908.7422166,256563234.62228134,97306951,87.5762559,mac
sttmultires_unet.preds.1.sn,246974369,2737152000,0.09023041796728863,7216879817.484433,651182082.3513101,246974369,222.2769321,mac
sttmultires_unet.preds.2.sn,753290281,5474304000,0.1376047587053989,14433759634.968866,1986154011.7816174,753290281,677.9612529,mac
sttmultires_unet.preds.3.sn,2360623315,21897216000,0.10780472344064196,57735038539.875465,6224109862.62608,2360623315,2124.5609835,mac
sttmultires_unet.resblocks.0.sn1,146001341,684288000,0.21336241611719042,1804219954.3711083,384952728.6714667,146001341,131.4012069,mac
sttmultires_unet.resblocks.0.sn2,49831164,684288000,0.07282191708754208,1804219954.3711083,131386755.92490181,49831164,44.8480476,mac
sttmultires_unet.resblocks.1.sn1,167155692,684288000,0.24427681327160494,1804219954.3711083,440729100.8948148,167155692,150.44012279999998,mac
sttmultires_unet.resblocks.1.sn2,51322015,684288000,0.0750006064697905,1804219954.3711083,135317590.78273085,51322015,46.1898135,mac
