layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,158603301,1061683200,0.14938853793674045,0.14938853793674048
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,107753887,1061683200,0.10149344644428772,0.10149344644428773
sttmultires_unet.preds.0.sn,40,2859500,66355200,0.043093834394290126,0.04309383439429011
sttmultires_unet.preds.1.sn,40,9193033,132710400,0.06927138340326003,0.06927138340326003
sttmultires_unet.preds.2.sn,40,14516217,265420800,0.054691331651475696,0.0546913316514757
sttmultires_unet.preds.3.sn,40,49565679,1061683200,0.04668594077781395,0.04668594077781395
sttmultires_unet.resblocks.0.sn1,40,7205672,33177600,0.2171848476080247,0.2171848476080247
sttmultires_unet.resblocks.0.sn2,40,1428192,33177600,0.043046875,0.043046875
sttmultires_unet.resblocks.1.sn1,40,8089622,33177600,0.24382782359182098,0.24382782359182092
sttmultires_unet.resblocks.1.sn2,40,1409617,33177600,0.042487009307484565,0.042487009307484565
