layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.decoders.0.sn,8,2164151,13271040,0.16307320300443673,0.1630732030044367
sttmultires_unet.decoders.1.sn,8,4322494,26611200,0.16243138227513226,0.16243138227513226
sttmultires_unet.decoders.2.sn,8,6696024,53360640,0.1254862010650547,0.1254862010650547
sttmultires_unet.decoders.3.sn,8,16279500,107274240,0.15175591083190149,0.15175591083190146
sttmultires_unet.encoders.swin3d.layers.0.downsample.sn,8,11214367,53084160,0.2112563710153839,0.21125637101538386
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.attn_sn,8,119011,54743040,0.002173993260147774,0.002173993260147774
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.proj_sn,8,74993,54743040,0.0013699093071922934,0.0013699093071922932
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn2_q,8,24733,1710720,0.014457655256266367,0.014457655256266367
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn_k,8,129947,54743040,0.0023737629477646838,0.002373762947764684
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn_q,8,107151,54743040,0.0019573447145061727,0.001957344714506173
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.mlp.sn1,8,10354048,53084160,0.19504967206790125,0.19504967206790122
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.mlp.sn2,8,16936447,212336640,0.07976224451889226,0.07976224451889226
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.attn_sn,8,134213,54743040,0.0024516906624111484,0.002451690662411149
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.proj_sn,8,133529,54743040,0.0024391959233539093,0.0024391959233539093
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn2_q,8,32306,1710720,0.01888444631500187,0.018884446315001874
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn_k,8,164410,54743040,0.0030033041643284697,0.0030033041643284697
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn_q,8,158361,54743040,0.0028928060991863075,0.002892806099186308
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.mlp.sn1,8,10892066,53084160,0.20518486117139276,0.20518486117139273
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.mlp.sn2,8,17224342,212336640,0.08111808682665413,0.08111808682665414
sttmultires_unet.encoders.swin3d.layers.1.downsample.sn,8,4004074,26542080,0.15085758162133486,0.15085758162133486
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.attn_sn,8,2572,29859840,8.613575960219478e-05,8.613575960219477e-05
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.proj_sn,8,5406,29859840,0.00018104584619341564,0.00018104584619341564
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn2_q,8,1863,933120,0.0019965277777777776,0.001996527777777778
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn_k,8,7659,29859840,0.0002564983603395062,0.00025649836033950614
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn_q,8,8916,29859840,0.00029859503600823044,0.0002985950360082305
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn1,8,2415496,26542080,0.09100628134645061,0.09100628134645061
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn2,8,7584423,106168320,0.07143772266529225,0.07143772266529223
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.attn_sn,8,1820,29859840,6.095143175582991e-05,6.095143175582991e-05
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.proj_sn,8,3622,29859840,0.00012130004715363512,0.00012130004715363512
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn2_q,8,671,933120,0.0007190929355281207,0.0007190929355281207
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_k,8,2858,29859840,9.571384173525377e-05,9.571384173525377e-05
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_q,8,2865,29859840,9.594827031893004e-05,9.594827031893005e-05
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn1,8,3407018,26542080,0.12836288640528548,0.12836288640528548
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn2,8,8209282,106168320,0.07732327308183835,0.07732327308183835
sttmultires_unet.encoders.swin3d.layers.2.downsample.sn,8,2837428,13271040,0.2138060016396605,0.21380600163966051
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.attn_sn,8,10479,14929920,0.000701879179526749,0.000701879179526749
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.proj_sn,8,15252,14929920,0.0010215727880658436,0.0010215727880658436
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn2_q,8,7105,466560,0.015228480795610426,0.015228480795610424
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,8,14725,14929920,0.0009862745413237312,0.0009862745413237312
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,8,14426,14929920,0.0009662476423182442,0.0009662476423182441
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,8,1349949,13271040,0.10172141746238426,0.10172141746238426
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,8,4353359,53084160,0.08200862554856289,0.08200862554856289
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,8,4567,14929920,0.0003058958118998628,0.0003058958118998628
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,8,27966,14929920,0.0018731513631687242,0.001873151363168724
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,8,2407,466560,0.0051590363511659805,0.0051590363511659805
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,8,9180,14929920,0.0006148726851851852,0.0006148726851851852
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,8,10219,14929920,0.000684464484739369,0.0006844644847393691
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,8,1949640,13271040,0.1469093605324074,0.1469093605324074
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,8,4789230,53084160,0.09021956832320602,0.09021956832320602
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,8,2631,14929920,0.0001762233153292181,0.00017622331532921812
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,8,40265,14929920,0.002696933406207133,0.0026969334062071334
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,8,1861,466560,0.003988768861454046,0.003988768861454046
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,8,8452,14929920,0.0005661115397805213,0.0005661115397805213
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,8,9052,14929920,0.0006062992969821674,0.0006062992969821674
