case,real,order,mode,bp,packed32,prefetch,frontier,resident,active_pf,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train0_p30,1,1,2,1,1,1,0,1,0,1577,61,61,610,6100,312,122,169,151,0,0,4,377,109,3,1,30,57,6,174,0,385,61,610,183,61,0,9,1
train0_p30,1,1,2,1,1,1,0,1,1,1577,61,61,610,6100,312,122,169,151,0,0,4,377,109,3,1,30,57,6,174,0,385,61,610,183,61,0,9,1
train0_p30,1,1,2,1,1,1,1,0,0,1544,89,55,459,4590,366,178,167,123,0,28,4,334,147,5,1,30,57,6,225,0,389,55,550,165,55,0,11,1
train0_p30,1,1,2,1,1,1,1,0,1,1524,89,55,459,4590,389,178,190,161,0,28,4,365,135,3,1,30,57,6,197,0,399,55,550,165,55,0,9,1
train0_p30,1,1,2,1,1,1,1,1,0,1490,89,55,459,4590,316,128,167,123,25,3,4,334,110,3,1,30,57,6,237,0,325,55,550,165,55,0,9,1
train0_p30,1,1,2,1,1,1,1,1,1,1445,89,55,459,4590,338,128,189,161,25,3,4,365,93,2,1,30,57,6,188,0,329,55,550,166,55,0,8,1
train0_p30,1,1,3,0,1,1,0,0,0,1273,60,60,600,6000,306,120,165,149,0,0,1,379,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train0_p30,1,1,3,0,1,1,0,0,1,1273,60,60,600,6000,306,120,165,149,0,0,1,379,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train0_p30,1,1,3,0,1,1,0,1,0,1273,60,60,600,6000,306,120,165,149,0,0,4,379,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train0_p30,1,1,3,0,1,1,0,1,1,1273,60,60,600,6000,306,120,165,149,0,0,4,379,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train0_p30,1,1,3,0,1,1,1,0,0,1181,86,54,457,4570,355,172,162,124,0,26,4,341,0,0,1,21,21,6,140,0,176,54,540,162,54,0,6,1
train0_p30,1,1,3,0,1,1,1,0,1,1175,86,54,457,4570,380,172,187,161,0,26,4,363,0,0,1,21,21,6,134,0,176,54,540,162,54,0,6,1
train0_p30,1,1,3,0,1,1,1,1,0,1159,86,54,457,4570,309,126,162,124,23,3,4,341,0,0,1,21,21,6,140,0,154,54,540,162,54,0,6,1
train0_p30,1,1,3,0,1,1,1,1,1,1153,86,54,457,4570,334,126,187,161,23,3,4,363,0,0,1,21,21,6,134,0,154,54,540,162,54,0,6,1
train0_p30,1,1,3,1,1,1,0,0,0,1549,60,60,600,6000,306,120,165,149,0,0,1,379,109,3,1,27,54,6,171,0,381,60,600,180,60,0,9,1
train0_p30,1,1,3,1,1,1,0,0,1,1549,60,60,600,6000,306,120,165,149,0,0,1,379,109,3,1,27,54,6,171,0,381,60,600,180,60,0,9,1
train0_p30,1,1,3,1,1,1,0,1,0,1549,60,60,600,6000,306,120,165,149,0,0,4,379,109,3,1,27,54,6,171,0,381,60,600,180,60,0,9,1
train0_p30,1,1,3,1,1,1,0,1,1,1549,60,60,600,6000,306,120,165,149,0,0,4,379,109,3,1,27,54,6,171,0,381,60,600,180,60,0,9,1
train0_p30,1,1,3,1,1,1,1,0,0,1496,86,54,457,4570,355,172,162,124,0,26,4,341,106,4,1,27,54,6,203,0,385,54,540,162,54,0,10,1
train0_p30,1,1,3,1,1,1,1,0,1,1484,86,54,457,4570,380,172,187,161,0,26,4,362,145,1,1,27,54,6,187,0,391,54,540,163,54,0,7,1
train0_p30,1,1,3,1,1,1,1,1,0,1434,86,54,457,4570,309,126,162,124,23,3,4,341,102,8,1,27,54,6,196,0,326,54,540,162,54,0,14,1
train0_p30,1,1,3,1,1,1,1,1,1,1434,86,54,457,4570,334,126,187,161,23,3,4,363,132,7,1,27,54,6,182,0,341,54,540,162,54,0,13,1
train0_p31,1,1,1,0,1,1,0,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p31,1,1,1,0,1,1,0,0,1,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p31,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p31,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p31,1,1,1,1,1,1,0,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p31,1,1,1,1,1,1,0,0,1,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p31,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p31,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p31,1,1,2,0,1,1,0,0,0,1291,61,61,610,6100,302,122,159,146,0,0,1,373,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,2,0,1,1,0,0,1,1291,61,61,610,6100,302,122,159,146,0,0,1,373,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,2,0,1,1,0,1,0,1291,61,61,610,6100,302,122,159,146,0,0,4,373,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,2,0,1,1,0,1,1,1291,61,61,610,6100,302,122,159,146,0,0,4,373,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,2,0,1,1,1,0,0,1196,82,55,444,4440,337,164,152,120,0,21,4,335,0,0,1,21,21,6,139,0,177,55,550,165,55,0,6,1
train0_p31,1,1,2,0,1,1,1,0,1,1191,82,55,444,4440,358,164,173,152,0,21,4,359,0,0,1,21,21,6,134,0,177,55,550,165,55,0,6,1
train0_p31,1,1,2,0,1,1,1,1,0,1180,82,55,444,4440,297,124,152,120,20,1,4,335,0,0,1,21,21,6,139,0,161,55,550,165,55,0,6,1
train0_p31,1,1,2,0,1,1,1,1,1,1175,82,55,444,4440,318,124,173,152,20,1,4,359,0,0,1,21,21,6,134,0,161,55,550,165,55,0,6,1
train0_p31,1,1,2,1,1,1,0,0,0,1566,61,61,610,6100,302,122,159,146,0,0,1,373,96,2,1,30,57,6,159,0,390,61,610,183,61,0,8,1
train0_p31,1,1,2,1,1,1,0,0,1,1566,61,61,610,6100,302,122,159,146,0,0,1,373,96,2,1,30,57,6,159,0,390,61,610,183,61,0,8,1
train0_p31,1,1,2,1,1,1,0,1,0,1566,61,61,610,6100,302,122,159,146,0,0,4,373,96,2,1,30,57,6,159,0,390,61,610,183,61,0,8,1
train0_p31,1,1,2,1,1,1,0,1,1,1566,61,61,610,6100,302,122,159,146,0,0,4,373,96,2,1,30,57,6,159,0,390,61,610,183,61,0,8,1
train0_p31,1,1,2,1,1,1,1,0,0,1522,82,55,444,4440,337,164,152,120,0,21,4,335,105,4,1,30,57,6,201,0,392,55,550,165,55,0,10,1
train0_p31,1,1,2,1,1,1,1,0,1,1485,82,55,444,4440,355,164,170,150,0,21,4,360,116,3,1,30,57,6,171,0,386,55,550,165,55,0,9,1
train0_p31,1,1,2,1,1,1,1,1,0,1471,82,55,444,4440,297,124,152,120,20,1,4,335,101,3,1,30,57,6,199,0,344,55,550,165,55,0,9,1
train0_p31,1,1,2,1,1,1,1,1,1,1447,82,55,444,4440,318,124,173,152,20,1,4,359,93,1,1,30,57,6,176,0,345,55,550,165,55,0,7,1
train0_p31,1,1,3,0,1,1,0,0,0,1291,61,61,610,6100,300,122,157,144,0,0,1,371,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,3,0,1,1,0,0,1,1291,61,61,610,6100,300,122,157,144,0,0,1,371,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,3,0,1,1,0,1,0,1291,61,61,610,6100,300,122,157,144,0,0,4,371,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,3,0,1,1,0,1,1,1291,61,61,610,6100,300,122,157,144,0,0,4,371,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,3,0,1,1,1,0,0,1195,81,55,442,4420,334,162,151,118,0,20,4,334,0,0,1,21,21,6,138,0,177,55,550,165,55,0,6,1
train0_p31,1,1,3,0,1,1,1,0,1,1191,81,55,442,4420,354,162,171,150,0,20,4,357,0,0,1,21,21,6,134,0,177,55,550,165,55,0,6,1
train0_p31,1,1,3,0,1,1,1,1,0,1179,81,55,442,4420,296,124,151,118,19,1,4,334,0,0,1,21,21,6,138,0,161,55,550,165,55,0,6,1
train0_p31,1,1,3,0,1,1,1,1,1,1175,81,55,442,4420,316,124,171,150,19,1,4,357,0,0,1,21,21,6,134,0,161,55,550,165,55,0,6,1
train0_p31,1,1,3,1,1,1,0,0,0,1566,61,61,610,6100,300,122,157,144,0,0,1,371,119,2,1,27,54,6,169,0,386,61,610,183,61,0,8,1
train0_p31,1,1,3,1,1,1,0,0,1,1566,61,61,610,6100,300,122,157,144,0,0,1,371,119,2,1,27,54,6,169,0,386,61,610,183,61,0,8,1
train0_p31,1,1,3,1,1,1,0,1,0,1566,61,61,610,6100,300,122,157,144,0,0,4,371,119,2,1,27,54,6,169,0,386,61,610,183,61,0,8,1
train0_p31,1,1,3,1,1,1,0,1,1,1566,61,61,610,6100,300,122,157,144,0,0,4,371,119,2,1,27,54,6,169,0,386,61,610,183,61,0,8,1
train0_p31,1,1,3,1,1,1,1,0,0,1504,81,55,442,4420,334,162,151,118,0,20,4,334,134,1,1,27,54,6,192,0,392,55,550,165,55,0,7,1
train0_p31,1,1,3,1,1,1,1,0,1,1470,81,55,442,4420,354,162,171,150,0,20,4,357,127,0,1,27,54,6,173,0,378,55,550,165,55,0,6,1
train0_p31,1,1,3,1,1,1,1,1,0,1459,81,55,442,4420,296,124,151,118,19,1,4,334,116,7,1,27,54,6,196,0,337,55,550,165,55,0,13,1
train0_p31,1,1,3,1,1,1,1,1,1,1434,81,55,442,4420,316,124,171,150,19,1,4,357,90,6,1,27,54,6,171,0,338,55,550,165,55,0,12,1
train1_p0,1,1,1,0,1,1,0,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p0,1,1,1,0,1,1,0,0,1,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p0,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p0,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p0,1,1,1,1,1,1,0,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p0,1,1,1,1,1,1,0,0,1,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p0,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p0,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p0,1,1,2,0,1,1,0,0,0,1127,53,53,530,5300,244,106,117,107,0,0,1,344,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train1_p0,1,1,2,0,1,1,0,0,1,1127,53,53,530,5300,244,106,117,107,0,0,1,344,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train1_p0,1,1,2,0,1,1,0,1,0,1127,53,53,530,5300,244,106,117,107,0,0,4,344,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train1_p0,1,1,2,0,1,1,0,1,1,1127,53,53,530,5300,244,106,117,107,0,0,4,344,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train1_p0,1,1,2,0,1,1,1,0,0,1026,65,47,412,4120,265,130,114,95,0,12,3,327,0,0,1,21,21,6,115,0,151,47,470,141,47,0,6,1
train1_p0,1,1,2,0,1,1,1,0,1,1022,65,47,412,4120,275,130,124,111,0,12,3,334,0,0,1,21,21,6,111,0,151,47,470,141,47,0,6,1
train1_p0,1,1,2,0,1,1,1,1,0,1010,65,47,412,4120,243,108,114,95,11,1,4,327,0,0,1,21,21,6,115,0,135,47,470,141,47,0,6,1
train1_p0,1,1,2,0,1,1,1,1,1,1006,65,47,412,4120,253,108,124,111,11,1,4,334,0,0,1,21,21,6,111,0,135,47,470,141,47,0,6,1
train1_p0,1,1,2,1,1,1,0,0,0,1374,53,53,530,5300,244,106,117,107,0,0,1,344,71,3,1,30,57,6,144,0,332,53,530,159,53,0,9,1
train1_p0,1,1,2,1,1,1,0,0,1,1374,53,53,530,5300,244,106,117,107,0,0,1,344,71,3,1,30,57,6,144,0,332,53,530,159,53,0,9,1
train1_p0,1,1,2,1,1,1,0,1,0,1374,53,53,530,5300,244,106,117,107,0,0,4,344,71,3,1,30,57,6,144,0,332,53,530,159,53,0,9,1
train1_p0,1,1,2,1,1,1,0,1,1,1374,53,53,530,5300,244,106,117,107,0,0,4,344,71,3,1,30,57,6,144,0,332,53,530,159,53,0,9,1
train1_p0,1,1,2,1,1,1,1,0,0,1291,65,47,412,4120,265,130,114,95,0,12,3,327,82,1,1,30,57,6,153,0,332,47,470,141,47,0,7,1
train1_p0,1,1,2,1,1,1,1,0,1,1264,65,47,412,4120,273,130,122,110,0,12,3,336,79,0,1,30,57,6,133,0,326,47,470,141,47,0,6,1
train1_p0,1,1,2,1,1,1,1,1,0,1258,65,47,412,4120,243,108,114,95,11,1,4,327,67,3,1,30,57,6,157,0,293,47,470,141,47,0,9,1
train1_p0,1,1,2,1,1,1,1,1,1,1241,65,47,412,4120,251,108,122,110,11,1,4,336,79,1,1,30,57,6,138,0,297,47,470,141,47,0,7,1
train1_p0,1,1,3,0,1,1,0,0,0,1126,53,53,530,5300,245,106,118,108,0,0,1,343,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train1_p0,1,1,3,0,1,1,0,0,1,1126,53,53,530,5300,245,106,118,108,0,0,1,343,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train1_p0,1,1,3,0,1,1,0,1,0,1126,53,53,530,5300,245,106,118,108,0,0,4,343,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train1_p0,1,1,3,0,1,1,0,1,1,1126,53,53,530,5300,245,106,118,108,0,0,4,343,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train1_p0,1,1,3,0,1,1,1,0,0,1005,63,46,411,4110,262,126,115,94,0,10,3,321,0,0,1,21,21,6,114,0,146,46,460,138,46,0,6,1
train1_p0,1,1,3,0,1,1,1,0,1,1000,63,46,411,4110,273,126,126,113,0,10,3,332,0,0,1,21,21,6,109,0,146,46,460,138,46,0,6,1
train1_p0,1,1,3,0,1,1,1,1,0,993,63,46,411,4110,244,108,115,94,9,1,4,321,0,0,1,21,21,6,114,0,134,46,460,138,46,0,6,1
train1_p0,1,1,3,0,1,1,1,1,1,988,63,46,411,4110,255,108,126,113,9,1,4,332,0,0,1,21,21,6,109,0,134,46,460,138,46,0,6,1
train1_p0,1,1,3,1,1,1,0,0,0,1361,53,53,530,5300,245,106,118,108,0,0,1,343,76,0,1,27,54,6,134,0,338,53,530,159,53,0,6,1
train1_p0,1,1,3,1,1,1,0,0,1,1361,53,53,530,5300,245,106,118,108,0,0,1,343,76,0,1,27,54,6,134,0,338,53,530,159,53,0,6,1
train1_p0,1,1,3,1,1,1,0,1,0,1361,53,53,530,5300,245,106,118,108,0,0,4,343,76,0,1,27,54,6,134,0,338,53,530,159,53,0,6,1
train1_p0,1,1,3,1,1,1,0,1,1,1361,53,53,530,5300,245,106,118,108,0,0,4,343,76,0,1,27,54,6,134,0,338,53,530,159,53,0,6,1
train1_p0,1,1,3,1,1,1,1,0,0,1258,63,46,411,4110,262,126,115,94,0,10,3,321,92,2,1,27,54,6,152,0,320,46,460,138,46,0,8,1
train1_p0,1,1,3,1,1,1,1,0,1,1236,63,46,411,4110,273,126,126,113,0,10,3,332,90,0,1,27,54,6,134,0,318,46,460,138,46,0,6,1
train1_p0,1,1,3,1,1,1,1,1,0,1232,63,46,411,4110,244,108,115,94,9,1,4,321,81,2,1,27,54,6,158,0,288,46,460,138,46,0,8,1
train1_p0,1,1,3,1,1,1,1,1,1,1192,63,46,411,4110,255,108,126,113,9,1,4,332,89,1,1,27,54,6,124,0,283,46,460,138,46,0,7,1
train1_p1,1,1,1,0,1,1,0,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p1,1,1,1,0,1,1,0,0,1,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p1,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p1,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p1,1,1,1,1,1,1,0,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p1,1,1,1,1,1,1,0,0,1,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p1,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p1,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p1,1,1,2,0,1,1,0,0,0,1007,47,47,470,4700,209,94,94,86,0,0,1,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,2,0,1,1,0,0,1,1007,47,47,470,4700,209,94,94,86,0,0,1,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,2,0,1,1,0,1,0,1007,47,47,470,4700,209,94,94,86,0,0,4,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,2,0,1,1,0,1,1,1007,47,47,470,4700,209,94,94,86,0,0,4,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,2,0,1,1,1,0,0,978,55,45,407,4070,222,110,91,78,0,8,2,325,0,0,1,21,21,6,109,0,139,45,450,135,45,0,6,1
train1_p1,1,1,2,0,1,1,1,0,1,974,55,45,407,4070,227,110,96,87,0,8,2,337,0,0,1,21,21,6,105,0,139,45,450,135,45,0,6,1
train1_p1,1,1,2,0,1,1,1,1,0,968,55,45,407,4070,206,94,91,78,8,0,4,325,0,0,1,21,21,6,109,0,129,45,450,135,45,0,6,1
train1_p1,1,1,2,0,1,1,1,1,1,964,55,45,407,4070,211,94,96,87,8,0,4,337,0,0,1,21,21,6,105,0,129,45,450,135,45,0,6,1
train1_p1,1,1,2,1,1,1,0,0,0,1231,47,47,470,4700,209,94,94,86,0,0,1,341,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p1,1,1,2,1,1,1,0,0,1,1231,47,47,470,4700,209,94,94,86,0,0,1,341,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p1,1,1,2,1,1,1,0,1,0,1231,47,47,470,4700,209,94,94,86,0,0,4,341,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p1,1,1,2,1,1,1,0,1,1,1231,47,47,470,4700,209,94,94,86,0,0,4,341,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p1,1,1,2,1,1,1,1,0,0,1231,55,45,407,4070,222,110,91,78,0,8,2,325,73,2,1,30,57,6,146,0,308,45,450,135,45,0,8,1
train1_p1,1,1,2,1,1,1,1,0,1,1208,55,45,407,4070,227,110,96,87,0,8,2,337,76,4,1,30,57,6,123,0,306,45,450,135,45,0,10,1
train1_p1,1,1,2,1,1,1,1,1,0,1195,55,45,407,4070,206,94,91,78,8,0,4,325,80,0,1,30,57,6,142,0,278,45,450,135,45,0,6,1
train1_p1,1,1,2,1,1,1,1,1,1,1184,55,45,407,4070,211,94,96,87,8,0,4,337,74,3,1,30,57,6,123,0,283,45,450,135,45,0,9,1
train1_p1,1,1,3,0,1,1,0,0,0,1007,47,47,470,4700,206,94,91,83,0,0,1,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,3,0,1,1,0,0,1,1007,47,47,470,4700,206,94,91,83,0,0,1,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,3,0,1,1,0,1,0,1007,47,47,470,4700,206,94,91,83,0,0,4,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,3,0,1,1,0,1,1,1007,47,47,470,4700,206,94,91,83,0,0,4,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,3,0,1,1,1,0,0,978,55,45,407,4070,219,110,88,75,0,8,2,325,0,0,1,21,21,6,109,0,139,45,450,135,45,0,6,1
train1_p1,1,1,3,0,1,1,1,0,1,974,55,45,407,4070,225,110,94,85,0,8,2,335,0,0,1,21,21,6,105,0,139,45,450,135,45,0,6,1
train1_p1,1,1,3,0,1,1,1,1,0,968,55,45,407,4070,203,94,88,75,8,0,4,325,0,0,1,21,21,6,109,0,129,45,450,135,45,0,6,1
train1_p1,1,1,3,0,1,1,1,1,1,964,55,45,407,4070,209,94,94,85,8,0,4,335,0,0,1,21,21,6,105,0,129,45,450,135,45,0,6,1
train1_p1,1,1,3,1,1,1,0,0,0,1225,47,47,470,4700,206,94,91,83,0,0,1,341,60,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train1_p1,1,1,3,1,1,1,0,0,1,1225,47,47,470,4700,206,94,91,83,0,0,1,341,60,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train1_p1,1,1,3,1,1,1,0,1,0,1225,47,47,470,4700,206,94,91,83,0,0,4,341,60,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train1_p1,1,1,3,1,1,1,0,1,1,1225,47,47,470,4700,206,94,91,83,0,0,4,341,60,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train1_p1,1,1,3,1,1,1,1,0,0,1214,55,45,407,4070,219,110,88,75,0,8,2,325,83,1,1,27,54,6,135,0,309,45,450,135,45,0,7,1
train1_p1,1,1,3,1,1,1,1,0,1,1203,55,45,407,4070,225,110,94,85,0,8,2,335,87,2,1,27,54,6,122,0,310,45,450,135,45,0,8,1
train1_p1,1,1,3,1,1,1,1,1,0,1187,55,45,407,4070,203,94,88,75,8,0,4,325,81,0,1,27,54,6,139,0,279,45,450,135,45,0,6,1
train1_p1,1,1,3,1,1,1,1,1,1,1184,55,45,407,4070,209,94,94,85,8,0,4,335,77,0,1,27,54,6,126,0,289,45,450,135,45,0,6,1
train1_p2,1,1,1,0,1,1,0,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p2,1,1,1,0,1,1,0,0,1,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p2,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p2,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p2,1,1,1,1,1,1,0,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p2,1,1,1,1,1,1,0,0,1,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p2,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p2,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p2,1,1,2,0,1,1,0,0,0,1165,55,55,550,5500,245,110,114,104,0,0,1,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,0,1,1,0,0,1,1165,55,55,550,5500,245,110,114,104,0,0,1,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,0,1,1,0,1,0,1165,55,55,550,5500,245,110,114,104,0,0,4,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,0,1,1,0,1,1,1165,55,55,550,5500,245,110,114,104,0,0,4,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,0,1,1,1,0,0,1008,67,46,409,4090,265,134,110,86,0,12,3,307,0,0,1,21,21,6,115,0,148,46,460,138,46,0,6,1
train1_p2,1,1,2,0,1,1,1,0,1,1004,67,46,409,4090,280,134,125,111,0,12,3,332,0,0,1,21,21,6,111,0,148,46,460,138,46,0,6,1
train1_p2,1,1,2,0,1,1,1,1,0,996,67,46,409,4090,243,112,110,86,11,1,4,307,0,0,1,21,21,6,115,0,136,46,460,138,46,0,6,1
train1_p2,1,1,2,0,1,1,1,1,1,992,67,46,409,4090,258,112,125,111,11,1,4,332,0,0,1,21,21,6,111,0,136,46,460,138,46,0,6,1
train1_p2,1,1,2,1,1,1,0,0,0,1412,55,55,550,5500,245,110,114,104,0,0,1,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,2,1,1,1,0,0,1,1412,55,55,550,5500,245,110,114,104,0,0,1,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,2,1,1,1,0,1,0,1412,55,55,550,5500,245,110,114,104,0,0,4,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,2,1,1,1,0,1,1,1412,55,55,550,5500,245,110,114,104,0,0,4,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,2,1,1,1,1,0,0,1291,67,46,409,4090,265,134,110,86,0,12,3,307,98,0,1,30,57,6,166,0,335,46,460,138,46,0,6,1
train1_p2,1,1,2,1,1,1,1,0,1,1247,67,46,409,4090,280,134,125,111,0,12,3,332,85,0,1,30,57,6,145,0,312,46,460,138,46,0,6,1
train1_p2,1,1,2,1,1,1,1,1,0,1258,67,46,409,4090,243,112,110,86,11,1,4,307,70,1,1,30,57,6,168,0,299,46,460,138,46,0,7,1
