layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,224467,1555200,0.1443332047325103,84572810.36114569,12206664.75265901,224467,0.0224467,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,1475092,49766400,0.029640319573045266,2706329931.556662,80216484.04143718,1475092,0.1475092,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,3922657,49766400,0.07882139355066872,2706329931.556662,213316696.613182,3922657,0.39226570000000005,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,5152700,33177600,0.15530659239969136,1804219954.3711083,280207253.0529035,5152700,4.63743,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,8834398,132710400,0.06656899534625772,7216879817.484433,480420438.98462254,8834398,7.9509582000000005,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,49766400,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,7111828,49766400,0.14290420846193416,2706329931.556662,386745936.70594525,7111828,6.4006452,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,241977,1555200,0.15559220679012345,84572810.36114569,13158870.198533276,241977,0.0241977,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,1912558,49766400,0.03843070826903292,2706329931.556662,104006176.07940592,1912558,0.19125580000000003,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,1219771,49766400,0.024509930394804525,2706329931.556662,66331958.247829884,1219771,0.1219771,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,8542460,33177600,0.25747673128858023,1804219954.3711083,464544656.37710434,8542460,7.688214,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,5232006,132710400,0.039424235026041664,7216879817.484433,284519966.07920295,5232006,4.7088054,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,284234997,2123366400,0.13386055133960864,115470077079.75093,15456888181.122566,284234997,255.8114973,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,155261097,1061683200,0.14624051411946615,57735038539.875465,8443201718.77858,155261097,139.7349873,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,135676226,1061683200,0.12779351316852333,57735038539.875465,7378163407.930778,135676226,122.10860339999999,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,103407305,1061683200,0.09739939842695071,57735038539.875465,5623358021.940685,103407305,93.0665745,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,136155362,1061683200,0.12824481163495852,57735038539.875465,7404219142.2834,136155362,122.53982580000002,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,100016979,1061683200,0.0942060484709563,57735038539.875465,5438989839.160038,100016979,90.01528110000001,mac
sttmultires_unet.preds.0.sn,1516104,66355200,0.022848307291666668,3608439908.7422166,82446743.87845579,1516104,1.3644936,mac
sttmultires_unet.preds.1.sn,7216831,132710400,0.05438029724874614,7216879817.484433,392456069.6832803,7216831,6.4951479,mac
sttmultires_unet.preds.2.sn,12449513,265420800,0.04690481303650656,14433759634.968866,677012797.0920898,12449513,11.204561700000001,mac
sttmultires_unet.preds.3.sn,38870392,1061683200,0.036612043969425155,57735038539.875465,2113797769.5983765,38870392,34.983352800000006,mac
sttmultires_unet.resblocks.0.sn1,8433314,33177600,0.2541869815779321,1804219954.3711083,458609224.30426645,8433314,7.5899826,mac
sttmultires_unet.resblocks.0.sn2,158052,33177600,0.004763816550925926,1804219954.3711083,8594972.880143905,158052,0.1422468,mac
sttmultires_unet.resblocks.1.sn1,8477303,33177600,0.2555128460165895,1804219954.3711083,461001375.38128316,8477303,7.629572700000001,mac
sttmultires_unet.resblocks.1.sn2,361623,33177600,0.010899612991898148,1804219954.3711083,19665299.254905216,361623,0.3254607,mac
