case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train7_p6,1,1,3,0,1,1,1332,63,6300,315,126,168,151,382,0,0,1,21,21,6,143,0,189,63,630,189,63,0,6,1
train7_p6,1,1,3,1,1,1,1625,63,6300,315,126,168,151,382,103,4,1,27,54,6,184,0,398,63,630,189,63,0,10,1
train7_p7,1,1,2,0,1,1,1288,61,6100,291,122,148,136,373,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train7_p7,1,1,2,1,1,1,1549,61,6100,291,122,148,136,373,113,1,1,30,57,6,152,0,381,61,610,183,61,0,7,1
train7_p7,1,1,3,0,1,1,1288,61,6100,290,122,147,135,376,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train7_p7,1,1,3,1,1,1,1549,61,6100,290,122,147,135,376,93,4,1,27,54,6,153,0,383,61,610,183,61,0,10,1
train7_p8,1,1,2,0,1,1,1289,61,6100,294,122,151,138,375,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train7_p8,1,1,2,1,1,1,1560,61,6100,294,122,151,138,375,108,2,1,30,57,6,161,0,382,61,610,183,61,0,8,1
train7_p8,1,1,3,0,1,1,1293,61,6100,300,122,157,142,373,0,0,1,21,21,6,140,0,183,61,610,183,61,0,6,1
train7_p8,1,1,3,1,1,1,1580,61,6100,300,122,157,142,373,97,3,1,27,54,6,172,0,396,61,610,183,61,0,9,1
train7_p9,1,1,2,0,1,1,1269,60,6000,306,120,165,150,369,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train7_p9,1,1,2,1,1,1,1549,60,6000,306,120,165,150,369,94,1,1,30,57,6,161,0,387,60,600,180,60,0,7,1
train7_p9,1,1,3,0,1,1,1273,60,6000,309,120,168,150,366,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train7_p9,1,1,3,1,1,1,1566,60,6000,309,120,168,150,366,119,4,1,27,54,6,183,0,385,60,600,180,60,0,10,1
train7_p10,1,1,2,0,1,1,1314,62,6200,332,124,187,165,381,0,0,1,21,21,6,143,0,186,62,620,186,62,0,6,1
train7_p10,1,1,2,1,1,1,1605,62,6200,331,124,186,165,382,114,5,1,30,57,6,178,0,391,62,620,187,62,0,11,1
train7_p10,1,1,3,0,1,1,1315,62,6200,319,124,174,154,385,0,0,1,21,21,6,144,0,186,62,620,186,62,0,6,1
train7_p10,1,1,3,1,1,1,1594,62,6200,318,124,173,154,386,112,0,1,27,54,6,178,0,392,62,620,186,62,0,6,1
train7_p11,1,1,2,0,1,1,1026,48,4800,224,96,107,100,345,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train7_p11,1,1,2,1,1,1,1247,48,4800,224,96,107,100,345,70,2,1,30,57,6,120,0,305,48,480,144,48,0,8,1
train7_p11,1,1,3,0,1,1,1026,48,4800,221,96,104,97,344,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train7_p11,1,1,3,1,1,1,1243,48,4800,221,96,104,97,344,62,0,1,27,54,6,122,0,307,48,480,144,48,0,6,1
train7_p12,1,1,2,0,1,1,1307,62,6200,299,124,154,142,379,0,0,1,21,21,6,136,0,186,62,620,186,62,0,6,1
train7_p12,1,1,2,1,1,1,1580,62,6200,299,124,154,142,379,104,5,1,30,57,6,159,0,386,62,620,186,62,0,11,1
train7_p12,1,1,3,0,1,1,1306,62,6200,299,124,154,143,379,0,0,1,21,21,6,135,0,186,62,620,186,62,0,6,1
train7_p12,1,1,3,1,1,1,1566,62,6200,299,124,154,143,379,100,3,1,27,54,6,151,0,388,62,620,186,62,0,9,1
train7_p13,1,1,2,0,1,1,1247,59,5900,272,118,133,120,351,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train7_p13,1,1,2,1,1,1,1522,59,5900,272,118,133,120,351,107,6,1,30,57,6,158,0,373,59,590,177,59,0,12,1
train7_p13,1,1,3,0,1,1,1247,59,5900,267,118,128,115,352,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train7_p13,1,1,3,1,1,1,1504,59,5900,267,118,128,115,352,90,4,1,27,54,6,160,0,361,59,590,177,59,0,10,1
train7_p14,1,1,2,0,1,1,1331,63,6300,307,126,160,147,384,0,0,1,21,21,6,142,0,189,63,630,189,63,0,6,1
train7_p14,1,1,2,1,1,1,1614,63,6300,307,126,160,147,384,114,3,1,30,57,6,166,0,400,63,630,189,63,0,9,1
train7_p14,1,1,3,0,1,1,1332,63,6300,305,126,158,144,385,0,0,1,21,21,6,143,0,189,63,630,189,63,0,6,1
train7_p14,1,1,3,1,1,1,1625,63,6300,305,126,158,144,385,101,2,1,27,54,6,168,0,416,63,630,189,63,0,8,1
train7_p15,1,1,2,0,1,1,1251,59,5900,302,118,163,146,367,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train7_p15,1,1,2,1,1,1,1524,59,5900,302,118,163,146,367,101,3,1,30,57,6,171,0,365,59,590,177,59,0,9,1
train7_p15,1,1,3,0,1,1,1252,59,5900,299,118,160,141,365,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train7_p15,1,1,3,1,1,1,1533,59,5900,299,118,160,141,365,99,4,1,27,54,6,172,0,378,59,590,177,59,0,10,1
train7_p16,1,1,2,0,1,1,1145,54,5400,241,108,112,105,351,0,0,1,21,21,6,118,0,162,54,540,162,54,0,6,1
train7_p16,1,1,2,1,1,1,1380,54,5400,241,108,112,105,351,85,5,1,30,57,6,131,0,334,54,540,162,54,0,11,1
train7_p16,1,1,3,0,1,1,1146,54,5400,241,108,112,104,350,0,0,1,21,21,6,119,0,162,54,540,162,54,0,6,1
train7_p16,1,1,3,1,1,1,1384,54,5400,241,108,112,104,350,64,4,1,27,54,6,136,0,340,54,540,162,54,0,10,1
train7_p17,1,1,2,0,1,1,1288,61,6100,298,122,155,144,377,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train7_p17,1,1,2,1,1,1,1560,61,6100,298,122,155,144,377,112,4,1,30,57,6,156,0,385,61,610,183,61,0,10,1
train7_p17,1,1,3,0,1,1,1289,61,6100,304,122,161,149,376,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train7_p17,1,1,3,1,1,1,1572,61,6100,304,122,161,149,376,110,3,1,27,54,6,168,0,392,61,610,183,61,0,9,1
train7_p18,1,1,2,0,1,1,1289,61,6100,296,122,153,141,370,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train7_p18,1,1,2,1,1,1,1560,61,6100,296,122,153,141,370,108,1,1,30,57,6,162,0,382,61,610,183,61,0,7,1
train7_p18,1,1,3,0,1,1,1289,61,6100,297,122,154,140,365,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train7_p18,1,1,3,1,1,1,1569,61,6100,297,122,154,140,365,109,2,1,27,54,6,163,0,395,61,610,183,61,0,8,1
train7_p19,1,1,2,0,1,1,1249,59,5900,304,118,165,150,364,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train7_p19,1,1,2,1,1,1,1504,59,5900,304,118,165,150,364,123,0,1,30,57,6,151,0,368,59,590,177,59,0,6,1
train7_p19,1,1,3,0,1,1,1250,59,5900,306,118,167,150,361,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train7_p19,1,1,3,1,1,1,1522,59,5900,306,118,167,150,361,115,6,1,27,54,6,161,0,376,59,590,177,59,0,12,1
train7_p20,1,1,2,0,1,1,1290,61,6100,303,122,160,145,378,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train7_p20,1,1,2,1,1,1,1566,61,6100,303,122,160,145,378,90,2,1,30,57,6,163,0,386,61,610,183,61,0,8,1
train7_p20,1,1,3,0,1,1,1290,61,6100,301,122,158,143,376,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train7_p20,1,1,3,1,1,1,1569,61,6100,301,122,158,143,376,107,3,1,27,54,6,172,0,385,61,610,183,61,0,9,1
train7_p21,1,1,2,0,1,1,1288,61,6100,299,122,156,143,373,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train7_p21,1,1,2,1,1,1,1569,61,6100,299,122,156,143,373,106,3,1,30,57,6,162,0,389,61,610,183,61,0,9,1
train7_p21,1,1,3,0,1,1,1287,61,6100,296,122,153,141,373,0,0,1,21,21,6,134,0,183,61,610,183,61,0,6,1
train7_p21,1,1,3,1,1,1,1572,61,6100,296,122,153,141,373,101,4,1,27,54,6,163,0,396,61,610,183,61,0,10,1
train7_p22,1,1,2,0,1,1,1254,59,5900,310,118,171,152,360,0,0,1,21,21,6,137,0,177,59,590,177,59,0,6,1
train7_p22,1,1,2,1,1,1,1539,59,5900,310,118,171,152,360,111,4,1,30,57,6,181,0,369,59,590,177,59,0,10,1
train7_p22,1,1,3,0,1,1,1254,59,5900,306,118,167,148,355,0,0,1,21,21,6,137,0,177,59,590,177,59,0,6,1
train7_p22,1,1,3,1,1,1,1529,59,5900,306,118,167,148,355,91,3,1,27,54,6,169,0,378,59,590,177,59,0,9,1
train7_p23,1,1,2,0,1,1,1212,57,5700,273,114,138,125,356,0,0,1,21,21,6,131,0,171,57,570,171,57,0,6,1
train7_p23,1,1,2,1,1,1,1474,57,5700,273,114,138,125,356,112,2,1,30,57,6,159,0,358,57,570,171,57,0,8,1
train7_p23,1,1,3,0,1,1,1210,57,5700,270,114,135,125,359,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train7_p23,1,1,3,1,1,1,1470,57,5700,270,114,135,125,359,91,3,1,27,54,6,149,0,369,57,570,171,57,0,9,1
train7_p24,1,1,2,0,1,1,1272,60,6000,302,120,161,146,361,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train7_p24,1,1,2,1,1,1,1549,60,6000,302,120,161,146,361,95,0,1,30,57,6,173,0,376,60,600,180,60,0,6,1
train7_p24,1,1,3,0,1,1,1270,60,6000,295,120,154,143,366,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train7_p24,1,1,3,1,1,1,1524,60,6000,295,120,154,143,366,109,2,1,27,54,6,151,0,377,60,600,180,60,0,8,1
train7_p25,1,1,2,0,1,1,1288,61,6100,297,122,154,144,376,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train7_p25,1,1,2,1,1,1,1549,61,6100,297,122,154,144,376,106,3,1,30,57,6,147,0,384,61,610,183,61,0,9,1
train7_p25,1,1,3,0,1,1,1292,61,6100,301,122,158,143,368,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train7_p25,1,1,3,1,1,1,1572,61,6100,301,122,158,143,368,97,3,1,27,54,6,168,0,392,61,610,183,61,0,9,1
train7_p26,1,1,2,0,1,1,1251,59,5900,291,118,152,137,357,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train7_p26,1,1,2,1,1,1,1524,59,5900,290,118,151,137,358,103,1,1,30,57,6,165,0,373,59,590,177,59,0,7,1
train7_p26,1,1,3,0,1,1,1249,59,5900,291,118,152,137,354,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train7_p26,1,1,3,1,1,1,1515,59,5900,291,118,152,137,354,96,3,1,27,54,6,156,0,377,59,590,177,59,0,9,1
train7_p27,1,1,2,0,1,1,1289,61,6100,291,122,148,134,366,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train7_p27,1,1,2,1,1,1,1569,61,6100,291,122,148,134,366,105,1,1,30,57,6,164,0,389,61,610,183,61,0,7,1
train7_p27,1,1,3,0,1,1,1290,61,6100,291,122,148,133,360,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train7_p27,1,1,3,1,1,1,1549,61,6100,291,122,148,133,360,87,0,1,27,54,6,159,0,381,61,610,183,61,0,6,1
train7_p28,1,1,2,0,1,1,1210,57,5700,258,114,123,113,360,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train7_p28,1,1,2,1,1,1,1474,57,5700,258,114,123,113,360,95,0,1,30,57,6,152,0,367,57,570,171,57,0,6,1
train7_p28,1,1,3,0,1,1,1211,57,5700,254,114,119,109,362,0,0,1,21,21,6,130,0,171,57,570,171,57,0,6,1
train7_p28,1,1,3,1,1,1,1451,57,5700,254,114,119,109,362,71,2,1,27,54,6,142,0,358,57,570,171,57,0,8,1
train7_p29,1,1,2,0,1,1,1266,60,6000,289,120,148,140,381,0,0,1,21,21,6,131,0,180,60,600,180,60,0,6,1
train7_p29,1,1,2,1,1,1,1533,60,6000,289,120,148,140,381,114,6,1,30,57,6,148,0,379,60,600,180,60,0,12,1
train7_p29,1,1,3,0,1,1,1271,60,6000,293,120,152,138,371,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train7_p29,1,1,3,1,1,1,1539,60,6000,293,120,152,138,371,85,4,1,27,54,6,167,0,374,60,600,180,60,0,10,1
train7_p30,1,1,2,0,1,1,1229,58,5800,279,116,142,132,359,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train7_p30,1,1,2,1,1,1,1485,58,5800,279,116,142,132,359,101,2,1,30,57,6,155,0,358,58,580,174,58,0,8,1
train7_p30,1,1,3,0,1,1,1229,58,5800,278,116,141,132,358,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train7_p30,1,1,3,1,1,1,1474,58,5800,278,116,141,132,358,85,2,1,27,54,6,152,0,356,58,580,174,58,0,8,1
train7_p31,1,1,2,0,1,1,1271,60,6000,297,120,156,140,368,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train7_p31,1,1,2,1,1,1,1544,60,6000,297,120,156,140,368,109,3,1,30,57,6,166,0,375,60,600,180,60,0,9,1
train7_p31,1,1,3,0,1,1,1269,60,6000,294,120,153,138,374,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train7_p31,1,1,3,1,1,1,1544,60,6000,294,120,153,138,374,87,4,1,27,54,6,157,0,389,60,600,180,60,0,10,1
train8_p0,1,1,2,0,1,1,1147,54,5400,252,108,123,113,339,0,0,1,21,21,6,120,0,162,54,540,162,54,0,6,1
train8_p0,1,1,2,1,1,1,1403,54,5400,252,108,123,113,339,104,3,1,30,57,6,142,0,348,54,540,162,54,0,9,1
train8_p0,1,1,3,0,1,1,1148,54,5400,253,108,124,114,341,0,0,1,21,21,6,121,0,162,54,540,162,54,0,6,1
train8_p0,1,1,3,1,1,1,1418,54,5400,253,108,124,114,341,78,6,1,27,54,6,145,0,363,54,540,162,54,0,12,1
train8_p1,1,1,2,0,1,1,1027,48,4800,211,96,94,86,339,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train8_p1,1,1,2,1,1,1,1271,48,4800,211,96,94,86,339,75,2,1,30,57,6,129,0,320,48,480,144,48,0,8,1
train8_p1,1,1,3,0,1,1,1027,48,4800,209,96,92,84,338,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train8_p1,1,1,3,1,1,1,1243,48,4800,209,96,92,84,338,69,0,1,27,54,6,121,0,308,48,480,144,48,0,6,1
train8_p2,1,1,2,0,1,1,1212,57,5700,271,114,136,124,358,0,0,1,21,21,6,131,0,171,57,570,171,57,0,6,1
train8_p2,1,1,2,1,1,1,1456,57,5700,271,114,136,124,358,90,3,1,30,57,6,150,0,348,57,570,171,57,0,9,1
train8_p2,1,1,3,0,1,1,1212,57,5700,270,114,135,123,356,0,0,1,21,21,6,131,0,171,57,570,171,57,0,6,1
train8_p2,1,1,3,1,1,1,1479,57,5700,270,114,135,123,356,99,1,1,27,54,6,162,0,367,57,570,171,57,0,7,1
train8_p3,1,1,2,0,1,1,1210,57,5700,299,114,164,150,364,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train8_p3,1,1,2,1,1,1,1479,57,5700,299,114,164,150,364,102,3,1,30,57,6,161,0,360,57,570,171,57,0,9,1
train8_p3,1,1,3,0,1,1,1210,57,5700,295,114,160,145,362,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train8_p3,1,1,3,1,1,1,1474,57,5700,295,114,160,145,362,94,6,1,27,54,6,156,0,363,57,570,171,57,0,12,1
train8_p4,1,1,2,0,1,1,1109,52,5200,239,104,114,103,330,0,0,1,21,21,6,118,0,156,52,520,156,52,0,6,1
train8_p4,1,1,2,1,1,1,1358,52,5200,239,104,114,103,330,86,0,1,30,57,6,141,0,337,52,520,156,52,0,6,1
train8_p4,1,1,3,0,1,1,1109,52,5200,234,104,109,98,329,0,0,1,21,21,6,118,0,156,52,520,156,52,0,6,1
train8_p4,1,1,3,1,1,1,1373,52,5200,234,104,109,98,329,76,4,1,27,54,6,144,0,351,52,520,156,52,0,10,1
train8_p5,1,1,2,0,1,1,1206,57,5700,264,114,129,119,366,0,0,1,21,21,6,125,0,171,57,570,171,57,0,6,1
train8_p5,1,1,2,1,1,1,1451,57,5700,264,114,129,119,366,87,4,1,30,57,6,140,0,352,57,570,171,57,0,10,1
train8_p5,1,1,3,0,1,1,1207,57,5700,262,114,127,116,361,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train8_p5,1,1,3,1,1,1,1451,57,5700,262,114,127,116,361,78,4,1,27,54,6,139,0,359,57,570,171,57,0,10,1
train8_p6,1,1,2,0,1,1,1231,58,5800,278,116,141,129,356,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train8_p6,1,1,2,1,1,1,1504,58,5800,278,116,141,129,356,83,0,1,30,57,6,161,0,373,58,580,174,58,0,6,1
train8_p6,1,1,3,0,1,1,1231,58,5800,282,116,145,131,349,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train8_p6,1,1,3,1,1,1,1504,58,5800,282,116,145,131,349,80,3,1,27,54,6,160,0,377,58,580,174,58,0,9,1
train8_p7,1,1,2,0,1,1,1331,63,6300,320,126,173,156,376,0,0,1,21,21,6,142,0,189,63,630,189,63,0,6,1
train8_p7,1,1,2,1,1,1,1621,63,6300,320,126,173,156,376,104,5,1,30,57,6,174,0,397,63,630,189,63,0,11,1
train8_p7,1,1,3,0,1,1,1329,63,6300,324,126,177,161,377,0,0,1,21,21,6,140,0,189,63,630,189,63,0,6,1
train8_p7,1,1,3,1,1,1,1621,63,6300,324,126,177,161,377,113,3,1,27,54,6,169,0,410,63,630,189,63,0,9,1
train8_p8,1,1,2,0,1,1,1207,57,5700,253,114,118,108,341,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train8_p8,1,1,2,1,1,1,1459,57,5700,253,114,118,108,341,84,7,1,30,57,6,144,0,353,57,570,171,57,0,13,1
train8_p8,1,1,3,0,1,1,1207,57,5700,254,114,119,109,344,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train8_p8,1,1,3,1,1,1,1459,57,5700,254,114,119,109,344,81,5,1,27,54,6,142,0,363,57,570,171,57,0,11,1
train8_p9,1,1,2,0,1,1,1247,59,5900,295,118,156,143,353,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train8_p9,1,1,2,1,1,1,1522,59,5900,295,118,156,143,353,97,6,1,30,57,6,149,0,382,59,590,177,59,0,12,1
train8_p9,1,1,3,0,1,1,1250,59,5900,293,118,154,140,353,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train8_p9,1,1,3,1,1,1,1522,59,5900,292,118,153,140,354,97,11,1,27,54,6,158,0,374,59,590,177,59,0,17,1
train8_p10,1,1,2,0,1,1,1289,61,6100,303,122,160,148,378,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train8_p10,1,1,2,1,1,1,1560,61,6100,303,122,160,148,378,113,1,1,30,57,6,164,0,380,61,610,183,61,0,7,1
train8_p10,1,1,3,0,1,1,1287,61,6100,295,122,152,142,382,0,0,1,21,21,6,134,0,183,61,610,183,61,0,6,1
train8_p10,1,1,3,1,1,1,1549,61,6100,295,122,152,142,382,95,2,1,27,54,6,153,0,385,61,610,183,61,0,8,1
train8_p11,1,1,2,0,1,1,1272,60,6000,306,120,165,149,364,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train8_p11,1,1,2,1,1,1,1555,60,6000,306,120,165,149,364,83,3,1,30,57,6,166,0,386,60,600,180,60,0,9,1
train8_p11,1,1,3,0,1,1,1273,60,6000,307,120,166,148,360,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train8_p11,1,1,3,1,1,1,1555,60,6000,307,120,166,148,360,95,3,1,27,54,6,162,0,396,60,600,180,60,0,9,1
train8_p12,1,1,2,0,1,1,1271,60,6000,304,120,163,148,373,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train8_p12,1,1,2,1,1,1,1544,60,6000,304,120,163,148,373,110,3,1,30,57,6,162,0,379,60,600,180,60,0,9,1
train8_p12,1,1,3,0,1,1,1273,60,6000,306,120,165,150,374,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train8_p12,1,1,3,1,1,1,1566,60,6000,306,120,165,150,374,108,5,1,27,54,6,178,0,389,60,600,180,60,0,11,1
train8_p13,1,1,2,0,1,1,1285,61,6100,303,122,160,149,370,0,0,1,21,21,6,132,0,183,61,610,183,61,0,6,1
train8_p13,1,1,2,1,1,1,1560,61,6100,303,122,160,149,370,98,0,1,30,57,6,154,0,391,61,610,183,61,0,6,1
train8_p13,1,1,3,0,1,1,1285,61,6100,301,122,158,148,368,0,0,1,21,21,6,132,0,183,61,610,183,61,0,6,1
train8_p13,1,1,3,1,1,1,1566,61,6100,301,122,158,148,368,93,5,1,27,54,6,157,0,395,61,610,183,61,0,11,1
train8_p14,1,1,2,0,1,1,1085,51,5100,232,102,109,102,348,0,0,1,21,21,6,112,0,153,51,510,153,51,0,6,1
train8_p14,1,1,2,1,1,1,1313,51,5100,232,102,109,102,348,97,0,1,30,57,6,128,0,320,51,510,153,51,0,6,1
train8_p14,1,1,3,0,1,1,1085,51,5100,231,102,108,101,346,0,0,1,21,21,6,112,0,153,51,510,153,51,0,6,1
train8_p14,1,1,3,1,1,1,1316,51,5100,231,102,108,101,346,95,0,1,27,54,6,129,0,328,51,510,153,51,0,6,1
train8_p15,1,1,2,0,1,1,1350,64,6400,328,128,179,165,379,0,0,1,21,21,6,143,0,192,64,640,192,64,0,6,1
train8_p15,1,1,2,1,1,1,1639,64,6400,328,128,179,165,379,103,5,1,30,57,6,170,0,404,64,640,192,64,0,11,1
train8_p15,1,1,3,0,1,1,1352,64,6400,337,128,188,171,374,0,0,1,21,21,6,145,0,192,64,640,192,64,0,6,1
train8_p15,1,1,3,1,1,1,1639,64,6400,337,128,188,171,374,119,0,1,27,54,6,177,0,408,64,640,192,64,0,6,1
train8_p16,1,1,2,0,1,1,1290,61,6100,307,122,164,149,382,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train8_p16,1,1,2,1,1,1,1580,61,6100,307,122,164,149,382,111,3,1,30,57,6,183,0,379,61,610,183,61,0,9,1
train8_p16,1,1,3,0,1,1,1290,61,6100,300,122,157,143,382,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train8_p16,1,1,3,1,1,1,1566,61,6100,300,122,157,143,382,99,5,1,27,54,6,158,0,394,61,610,183,61,0,11,1
train8_p17,1,1,2,0,1,1,1086,51,5100,217,102,94,88,352,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train8_p17,1,1,2,1,1,1,1313,51,5100,217,102,94,88,352,86,1,1,30,57,6,122,0,325,51,510,153,51,0,7,1
train8_p17,1,1,3,0,1,1,1086,51,5100,216,102,93,87,350,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train8_p17,1,1,3,1,1,1,1316,51,5100,216,102,93,87,350,88,0,1,27,54,6,129,0,328,51,510,153,51,0,6,1
train8_p18,1,1,2,0,1,1,1128,53,5300,249,106,122,111,340,0,0,1,21,21,6,119,0,159,53,530,159,53,0,6,1
train8_p18,1,1,2,1,1,1,1374,53,5300,249,106,122,111,340,88,2,1,30,57,6,141,0,336,53,530,159,53,0,8,1
train8_p18,1,1,3,0,1,1,1128,53,5300,248,106,121,110,339,0,0,1,21,21,6,119,0,159,53,530,159,53,0,6,1
train8_p18,1,1,3,1,1,1,1361,53,5300,248,106,121,110,339,77,0,1,27,54,6,135,0,337,53,530,159,53,0,6,1
train8_p19,1,1,2,0,1,1,1292,61,6100,307,122,164,146,376,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train8_p19,1,1,2,1,1,1,1580,61,6100,307,122,164,146,376,119,6,1,30,57,6,176,0,383,61,610,183,61,0,12,1
train8_p19,1,1,3,0,1,1,1294,61,6100,313,122,170,151,370,0,0,1,21,21,6,141,0,183,61,610,183,61,0,6,1
train8_p19,1,1,3,1,1,1,1594,61,6100,313,122,170,151,370,99,6,1,27,54,6,183,0,396,61,610,183,61,0,12,1
train8_p20,1,1,2,0,1,1,1249,59,5900,283,118,144,131,354,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train8_p20,1,1,2,1,1,1,1511,59,5900,283,118,144,131,354,99,2,1,30,57,6,164,0,360,59,590,177,59,0,8,1
train8_p20,1,1,3,0,1,1,1247,59,5900,285,118,146,135,358,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train8_p20,1,1,3,1,1,1,1511,59,5900,285,118,146,135,358,93,4,1,27,54,6,152,0,376,59,590,177,59,0,10,1
train8_p21,1,1,2,0,1,1,1086,51,5100,235,102,112,104,339,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train8_p21,1,1,2,1,1,1,1329,51,5100,235,102,112,104,339,75,2,1,30,57,6,134,0,328,51,510,153,51,0,8,1
train8_p21,1,1,3,0,1,1,1086,51,5100,235,102,112,104,339,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train8_p21,1,1,3,1,1,1,1329,51,5100,235,102,112,104,339,69,6,1,27,54,6,129,0,335,51,510,153,51,0,12,1
train8_p22,1,1,2,0,1,1,1230,58,5800,311,116,174,160,374,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train8_p22,1,1,2,1,1,1,1489,58,5800,311,116,174,160,374,111,4,1,30,57,6,158,0,357,58,580,174,58,0,10,1
train8_p22,1,1,3,0,1,1,1234,58,5800,313,116,176,158,368,0,0,1,21,21,6,135,0,174,58,580,174,58,0,6,1
train8_p22,1,1,3,1,1,1,1504,58,5800,313,116,176,158,368,107,1,1,27,54,6,167,0,372,58,580,174,58,0,7,1
train8_p23,1,1,2,0,1,1,1251,59,5900,306,118,167,151,373,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train8_p23,1,1,2,1,1,1,1538,59,5900,306,118,167,151,373,98,3,1,30,57,6,170,0,380,59,590,177,59,0,9,1
train8_p23,1,1,3,0,1,1,1250,59,5900,302,118,163,150,373,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train8_p23,1,1,3,1,1,1,1525,59,5900,302,118,163,150,373,117,1,1,27,54,6,156,0,389,59,590,177,59,0,7,1
train8_p24,1,1,2,0,1,1,1289,61,6100,292,122,149,137,364,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train8_p24,1,1,2,1,1,1,1566,61,6100,292,122,149,137,364,85,2,1,30,57,6,158,0,391,61,610,183,61,0,8,1
train8_p24,1,1,3,0,1,1,1292,61,6100,300,122,157,141,359,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train8_p24,1,1,3,1,1,1,1566,61,6100,300,122,157,141,359,121,4,1,27,54,6,166,0,387,61,610,183,61,0,10,1
train8_p25,1,1,2,0,1,1,1250,59,5900,296,118,157,144,376,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train8_p25,1,1,2,1,1,1,1533,59,5900,296,118,157,144,376,115,6,1,30,57,6,164,0,378,59,590,177,59,0,12,1
