case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train5_p21,1,1,3,0,1,1,1233,58,5800,292,116,155,139,348,0,0,1,21,21,6,134,0,174,58,580,174,58,0,6,1
train5_p21,1,1,3,1,1,1,1490,58,5800,293,116,156,140,348,82,0,1,27,54,6,162,0,364,58,580,174,58,0,6,1
train5_p22,1,1,2,0,1,1,1188,56,5600,271,112,138,128,352,0,0,1,21,21,6,125,0,168,56,560,168,56,0,6,1
train5_p22,1,1,2,1,1,1,1440,56,5600,271,112,138,128,352,100,4,1,30,57,6,144,0,352,56,560,168,56,0,10,1
train5_p22,1,1,3,0,1,1,1148,54,5400,257,108,128,118,330,0,0,1,21,21,6,121,0,162,54,540,162,54,0,6,1
train5_p22,1,1,3,1,1,1,1390,54,5400,257,108,128,118,330,80,6,1,27,54,6,138,0,342,54,540,162,54,0,12,1
train5_p23,1,1,2,0,1,1,1171,55,5500,282,110,151,136,349,0,0,1,21,21,6,126,0,165,55,550,165,55,0,6,1
train5_p23,1,1,2,1,1,1,1419,55,5500,281,110,150,136,350,93,3,1,30,57,6,146,0,344,55,550,166,55,0,9,1
train5_p23,1,1,3,0,1,1,1152,54,5400,272,108,143,130,340,0,0,1,21,21,6,125,0,162,54,540,162,54,0,6,1
train5_p23,1,1,3,1,1,1,1412,54,5400,272,108,143,130,340,85,1,1,27,54,6,155,0,352,54,540,162,54,0,7,1
train5_p24,1,1,2,0,1,1,1188,56,5600,274,112,141,130,352,0,0,1,21,21,6,125,0,168,56,560,168,56,0,6,1
train5_p24,1,1,2,1,1,1,1434,56,5600,274,112,141,130,352,92,0,1,30,57,6,143,0,351,56,560,168,56,0,6,1
train5_p24,1,1,3,0,1,1,1190,56,5600,267,112,134,121,328,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train5_p24,1,1,3,1,1,1,1451,56,5600,267,112,134,121,328,86,0,1,27,54,6,156,0,361,56,560,168,56,0,6,1
train5_p25,1,1,2,0,1,1,1347,64,6400,297,128,148,137,371,0,0,1,21,21,6,140,0,192,64,640,192,64,0,6,1
train5_p25,1,1,2,1,1,1,1632,64,6400,297,128,148,137,371,98,5,1,30,57,6,168,0,399,64,640,192,64,0,11,1
train5_p25,1,1,3,0,1,1,1288,61,6100,285,122,142,130,346,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train5_p25,1,1,3,1,1,1,1560,61,6100,285,122,142,131,347,94,1,1,27,54,6,160,0,390,61,610,183,61,0,7,1
train5_p26,1,1,2,0,1,1,1231,58,5800,299,116,162,146,350,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train5_p26,1,1,2,1,1,1,1489,58,5800,299,116,162,146,350,110,3,1,30,57,6,166,0,350,58,580,174,58,0,9,1
train5_p26,1,1,3,0,1,1,1212,57,5700,291,114,156,140,329,0,0,1,21,21,6,131,0,171,57,570,171,57,0,6,1
train5_p26,1,1,3,1,1,1,1485,57,5700,291,114,156,140,329,88,4,1,27,54,6,162,0,370,57,570,171,57,0,10,1
train5_p27,1,1,2,0,1,1,1229,58,5800,294,116,157,142,355,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train5_p27,1,1,2,1,1,1,1480,58,5800,294,116,157,142,355,99,1,1,30,57,6,154,0,354,58,580,175,58,0,7,1
train5_p27,1,1,3,0,1,1,1210,57,5700,284,114,149,136,348,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train5_p27,1,1,3,1,1,1,1471,57,5700,284,114,149,136,348,90,0,1,27,54,6,159,0,363,57,570,171,57,0,6,1
train5_p28,1,1,2,0,1,1,1190,56,5600,269,112,136,123,353,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train5_p28,1,1,2,1,1,1,1440,56,5600,269,112,136,123,353,87,0,1,30,57,6,157,0,343,56,560,168,56,0,6,1
train5_p28,1,1,3,0,1,1,1171,55,5500,257,110,126,114,335,0,0,1,21,21,6,126,0,165,55,550,165,55,0,6,1
train5_p28,1,1,3,1,1,1,1434,55,5500,257,110,126,114,335,80,6,1,27,54,6,154,0,355,55,550,165,55,0,12,1
train5_p29,1,1,2,0,1,1,1312,62,6200,302,124,157,143,375,0,0,1,21,21,6,141,0,186,62,620,186,62,0,6,1
train5_p29,1,1,2,1,1,1,1605,62,6200,302,124,157,143,375,115,1,1,30,57,6,163,0,411,62,620,186,62,0,7,1
train5_p29,1,1,3,0,1,1,1293,61,6100,293,122,150,135,337,0,0,1,21,21,6,140,0,183,61,610,183,61,0,6,1
train5_p29,1,1,3,1,1,1,1602,61,6100,293,122,150,135,337,101,3,1,27,54,6,185,0,405,61,610,183,61,0,9,1
train5_p30,1,1,2,0,1,1,1192,56,5600,281,112,148,134,356,0,0,1,21,21,6,129,0,168,56,560,168,56,0,6,1
train5_p30,1,1,2,1,1,1,1451,56,5600,281,112,148,134,356,106,2,1,30,57,6,160,0,349,56,560,168,56,0,8,1
train5_p30,1,1,3,0,1,1,1174,55,5500,268,110,137,122,336,0,0,1,21,21,6,129,0,165,55,550,165,55,0,6,1
train5_p30,1,1,3,1,1,1,1445,55,5500,268,110,137,122,336,95,4,1,27,54,6,165,0,357,55,550,165,55,0,10,1
train5_p31,1,1,2,0,1,1,1171,55,5500,275,110,144,130,352,0,0,1,21,21,6,126,0,165,55,550,165,55,0,6,1
train5_p31,1,1,2,1,1,1,1451,55,5500,275,110,144,130,352,108,8,1,30,57,6,164,0,354,55,550,165,55,0,14,1
train5_p31,1,1,3,0,1,1,1151,54,5400,268,108,139,125,332,0,0,1,21,21,6,124,0,162,54,540,162,54,0,6,1
train5_p31,1,1,3,1,1,1,1406,54,5400,268,108,139,125,332,100,3,1,27,54,6,145,0,354,54,540,162,54,0,9,1
train6_p0,1,1,2,0,1,1,1086,51,5100,227,102,104,96,335,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train6_p0,1,1,2,1,1,1,1329,51,5100,227,102,104,96,335,85,2,1,30,57,6,136,0,326,51,510,153,51,0,8,1
train6_p0,1,1,3,0,1,1,1067,50,5000,221,100,100,92,313,0,0,1,21,21,6,112,0,150,50,500,150,50,0,6,1
train6_p0,1,1,3,1,1,1,1291,50,5000,221,100,100,92,313,72,3,1,27,54,6,126,0,318,50,500,150,50,0,9,1
train6_p1,1,1,2,0,1,1,1246,59,5900,272,118,133,122,345,0,0,1,21,21,6,129,0,177,59,590,177,59,0,6,1
train6_p1,1,1,2,1,1,1,1511,59,5900,272,118,133,122,345,82,2,1,30,57,6,148,0,376,59,590,177,59,0,8,1
train6_p1,1,1,3,0,1,1,1227,58,5800,268,116,131,121,328,0,0,1,21,21,6,128,0,174,58,580,174,58,0,6,1
train6_p1,1,1,3,1,1,1,1496,58,5800,268,116,131,121,328,80,4,1,27,54,6,152,0,376,58,580,174,58,0,10,1
train6_p2,1,1,2,0,1,1,1168,55,5500,254,110,123,113,343,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train6_p2,1,1,2,1,1,1,1423,55,5500,254,110,123,113,343,93,4,1,30,57,6,149,0,345,55,550,165,55,0,10,1
train6_p2,1,1,3,0,1,1,1147,54,5400,247,108,118,108,318,0,0,1,21,21,6,120,0,162,54,540,162,54,0,6,1
train6_p2,1,1,3,1,1,1,1401,54,5400,247,108,118,108,318,79,3,1,27,54,6,146,0,348,54,540,162,54,0,9,1
train6_p3,1,1,2,0,1,1,1209,57,5700,276,114,141,130,365,0,0,1,21,21,6,128,0,171,57,570,171,57,0,6,1
train6_p3,1,1,2,1,1,1,1468,57,5700,276,114,141,130,365,87,0,1,30,57,6,153,0,360,57,570,171,57,0,6,1
train6_p3,1,1,3,0,1,1,1210,57,5700,277,114,142,130,346,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train6_p3,1,1,3,1,1,1,1480,57,5700,277,114,142,130,346,80,4,1,27,54,6,159,0,368,57,570,171,57,0,10,1
train6_p4,1,1,2,0,1,1,1168,55,5500,255,110,124,114,340,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train6_p4,1,1,2,1,1,1,1414,55,5500,255,110,124,114,340,93,5,1,30,57,6,140,0,344,55,550,165,55,0,11,1
train6_p4,1,1,3,0,1,1,1129,53,5300,245,106,118,108,311,0,0,1,21,21,6,120,0,159,53,530,159,53,0,6,1
train6_p4,1,1,3,1,1,1,1379,53,5300,245,106,118,108,311,75,3,1,27,54,6,142,0,345,53,530,159,53,0,9,1
train6_p5,1,1,2,0,1,1,1266,60,6000,283,120,142,133,369,0,0,1,21,21,6,131,0,180,60,600,180,60,0,6,1
train6_p5,1,1,2,1,1,1,1527,60,6000,283,120,142,133,369,100,2,1,30,57,6,149,0,376,60,600,180,60,0,8,1
train6_p5,1,1,3,0,1,1,1249,59,5900,276,118,137,126,347,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train6_p5,1,1,3,1,1,1,1515,59,5900,276,118,137,126,347,96,1,1,27,54,6,155,0,380,59,590,177,59,0,7,1
train6_p6,1,1,2,0,1,1,1270,60,6000,295,120,154,140,357,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train6_p6,1,1,2,1,1,1,1533,60,6000,295,120,154,140,357,123,3,1,30,57,6,159,0,371,60,600,180,60,0,9,1
train6_p6,1,1,3,0,1,1,1273,60,6000,289,120,148,133,333,0,0,1,21,21,6,138,0,180,60,600,180,60,0,6,1
train6_p6,1,1,3,1,1,1,1549,60,6000,289,120,148,133,333,91,0,1,27,54,6,175,0,380,60,600,180,60,0,6,1
train6_p7,1,1,2,0,1,1,1254,59,5900,312,118,173,154,381,0,0,1,21,21,6,137,0,177,59,590,177,59,0,6,1
train6_p7,1,1,2,1,1,1,1535,59,5900,312,118,173,154,381,123,2,1,30,57,6,180,0,368,59,590,177,59,0,8,1
train6_p7,1,1,3,0,1,1,1214,57,5700,304,114,169,150,352,0,0,1,21,21,6,133,0,171,57,570,171,57,0,6,1
train6_p7,1,1,3,1,1,1,1482,57,5700,304,114,169,150,352,93,2,1,27,54,6,170,0,361,57,570,171,57,0,8,1
train6_p8,1,1,2,0,1,1,1234,58,5800,295,116,158,142,364,0,0,1,21,21,6,135,0,174,58,580,174,58,0,6,1
train6_p8,1,1,2,1,1,1,1496,58,5800,295,116,158,142,364,105,1,1,30,57,6,164,0,361,58,580,174,58,0,7,1
train6_p8,1,1,3,0,1,1,1217,57,5700,290,114,155,138,349,0,0,1,21,21,6,136,0,171,57,570,171,57,0,6,1
train6_p8,1,1,3,1,1,1,1482,57,5700,290,114,155,138,349,100,1,1,27,54,6,177,0,355,57,570,171,57,0,7,1
train6_p9,1,1,2,0,1,1,1228,58,5800,281,116,144,133,350,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train6_p9,1,1,2,1,1,1,1496,58,5800,281,116,144,133,350,113,2,1,30,57,6,157,0,367,58,580,174,58,0,8,1
train6_p9,1,1,3,0,1,1,1209,57,5700,273,114,138,125,331,0,0,1,21,21,6,128,0,171,57,570,171,57,0,6,1
train6_p9,1,1,3,1,1,1,1459,57,5700,273,114,138,125,331,68,1,1,27,54,6,152,0,357,57,570,171,57,0,7,1
train6_p10,1,1,2,0,1,1,1269,60,6000,296,120,155,144,357,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train6_p10,1,1,2,1,1,1,1524,60,6000,296,120,155,144,357,94,0,1,30,57,6,163,0,361,60,600,180,60,0,6,1
train6_p10,1,1,3,0,1,1,1270,60,6000,294,120,153,140,331,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train6_p10,1,1,3,1,1,1,1533,60,6000,294,120,153,140,330,86,7,1,27,54,6,155,0,377,60,600,180,60,0,13,1
train6_p11,1,1,2,0,1,1,1269,60,6000,297,120,156,144,380,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train6_p11,1,1,2,1,1,1,1549,60,6000,297,120,156,144,380,116,4,1,30,57,6,154,0,391,60,600,180,60,0,10,1
train6_p11,1,1,3,0,1,1,1231,58,5800,286,116,149,135,355,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train6_p11,1,1,3,1,1,1,1504,58,5800,286,116,149,135,355,95,0,1,27,54,6,164,0,376,58,580,174,58,0,6,1
train6_p12,1,1,2,0,1,1,1206,57,5700,263,114,128,120,364,0,0,1,21,21,6,125,0,171,57,570,171,57,0,6,1
train6_p12,1,1,2,1,1,1,1456,57,5700,263,114,128,120,364,95,3,1,30,57,6,147,0,351,57,570,171,57,0,9,1
train6_p12,1,1,3,0,1,1,1188,56,5600,262,112,129,120,338,0,0,1,21,21,6,125,0,168,56,560,168,56,0,6,1
train6_p12,1,1,3,1,1,1,1445,56,5600,262,112,129,120,338,85,2,1,27,54,6,142,0,367,56,560,168,56,0,8,1
train6_p13,1,1,2,0,1,1,1208,57,5700,260,114,125,116,349,0,0,1,21,21,6,127,0,171,57,570,171,57,0,6,1
train6_p13,1,1,2,1,1,1,1459,57,5700,260,114,125,116,349,90,3,1,30,57,6,145,0,356,57,570,171,57,0,9,1
train6_p13,1,1,3,0,1,1,1210,57,5700,263,114,128,117,327,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train6_p13,1,1,3,1,1,1,1482,57,5700,263,114,128,117,327,85,5,1,27,54,6,161,0,367,57,570,171,57,0,11,1
train6_p14,1,1,2,0,1,1,1270,60,6000,283,120,142,130,368,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train6_p14,1,1,2,1,1,1,1533,60,6000,283,120,142,130,368,109,4,1,30,57,6,156,0,373,60,600,180,60,0,10,1
train6_p14,1,1,3,0,1,1,1211,57,5700,265,114,130,118,340,0,0,1,21,21,6,130,0,171,57,570,171,57,0,6,1
train6_p14,1,1,3,1,1,1,1470,57,5700,265,114,130,118,340,81,1,1,27,54,6,155,0,365,57,570,171,57,0,7,1
train6_p15,1,1,2,0,1,1,1231,58,5800,285,116,148,135,357,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train6_p15,1,1,2,1,1,1,1494,58,5800,285,116,148,135,357,109,3,1,30,57,6,158,0,363,58,580,174,58,0,9,1
train6_p15,1,1,3,0,1,1,1190,56,5600,266,112,133,122,343,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train6_p15,1,1,3,1,1,1,1440,56,5600,266,112,133,122,343,75,2,1,27,54,6,150,0,354,56,560,168,56,0,8,1
train6_p16,1,1,2,0,1,1,1266,60,6000,285,120,144,134,377,0,0,1,21,21,6,131,0,180,60,600,180,60,0,6,1
train6_p16,1,1,2,1,1,1,1522,60,6000,285,120,144,134,377,93,4,1,30,57,6,145,0,373,60,600,180,60,0,10,1
train6_p16,1,1,3,0,1,1,1207,57,5700,271,114,136,127,363,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train6_p16,1,1,3,1,1,1,1459,57,5700,271,114,136,127,363,91,1,1,27,54,6,146,0,363,57,570,171,57,0,7,1
train6_p17,1,1,2,0,1,1,1168,55,5500,264,110,133,123,348,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train6_p17,1,1,2,1,1,1,1406,55,5500,264,110,133,123,348,83,0,1,30,57,6,139,0,342,55,550,165,55,0,6,1
train6_p17,1,1,3,0,1,1,1151,54,5400,262,108,133,121,325,0,0,1,21,21,6,124,0,162,54,540,162,54,0,6,1
train6_p17,1,1,3,1,1,1,1390,54,5400,262,108,133,121,325,68,1,1,27,54,6,142,0,343,54,540,162,54,0,7,1
train6_p18,1,1,2,0,1,1,1231,58,5800,292,116,155,140,366,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train6_p18,1,1,2,1,1,1,1504,58,5800,292,116,155,140,366,91,1,1,30,57,6,163,0,370,58,580,174,58,0,7,1
train6_p18,1,1,3,0,1,1,1232,58,5800,289,116,152,136,344,0,0,1,21,21,6,133,0,174,58,580,174,58,0,6,1
train6_p18,1,1,3,1,1,1,1484,58,5800,289,116,152,136,344,82,2,1,27,54,6,155,0,363,58,580,174,58,0,8,1
train6_p19,1,1,2,0,1,1,1169,55,5500,261,110,130,117,359,0,0,1,21,21,6,124,0,165,55,550,165,55,0,6,1
train6_p19,1,1,2,1,1,1,1434,55,5500,261,110,130,117,359,99,4,1,30,57,6,156,0,349,55,550,165,55,0,10,1
train6_p19,1,1,3,0,1,1,1110,52,5200,251,104,126,114,334,0,0,1,21,21,6,119,0,156,52,520,156,52,0,6,1
train6_p19,1,1,3,1,1,1,1357,52,5200,251,104,126,114,334,73,2,1,27,54,6,142,0,339,52,520,156,52,0,8,1
train6_p20,1,1,2,0,1,1,1329,63,6300,294,126,147,136,393,0,0,1,21,21,6,140,0,189,63,630,189,63,0,6,1
train6_p20,1,1,2,1,1,1,1614,63,6300,294,126,147,136,393,103,3,1,30,57,6,166,0,400,63,630,189,63,0,9,1
train6_p20,1,1,3,0,1,1,1270,60,6000,283,120,142,131,377,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train6_p20,1,1,3,1,1,1,1560,60,6000,283,120,142,131,377,88,1,1,27,54,6,162,0,403,60,600,180,60,0,7,1
train6_p21,1,1,2,0,1,1,1248,59,5900,271,118,132,120,356,0,0,1,21,21,6,131,0,177,59,590,177,59,0,6,1
train6_p21,1,1,2,1,1,1,1522,59,5900,271,118,132,120,356,95,5,1,30,57,6,160,0,372,59,590,177,59,0,11,1
train6_p21,1,1,3,0,1,1,1170,55,5500,256,110,125,111,324,0,0,1,21,21,6,125,0,165,55,550,165,55,0,6,1
train6_p21,1,1,3,1,1,1,1440,55,5500,256,110,125,111,324,77,8,1,27,54,6,157,0,356,55,550,165,55,0,14,1
train6_p22,1,1,2,0,1,1,1228,58,5800,282,116,145,132,346,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train6_p22,1,1,2,1,1,1,1485,58,5800,282,116,145,132,346,99,2,1,30,57,6,153,0,360,58,580,174,58,0,8,1
train6_p22,1,1,3,0,1,1,1190,56,5600,267,112,134,121,318,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train6_p22,1,1,3,1,1,1,1459,56,5600,267,112,134,121,318,75,2,1,27,54,6,162,0,361,56,560,168,56,0,8,1
train6_p23,1,1,2,0,1,1,1231,58,5800,273,116,136,123,366,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train6_p23,1,1,2,1,1,1,1490,58,5800,273,116,136,123,366,95,8,1,30,57,6,160,0,352,58,580,174,58,0,14,1
train6_p23,1,1,3,0,1,1,1192,56,5600,259,112,126,113,335,0,0,1,21,21,6,129,0,168,56,560,168,56,0,6,1
train6_p23,1,1,3,1,1,1,1445,56,5600,259,112,126,113,335,70,3,1,27,54,6,153,0,355,56,560,168,56,0,9,1
train6_p24,1,1,2,0,1,1,1232,58,5800,302,116,165,150,360,0,0,1,21,21,6,133,0,174,58,580,174,58,0,6,1
train6_p24,1,1,2,1,1,1,1513,58,5800,302,116,165,150,360,124,5,1,30,57,6,172,0,366,58,580,174,58,0,11,1
train6_p24,1,1,3,0,1,1,1232,58,5800,298,116,161,146,341,0,0,1,21,21,6,133,0,174,58,580,174,58,0,6,1
train6_p24,1,1,3,1,1,1,1489,58,5800,298,116,161,146,341,103,3,1,27,54,6,157,0,365,58,580,174,58,0,9,1
train6_p25,1,1,2,0,1,1,1230,58,5800,278,116,141,128,339,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train6_p25,1,1,2,1,1,1,1511,58,5800,278,116,141,128,339,109,4,1,30,57,6,169,0,368,58,580,174,58,0,10,1
train6_p25,1,1,3,0,1,1,1169,55,5500,270,110,139,127,323,0,0,1,21,21,6,124,0,165,55,550,165,55,0,6,1
train6_p25,1,1,3,1,1,1,1424,55,5500,269,110,138,127,323,80,5,1,27,54,6,152,0,348,55,550,165,55,0,11,1
train6_p26,1,1,2,0,1,1,1188,56,5600,266,112,133,124,347,0,0,1,21,21,6,125,0,168,56,560,168,56,0,6,1
train6_p26,1,1,2,1,1,1,1448,56,5600,266,112,133,124,347,101,4,1,30,57,6,147,0,357,56,560,168,56,0,10,1
train6_p26,1,1,3,0,1,1,1149,54,5400,261,108,132,123,329,0,0,1,21,21,6,122,0,162,54,540,162,54,0,6,1
train6_p26,1,1,3,1,1,1,1390,54,5400,261,108,132,123,329,68,7,1,27,54,6,145,0,334,54,540,162,54,0,13,1
train6_p27,1,1,2,0,1,1,1290,61,6100,307,122,164,149,369,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train6_p27,1,1,2,1,1,1,1560,61,6100,307,122,164,149,369,117,1,1,30,57,6,167,0,377,61,610,183,61,0,7,1
train6_p27,1,1,3,0,1,1,1233,58,5800,289,116,152,135,339,0,0,1,21,21,6,134,0,174,58,580,174,58,0,6,1
train6_p27,1,1,3,1,1,1,1512,58,5800,289,116,152,135,339,102,5,1,27,54,6,167,0,376,58,580,174,58,0,11,1
train6_p28,1,1,2,0,1,1,1150,54,5400,260,108,131,120,339,0,0,1,21,21,6,123,0,162,54,540,162,54,0,6,1
train6_p28,1,1,2,1,1,1,1384,54,5400,260,108,131,120,339,92,2,1,30,57,6,141,0,331,54,540,162,54,0,8,1
train6_p28,1,1,3,0,1,1,1148,54,5400,256,108,127,117,313,0,0,1,21,21,6,121,0,162,54,540,162,54,0,6,1
train6_p28,1,1,3,1,1,1,1390,54,5400,256,108,127,117,313,93,4,1,27,54,6,139,0,343,54,540,162,54,0,10,1
train6_p29,1,1,2,0,1,1,1232,58,5800,288,116,151,137,359,0,0,1,21,21,6,133,0,174,58,580,174,58,0,6,1
train6_p29,1,1,2,1,1,1,1507,58,5800,288,116,151,137,359,103,5,1,30,57,6,163,0,369,58,580,174,58,0,11,1
train6_p29,1,1,3,0,1,1,1213,57,5700,276,114,141,126,334,0,0,1,21,21,6,132,0,171,57,570,171,57,0,6,1
train6_p29,1,1,3,1,1,1,1504,57,5700,276,114,141,126,334,97,6,1,27,54,6,167,0,382,57,570,171,57,0,12,1
train6_p30,1,1,2,0,1,1,1212,57,5700,292,114,157,143,374,0,0,1,21,21,6,131,0,171,57,570,171,57,0,6,1
train6_p30,1,1,2,1,1,1,1496,57,5700,292,114,157,143,374,113,6,1,30,57,6,165,0,370,57,570,171,57,0,12,1
train6_p30,1,1,3,0,1,1,1155,54,5400,282,108,153,138,350,0,0,1,21,21,6,128,0,162,54,540,162,54,0,6,1
train6_p30,1,1,3,1,1,1,1403,54,5400,282,108,153,138,350,81,1,1,27,54,6,157,0,341,54,540,162,54,0,7,1
train6_p31,1,1,2,0,1,1,1290,61,6100,301,122,158,144,369,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train6_p31,1,1,2,1,1,1,1566,61,6100,301,122,158,144,369,107,6,1,30,57,6,165,0,380,61,610,183,61,0,12,1
train6_p31,1,1,3,0,1,1,1252,59,5900,291,118,152,138,352,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train6_p31,1,1,3,1,1,1,1512,59,5900,291,118,152,138,352,81,2,1,27,54,6,158,0,373,59,590,177,59,0,8,1
train7_p0,1,1,2,0,1,1,1172,55,5500,262,110,131,118,354,0,0,1,21,21,6,127,0,165,55,550,165,55,0,6,1
train7_p0,1,1,2,1,1,1,1434,55,5500,262,110,131,118,354,99,2,1,30,57,6,163,0,344,55,550,165,55,0,8,1
train7_p0,1,1,3,0,1,1,1132,53,5300,249,106,122,110,328,0,0,1,21,21,6,123,0,159,53,530,159,53,0,6,1
train7_p0,1,1,3,1,1,1,1369,53,5300,249,106,122,110,328,75,2,1,27,54,6,151,0,327,53,530,159,53,0,8,1
train7_p1,1,1,2,0,1,1,1270,60,6000,292,120,151,139,382,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train7_p1,1,1,2,1,1,1,1549,60,6000,292,120,151,139,382,92,4,1,30,57,6,161,0,384,60,600,180,60,0,10,1
train7_p1,1,1,3,0,1,1,1231,58,5800,280,116,143,129,352,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train7_p1,1,1,3,1,1,1,1490,58,5800,280,116,143,129,352,77,0,1,27,54,6,152,0,374,58,580,174,58,0,6,1
train7_p2,1,1,2,0,1,1,1126,53,5300,248,106,121,114,355,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train7_p2,1,1,2,1,1,1,1374,53,5300,248,106,121,114,355,82,0,1,30,57,6,130,0,349,53,530,159,53,0,6,1
train7_p2,1,1,3,0,1,1,1128,53,5300,246,106,119,109,330,0,0,1,21,21,6,119,0,159,53,530,159,53,0,6,1
train7_p2,1,1,3,1,1,1,1358,53,5300,246,106,119,109,330,65,0,1,27,54,6,136,0,333,53,530,159,53,0,6,1
train7_p3,1,1,2,0,1,1,1046,49,4900,209,98,90,84,348,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train7_p3,1,1,2,1,1,1,1265,49,4900,209,98,90,84,348,69,2,1,30,57,6,123,0,305,49,490,147,49,0,8,1
train7_p3,1,1,3,0,1,1,1027,48,4800,208,96,91,84,319,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train7_p3,1,1,3,1,1,1,1236,48,4800,208,96,91,84,319,64,2,1,27,54,6,125,0,295,48,480,144,48,0,8,1
train7_p4,1,1,2,0,1,1,1311,62,6200,312,124,167,149,367,0,0,1,21,21,6,140,0,186,62,620,186,62,0,6,1
train7_p4,1,1,2,1,1,1,1603,62,6200,312,124,167,149,367,105,5,1,30,57,6,170,0,398,62,620,186,62,0,11,1
train7_p4,1,1,3,0,1,1,1213,57,5700,300,114,165,147,336,0,0,1,21,21,6,132,0,171,57,570,171,57,0,6,1
train7_p4,1,1,3,1,1,1,1471,57,5700,300,114,165,147,336,94,1,1,27,54,6,166,0,355,57,570,171,57,0,7,1
train7_p5,1,1,2,0,1,1,1233,58,5800,287,116,150,134,351,0,0,1,21,21,6,134,0,174,58,580,174,58,0,6,1
train7_p5,1,1,2,1,1,1,1522,58,5800,286,116,149,134,352,108,4,1,30,57,6,167,0,381,58,580,174,58,0,10,1
train7_p5,1,1,3,0,1,1,1191,56,5600,272,112,139,124,329,0,0,1,21,21,6,128,0,168,56,560,168,56,0,6,1
train7_p5,1,1,3,1,1,1,1459,56,5600,272,112,139,124,329,95,0,1,27,54,6,168,0,357,56,560,168,56,0,6,1
train7_p6,1,1,2,0,1,1,1332,63,6300,316,126,169,151,377,0,0,1,21,21,6,143,0,189,63,630,189,63,0,6,1
train7_p6,1,1,2,1,1,1,1625,63,6300,316,126,169,151,377,105,4,1,30,57,6,182,0,394,63,630,189,63,0,10,1
train7_p6,1,1,3,0,1,1,1311,62,6200,310,124,165,149,360,0,0,1,21,21,6,140,0,186,62,620,186,62,0,6,1
train7_p6,1,1,3,1,1,1,1594,62,6200,310,124,165,149,360,97,3,1,27,54,6,173,0,394,62,620,186,62,0,9,1
train7_p7,1,1,2,0,1,1,1288,61,6100,291,122,148,136,373,0,0,1,21,21,6,135,0,183,61,610,183,61,0,6,1
train7_p7,1,1,2,1,1,1,1549,61,6100,291,122,148,136,373,113,1,1,30,57,6,152,0,381,61,610,183,61,0,7,1
train7_p7,1,1,3,0,1,1,1230,58,5800,275,116,138,127,350,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train7_p7,1,1,3,1,1,1,1482,58,5800,275,116,138,127,350,81,2,1,27,54,6,154,0,362,58,580,174,58,0,8,1
train7_p8,1,1,2,0,1,1,1289,61,6100,294,122,151,138,375,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train7_p8,1,1,2,1,1,1,1560,61,6100,294,122,151,138,375,108,2,1,30,57,6,161,0,382,61,610,183,61,0,8,1
