case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train0_p29,1,1,2,1,1,1,1271,48,4800,212,96,95,87,340,72,2,1,30,57,6,129,0,320,48,480,144,48,0,8,1
train0_p29,1,1,3,0,1,1,1027,48,4800,211,96,94,86,338,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train0_p29,1,1,3,1,1,1,1243,48,4800,211,96,94,86,338,68,0,1,27,54,6,121,0,308,48,480,144,48,0,6,1
train0_p30,1,1,2,0,1,1,1292,61,6100,312,122,169,151,377,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train0_p30,1,1,2,1,1,1,1577,61,6100,312,122,169,151,377,109,3,1,30,57,6,174,0,385,61,610,183,61,0,9,1
train0_p30,1,1,3,0,1,1,1292,61,6100,310,122,167,152,381,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train0_p30,1,1,3,1,1,1,1566,61,6100,310,122,167,152,381,101,3,1,27,54,6,170,0,384,61,610,183,61,0,9,1
train0_p31,1,1,2,0,1,1,1291,61,6100,302,122,159,146,373,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train0_p31,1,1,2,1,1,1,1566,61,6100,302,122,159,146,373,96,2,1,30,57,6,159,0,390,61,610,183,61,0,8,1
train0_p31,1,1,3,0,1,1,1292,61,6100,297,122,154,140,368,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train0_p31,1,1,3,1,1,1,1577,61,6100,297,122,154,140,368,113,5,1,27,54,6,170,0,393,61,610,183,61,0,11,1
train1_p0,1,1,2,0,1,1,1127,53,5300,244,106,117,107,344,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train1_p0,1,1,2,1,1,1,1374,53,5300,244,106,117,107,344,71,3,1,30,57,6,144,0,332,53,530,159,53,0,9,1
