case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train1_p18,1,1,3,0,1,1,948,44,4400,198,88,89,82,318,0,0,1,21,21,6,101,0,132,44,440,132,44,0,6,1
train1_p18,1,1,3,1,1,1,1154,44,4400,198,88,89,82,318,73,7,1,27,54,6,117,0,276,44,440,132,44,0,13,1
train1_p19,1,1,2,0,1,1,1066,50,5000,220,100,99,91,343,0,0,1,21,21,6,111,0,150,50,500,150,50,0,6,1
train1_p19,1,1,2,1,1,1,1313,50,5000,220,100,99,91,343,86,0,1,30,57,6,130,0,333,50,500,150,50,0,6,1
train1_p19,1,1,3,0,1,1,989,46,4600,209,92,96,88,316,0,0,1,21,21,6,106,0,138,46,460,138,46,0,6,1
train1_p19,1,1,3,1,1,1,1214,46,4600,209,92,96,88,316,78,6,1,27,54,6,129,0,295,46,460,138,46,0,12,1
train1_p20,1,1,2,0,1,1,1106,52,5200,240,104,115,105,338,0,0,1,21,21,6,115,0,156,52,520,156,52,0,6,1
train1_p20,1,1,2,1,1,1,1358,52,5200,240,104,115,105,338,74,3,1,30,57,6,135,0,340,52,520,156,52,0,9,1
train1_p20,1,1,3,0,1,1,1030,48,4800,227,96,110,99,306,0,0,1,21,21,6,111,0,144,48,480,144,48,0,6,1
train1_p20,1,1,3,1,1,1,1258,48,4800,227,96,110,99,306,79,9,1,27,54,6,132,0,303,48,480,144,48,0,15,1
train1_p21,1,1,2,0,1,1,1269,60,6000,292,120,151,140,382,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train1_p21,1,1,2,1,1,1,1549,60,6000,292,120,151,140,382,106,2,1,30,57,6,159,0,388,60,600,180,60,0,8,1
train1_p21,1,1,3,0,1,1,1250,59,5900,289,118,150,137,364,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train1_p21,1,1,3,1,1,1,1522,59,5900,289,118,150,137,364,89,5,1,27,54,6,152,0,386,59,590,177,59,0,11,1
train1_p22,1,1,2,0,1,1,1026,48,4800,213,96,96,88,344,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p22,1,1,2,1,1,1,1247,48,4800,213,96,96,88,344,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p22,1,1,3,0,1,1,948,44,4400,198,88,89,82,318,0,0,1,21,21,6,101,0,132,44,440,132,44,0,6,1
train1_p22,1,1,3,1,1,1,1154,44,4400,198,88,89,82,318,73,7,1,27,54,6,117,0,276,44,440,132,44,0,13,1
train1_p23,1,1,2,0,1,1,1007,47,4700,212,94,97,89,339,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p23,1,1,2,1,1,1,1231,47,4700,212,94,97,89,339,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p23,1,1,3,0,1,1,928,43,4300,198,86,91,84,313,0,0,1,21,21,6,99,0,129,43,430,129,43,0,6,1
train1_p23,1,1,3,1,1,1,1129,43,4300,198,86,91,84,313,70,7,1,27,54,6,112,0,271,43,430,129,43,0,13,1
train1_p24,1,1,2,0,1,1,1046,49,4900,220,98,101,93,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p24,1,1,2,1,1,1,1284,49,4900,220,98,101,93,344,70,1,1,30,57,6,128,0,320,49,490,147,49,0,7,1
train1_p24,1,1,3,0,1,1,988,46,4600,211,92,98,90,315,0,0,1,21,21,6,105,0,138,46,460,138,46,0,6,1
train1_p24,1,1,3,1,1,1,1187,46,4600,211,92,98,90,315,64,2,1,27,54,6,127,0,274,46,460,138,46,0,8,1
train1_p25,1,1,2,0,1,1,1271,60,6000,307,120,166,151,371,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train1_p25,1,1,2,1,1,1,1549,60,6000,307,120,166,151,371,117,5,1,30,57,6,168,0,376,60,600,180,60,0,11,1
train1_p25,1,1,3,0,1,1,1274,60,6000,304,120,163,146,340,0,0,1,21,21,6,139,0,180,60,600,180,60,0,6,1
train1_p25,1,1,3,1,1,1,1557,60,6000,303,120,162,146,342,111,3,1,27,54,6,175,0,385,60,600,180,60,0,9,1
train1_p26,1,1,2,0,1,1,1253,59,5900,297,118,158,144,374,0,0,1,21,21,6,136,0,177,59,590,177,59,0,6,1
train1_p26,1,1,2,1,1,1,1522,59,5900,295,118,156,143,377,105,3,1,30,57,6,164,0,370,59,590,177,59,0,9,1
train1_p26,1,1,3,0,1,1,1252,59,5900,291,118,152,138,363,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train1_p26,1,1,3,1,1,1,1522,59,5900,291,118,152,138,363,95,8,1,27,54,6,158,0,377,59,590,177,59,0,14,1
train1_p27,1,1,2,0,1,1,1026,48,4800,213,96,96,88,344,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p27,1,1,2,1,1,1,1247,48,4800,213,96,96,88,344,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p27,1,1,3,0,1,1,948,44,4400,198,88,89,82,318,0,0,1,21,21,6,101,0,132,44,440,132,44,0,6,1
train1_p27,1,1,3,1,1,1,1154,44,4400,198,88,89,82,318,73,7,1,27,54,6,117,0,276,44,440,132,44,0,13,1
train1_p28,1,1,2,0,1,1,1086,51,5100,227,102,104,95,345,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train1_p28,1,1,2,1,1,1,1313,51,5100,227,102,104,95,345,82,0,1,30,57,6,131,0,317,51,510,153,51,0,6,1
train1_p28,1,1,3,0,1,1,1029,48,4800,219,96,102,93,317,0,0,1,21,21,6,110,0,144,48,480,144,48,0,6,1
train1_p28,1,1,3,1,1,1,1258,48,4800,219,96,102,93,317,66,4,1,27,54,6,133,0,307,48,480,144,48,0,10,1
train1_p29,1,1,2,0,1,1,1026,48,4800,216,96,99,91,339,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p29,1,1,2,1,1,1,1243,48,4800,216,96,99,91,339,62,2,1,30,57,6,122,0,299,48,480,144,48,0,8,1
train1_p29,1,1,3,0,1,1,948,44,4400,202,88,93,85,311,0,0,1,21,21,6,101,0,132,44,440,132,44,0,6,1
train1_p29,1,1,3,1,1,1,1144,44,4400,202,88,93,85,311,47,1,1,27,54,6,109,0,280,44,440,132,44,0,7,1
train1_p30,1,1,2,0,1,1,1292,61,6100,311,122,168,152,383,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train1_p30,1,1,2,1,1,1,1566,61,6100,310,122,167,152,384,106,2,1,30,57,6,171,0,377,61,610,184,61,0,8,1
train1_p30,1,1,3,0,1,1,1290,61,6100,296,122,153,139,371,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train1_p30,1,1,3,1,1,1,1569,61,6100,296,122,153,139,371,96,0,1,27,54,6,167,0,393,61,610,183,61,0,6,1
train1_p31,1,1,2,0,1,1,1026,48,4800,213,96,96,88,342,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p31,1,1,2,1,1,1,1247,48,4800,213,96,96,88,342,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p31,1,1,3,0,1,1,948,44,4400,198,88,89,82,316,0,0,1,21,21,6,101,0,132,44,440,132,44,0,6,1
train1_p31,1,1,3,1,1,1,1154,44,4400,198,88,89,82,316,73,7,1,27,54,6,117,0,276,44,440,132,44,0,13,1
diagnostic_zero,0,1,2,0,1,1,847,39,3900,162,78,63,57,330,0,0,1,21,21,6,90,0,117,39,390,117,39,0,6,1
diagnostic_zero,0,1,2,1,1,1,1043,39,3900,162,78,63,57,330,59,1,1,30,57,6,102,0,255,39,390,117,39,0,7,1
diagnostic_zero,0,1,3,0,1,1,787,36,3600,149,72,56,50,300,0,0,1,21,21,6,84,0,108,36,360,108,36,0,6,1
diagnostic_zero,0,1,3,1,1,1,962,36,3600,149,72,56,50,300,48,6,1,27,54,6,100,0,222,36,360,108,36,0,12,1
diagnostic_positive_extreme,0,1,2,0,1,1,1105,52,5200,215,104,90,83,358,0,0,1,21,21,6,114,0,156,52,520,156,52,0,6,1
diagnostic_positive_extreme,0,1,2,1,1,1,1361,52,5200,215,104,90,83,358,76,0,1,30,57,6,138,0,343,52,520,156,52,0,6,1
diagnostic_positive_extreme,0,1,3,0,1,1,1065,50,5000,199,100,78,70,335,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
diagnostic_positive_extreme,0,1,3,1,1,1,1291,50,5000,199,100,78,70,335,62,5,1,27,54,6,131,0,311,50,500,150,50,0,11,1
diagnostic_signed_extreme,0,1,2,0,1,1,1105,52,5200,215,104,90,83,334,0,0,1,21,21,6,114,0,156,52,520,156,52,0,6,1
diagnostic_signed_extreme,0,1,2,1,1,1,1361,52,5200,215,104,90,83,334,76,0,1,30,57,6,138,0,343,52,520,156,52,0,6,1
diagnostic_signed_extreme,0,1,3,0,1,1,1065,50,5000,199,100,78,70,305,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
diagnostic_signed_extreme,0,1,3,1,1,1,1291,50,5000,199,100,78,70,305,62,5,1,27,54,6,131,0,311,50,500,150,50,0,11,1
