context,p,word,anchor,last_gate_read,last_PED_read,last_write,physical_free,local_outputs_done,output_policy_extra_hold
0,0,109,True,83513,38443,25242,83513,84661,1148
0,0,110,True,83514,38452,25242,83514,84661,1147
0,0,111,True,83616,38461,25303,83616,84661,1045
0,0,112,True,83617,38467,25303,83617,84661,1044
0,0,113,True,83618,38476,25303,83618,84661,1043
0,0,114,True,83720,38485,25364,83720,84661,941
0,0,115,True,83721,38491,25364,83721,84661,940
0,0,116,True,83722,38500,25364,83722,84661,939
0,0,117,True,83824,38509,25425,83824,84661,837
0,0,118,True,83825,38515,25425,83825,84661,836
0,0,119,True,83826,38524,25425,83826,84661,835
0,0,120,True,83928,38533,25486,83928,84661,733
0,0,121,True,83929,38539,25486,83929,84661,732
0,0,122,True,83930,38548,25486,83930,84661,731
0,0,123,True,84032,38557,25547,84032,84661,629
0,0,124,True,84033,38563,25547,84033,84661,628
0,0,125,True,84034,38572,25547,84034,84661,627
0,0,126,True,84136,38581,25608,84136,84661,525
0,0,127,True,84137,38587,25608,84137,84661,524
0,0,128,True,84138,38596,25608,84138,84661,523
0,0,129,True,84240,38605,25669,84240,84661,421
0,0,130,True,84241,38611,25669,84241,84661,420
0,0,131,True,84242,38620,25669,84242,84661,419
0,0,132,True,84344,38629,25730,84344,84661,317
0,0,133,True,84345,38635,25730,84345,84661,316
0,0,134,True,84346,38644,25730,84346,84661,315
0,0,135,True,84448,38653,25791,84448,84661,213
0,0,136,True,84449,38659,25791,84449,84661,212
0,0,137,True,84450,38668,25791,84450,84661,211
0,0,138,True,84552,38677,25852,84552,84661,109
0,0,139,True,84553,38683,25852,84553,84661,108
0,0,140,True,84554,38692,25852,84554,84661,107
0,0,141,True,84656,38701,25913,84656,84661,5
0,0,142,True,84657,38707,25913,84657,84661,4
0,0,143,True,84658,38716,25913,84658,84661,3
0,0,144,True,83502,39613,25974,83502,84661,1159
0,0,145,True,83503,39619,25974,83503,84661,1158
0,0,146,True,83504,39628,25974,83504,84661,1157
0,0,147,True,83606,39637,26035,83606,84661,1055
0,0,148,True,83607,39643,26035,83607,84661,1054
0,0,149,True,83608,39652,26035,83608,84661,1053
0,0,150,True,83710,39661,26096,83710,84661,951
0,0,151,True,83711,39667,26096,83711,84661,950
0,0,152,True,83712,39676,26096,83712,84661,949
