layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.decoders.0.sn,40,10790119,66355200,0.16261150595582563,0.16261150595582563
sttmultires_unet.decoders.1.sn,40,21183072,133056000,0.1592041847041847,0.1592041847041847
sttmultires_unet.decoders.2.sn,40,41310997,266803200,0.15483696222534063,0.15483696222534066
sttmultires_unet.decoders.3.sn,40,149806974,536371200,0.27929719940220504,0.2792971994022052
sttmultires_unet.encoders.swin3d.layers.0.downsample.sn,40,76719579,265420800,0.2890488575122975,0.2890488575122975
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.attn_sn,40,0,273715200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.proj_sn,40,74985842,273715200,0.2739557101688178,0.2739557101688178
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn2_q,40,2002992,8553600,0.23416947250280584,0.23416947250280593
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn_k,40,33891978,273715200,0.12382205299523008,0.12382205299523008
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.attn.sn_q,40,9134240,273715200,0.03337132903105125,0.03337132903105126
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.mlp.sn1,40,77478527,265420800,0.2919082716953607,0.2919082716953607
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.0.mlp.sn2,40,81741295,1061683200,0.07699217148769048,0.07699217148769048
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.attn_sn,40,0,273715200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.proj_sn,40,38331765,273715200,0.14004251499368686,0.14004251499368686
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn2_q,40,398243,8553600,0.04655852506546951,0.046558525065469515
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn_k,40,17209678,273715200,0.06287439645295548,0.06287439645295548
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.attn.sn_q,40,21636238,273715200,0.07904653450009352,0.07904653450009355
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.mlp.sn1,40,79360349,265420800,0.29899822847342783,0.29899822847342794
sttmultires_unet.encoders.swin3d.layers.0.swin_blocks.1.mlp.sn2,40,84022668,1061683200,0.07914099799262153,0.07914099799262152
sttmultires_unet.encoders.swin3d.layers.1.downsample.sn,40,13912712,132710400,0.10483512972608025,0.10483512972608025
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.attn_sn,40,0,149299200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.proj_sn,40,2812693,149299200,0.01883930389446159,0.01883930389446159
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn2_q,40,0,4665600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn_k,40,0,149299200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.attn.sn_q,40,361680,149299200,0.002422518004115226,0.0024225180041152266
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn1,40,6483250,132710400,0.048852614414544755,0.04885261441454476
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.0.mlp.sn2,40,15750942,530841600,0.029671642162181714,0.02967164216218171
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.attn_sn,40,0,149299200,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.proj_sn,40,4101336,149299200,0.027470582561728397,0.027470582561728397
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn2_q,40,115098,4665600,0.024669495884773664,0.024669495884773664
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_k,40,3219964,149299200,0.021567188571673526,0.021567188571673522
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.attn.sn_q,40,546880,149299200,0.003662980109739369,0.003662980109739368
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn1,40,11964094,132710400,0.09015189465181327,0.09015189465181331
sttmultires_unet.encoders.swin3d.layers.1.swin_blocks.1.mlp.sn2,40,16792707,530841600,0.03163412023473669,0.0316341202347367
sttmultires_unet.encoders.swin3d.layers.2.downsample.sn,40,10558313,66355200,0.15911809473861882,0.15911809473861876
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.proj_sn,40,490905,74649600,0.006576123649691358,0.006576123649691357
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn2_q,40,59010,2332800,0.025295781893004115,0.02529578189300411
