case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train8_p0,1,1,3,0,1,1,1149,54,5400,254,108,125,114,339,0,0,1,21,21,6,122,0,162,54,540,162,54,0,6,1
train8_p0,1,1,3,1,1,1,1419,54,5400,254,108,125,114,339,75,6,1,27,54,6,149,0,360,54,540,162,54,0,12,1
train8_p1,1,1,3,0,1,1,1027,48,4800,209,96,92,84,339,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train8_p1,1,1,3,1,1,1,1243,48,4800,209,96,92,84,339,69,0,1,27,54,6,123,0,306,48,480,144,48,0,6,1
train8_p2,1,1,3,0,1,1,1191,56,5600,264,112,131,120,358,0,0,1,21,21,6,128,0,168,56,560,168,56,0,6,1
train8_p2,1,1,3,1,1,1,1445,56,5600,264,112,131,120,358,93,0,1,27,54,6,141,0,370,56,560,168,56,0,6,1
train8_p3,1,1,3,0,1,1,1210,57,5700,294,114,159,144,364,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train8_p3,1,1,3,1,1,1,1479,57,5700,294,114,159,144,364,104,6,1,27,54,6,158,0,366,57,570,171,57,0,12,1
train8_p4,1,1,3,0,1,1,1109,52,5200,234,104,109,98,330,0,0,1,21,21,6,118,0,156,52,520,156,52,0,6,1
train8_p4,1,1,3,1,1,1,1373,52,5200,234,104,109,98,330,76,4,1,27,54,6,145,0,350,52,520,156,52,0,10,1
train8_p5,1,1,3,0,1,1,1187,56,5600,256,112,123,112,361,0,0,1,21,21,6,124,0,168,56,560,168,56,0,6,1
train8_p5,1,1,3,1,1,1,1441,56,5600,256,112,123,112,361,86,5,1,27,54,6,145,0,357,56,560,168,56,0,11,1
train8_p6,1,1,3,0,1,1,1230,58,5800,280,116,143,130,350,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train8_p6,1,1,3,1,1,1,1489,58,5800,280,116,143,130,350,91,6,1,27,54,6,153,0,366,58,580,174,58,0,12,1
train8_p7,1,1,3,0,1,1,1329,63,6300,323,126,176,160,378,0,0,1,21,21,6,140,0,189,63,630,189,63,0,6,1
train8_p7,1,1,3,1,1,1,1621,63,6300,321,126,174,159,378,112,7,1,27,54,6,173,0,402,63,630,189,63,0,13,1
train8_p8,1,1,3,0,1,1,1207,57,5700,254,114,119,109,347,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train8_p8,1,1,3,1,1,1,1459,57,5700,254,114,119,109,347,95,4,1,27,54,6,147,0,359,57,570,171,57,0,10,1
train8_p9,1,1,3,0,1,1,1231,58,5800,293,116,156,141,349,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train8_p9,1,1,3,1,1,1,1494,58,5800,293,116,156,141,349,95,5,1,27,54,6,162,0,363,58,580,174,58,0,11,1
train8_p10,1,1,3,0,1,1,1289,61,6100,298,122,155,143,377,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train8_p10,1,1,3,1,1,1,1569,61,6100,298,122,155,143,377,112,1,1,27,54,6,165,0,394,61,610,183,61,0,7,1
train8_p11,1,1,3,0,1,1,1272,60,6000,304,120,163,146,361,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train8_p11,1,1,3,1,1,1,1555,60,6000,304,120,163,146,361,92,3,1,27,54,6,161,0,397,60,600,180,60,0,9,1
train8_p12,1,1,3,0,1,1,1254,59,5900,302,118,163,147,369,0,0,1,21,21,6,137,0,177,59,590,177,59,0,6,1
train8_p12,1,1,3,1,1,1,1527,59,5900,302,118,163,147,369,100,3,1,27,54,6,168,0,377,59,590,177,59,0,9,1
train8_p13,1,1,3,0,1,1,1266,60,6000,298,120,157,146,369,0,0,1,21,21,6,131,0,180,60,600,180,60,0,6,1
train8_p13,1,1,3,1,1,1,1549,60,6000,298,120,157,146,369,105,5,1,27,54,6,159,0,391,60,600,180,60,0,11,1
train8_p14,1,1,3,0,1,1,1085,51,5100,230,102,107,100,348,0,0,1,21,21,6,112,0,153,51,510,153,51,0,6,1
train8_p14,1,1,3,1,1,1,1316,51,5100,230,102,107,100,348,91,0,1,27,54,6,131,0,326,51,510,153,51,0,6,1
train8_p15,1,1,3,0,1,1,1352,64,6400,336,128,187,170,374,0,0,1,21,21,6,145,0,192,64,640,192,64,0,6,1
train8_p15,1,1,3,1,1,1,1625,64,6400,336,128,187,170,374,110,2,1,27,54,6,175,0,393,64,640,193,64,0,8,1
train8_p16,1,1,3,0,1,1,1272,60,6000,302,120,161,145,376,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train8_p16,1,1,3,1,1,1,1535,60,6000,302,120,161,145,376,102,0,1,27,54,6,161,0,380,60,600,180,60,0,6,1
train8_p17,1,1,3,0,1,1,1085,51,5100,214,102,91,85,351,0,0,1,21,21,6,112,0,153,51,510,153,51,0,6,1
train8_p17,1,1,3,1,1,1,1316,51,5100,214,102,91,85,351,84,2,1,27,54,6,130,0,325,51,510,153,51,0,8,1
train8_p18,1,1,3,0,1,1,1127,53,5300,244,106,117,106,339,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train8_p18,1,1,3,1,1,1,1361,53,5300,244,106,117,106,339,80,2,1,27,54,6,136,0,334,53,530,159,53,0,8,1
train8_p19,1,1,3,0,1,1,1292,61,6100,306,122,163,146,377,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train8_p19,1,1,3,1,1,1,1566,61,6100,306,122,163,146,377,101,5,1,27,54,6,164,0,388,61,610,183,61,0,11,1
train8_p20,1,1,3,0,1,1,1248,59,5900,283,118,144,132,352,0,0,1,21,21,6,131,0,177,59,590,177,59,0,6,1
train8_p20,1,1,3,1,1,1,1511,59,5900,283,118,144,132,352,98,3,1,27,54,6,157,0,372,59,590,177,59,0,9,1
train8_p21,1,1,3,0,1,1,1086,51,5100,233,102,110,102,338,0,0,1,21,21,6,113,0,153,51,510,153,51,0,6,1
train8_p21,1,1,3,1,1,1,1328,51,5100,233,102,110,102,338,70,5,1,27,54,6,129,0,335,51,510,153,51,0,11,1
train8_p22,1,1,3,0,1,1,1231,58,5800,303,116,166,151,371,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train8_p22,1,1,3,1,1,1,1489,58,5800,303,116,166,151,371,113,5,1,27,54,6,163,0,357,58,580,174,58,0,11,1
train8_p23,1,1,3,0,1,1,1251,59,5900,304,118,165,151,371,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train8_p23,1,1,3,1,1,1,1525,59,5900,304,118,165,151,371,108,1,1,27,54,6,162,0,383,59,590,177,59,0,7,1
train8_p24,1,1,3,0,1,1,1272,60,6000,298,120,157,141,361,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train8_p24,1,1,3,1,1,1,1539,60,6000,298,120,157,141,361,106,3,1,27,54,6,166,0,376,60,600,180,60,0,9,1
train8_p25,1,1,3,0,1,1,1253,59,5900,297,118,158,140,366,0,0,1,21,21,6,136,0,177,59,590,177,59,0,6,1
train8_p25,1,1,3,1,1,1,1539,59,5900,297,118,158,140,366,97,3,1,27,54,6,180,0,377,59,590,177,59,0,9,1
train8_p26,1,1,3,0,1,1,1231,58,5800,295,116,158,142,355,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train8_p26,1,1,3,1,1,1,1494,58,5800,295,116,158,142,355,111,6,1,27,54,6,157,0,367,58,580,174,58,0,12,1
train8_p27,1,1,3,0,1,1,1129,53,5300,249,106,122,110,341,0,0,1,21,21,6,120,0,159,53,530,159,53,0,6,1
train8_p27,1,1,3,1,1,1,1368,53,5300,249,106,122,110,341,83,4,1,27,54,6,140,0,335,53,530,159,53,0,10,1
train8_p28,1,1,3,0,1,1,1330,63,6300,302,126,155,140,384,0,0,1,21,21,6,141,0,189,63,630,189,63,0,6,1
train8_p28,1,1,3,1,1,1,1621,63,6300,302,126,155,140,384,104,1,1,27,54,6,178,0,403,63,630,189,63,0,7,1
train8_p29,1,1,3,0,1,1,1270,60,6000,304,120,163,148,362,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train8_p29,1,1,3,1,1,1,1549,60,6000,304,120,163,148,362,109,3,1,27,54,6,163,0,389,60,600,180,60,0,9,1
train8_p30,1,1,3,0,1,1,1290,61,6100,311,122,168,152,361,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train8_p30,1,1,3,1,1,1,1566,61,6100,311,122,168,152,361,127,9,1,27,54,6,165,0,383,61,610,183,61,0,15,1
train8_p31,1,1,3,0,1,1,1204,57,5700,256,114,121,112,345,0,0,1,21,21,6,123,0,171,57,570,171,57,0,6,1
train8_p31,1,1,3,1,1,1,1441,57,5700,256,114,121,112,345,76,3,1,27,54,6,137,0,352,57,570,171,57,0,9,1
train9_p0,1,1,3,0,1,1,1211,57,5700,283,114,148,133,351,0,0,1,21,21,6,130,0,171,57,570,171,57,0,6,1
train9_p0,1,1,3,1,1,1,1468,57,5700,283,114,148,133,351,93,3,1,27,54,6,155,0,361,57,570,171,57,0,9,1
train9_p1,1,1,3,0,1,1,1170,55,5500,270,110,139,127,349,0,0,1,21,21,6,125,0,165,55,550,165,55,0,6,1
train9_p1,1,1,3,1,1,1,1425,55,5500,270,110,139,127,349,87,0,1,27,54,6,148,0,358,55,550,165,55,0,6,1
train9_p2,1,1,3,0,1,1,1207,57,5700,268,114,133,121,356,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train9_p2,1,1,3,1,1,1,1462,57,5700,267,114,132,121,356,96,5,1,27,54,6,148,0,359,57,570,172,57,0,11,1
train9_p3,1,1,3,0,1,1,1232,58,5800,306,116,169,150,356,0,0,1,21,21,6,133,0,174,58,580,174,58,0,6,1
train9_p3,1,1,3,1,1,1,1500,58,5800,306,116,169,150,356,101,2,1,27,54,6,162,0,372,58,580,174,58,0,8,1
train9_p4,1,1,3,0,1,1,1049,49,4900,237,98,118,108,337,0,0,1,21,21,6,112,0,147,49,490,147,49,0,6,1
train9_p4,1,1,3,1,1,1,1291,49,4900,235,98,116,107,337,82,4,1,27,54,6,130,0,328,49,490,147,49,0,10,1
train9_p5,1,1,3,0,1,1,1194,56,5600,278,112,145,128,352,0,0,1,21,21,6,131,0,168,56,560,168,56,0,6,1
train9_p5,1,1,3,1,1,1,1474,56,5600,278,112,145,128,352,106,2,1,27,54,6,170,0,368,56,560,168,56,0,8,1
train9_p6,1,1,3,0,1,1,1209,57,5700,287,114,152,140,368,0,0,1,21,21,6,128,0,171,57,570,171,57,0,6,1
train9_p6,1,1,3,1,1,1,1482,57,5700,287,114,152,140,368,95,8,1,27,54,6,154,0,371,57,570,171,57,0,14,1
train9_p7,1,1,3,0,1,1,1108,52,5200,239,104,114,104,331,0,0,1,21,21,6,117,0,156,52,520,156,52,0,6,1
train9_p7,1,1,3,1,1,1,1335,52,5200,239,104,114,104,331,75,3,1,27,54,6,135,0,323,52,520,156,52,0,9,1
train9_p8,1,1,3,0,1,1,1150,54,5400,245,108,116,104,331,0,0,1,21,21,6,123,0,162,54,540,162,54,0,6,1
train9_p8,1,1,3,1,1,1,1406,54,5400,245,108,116,104,331,81,2,1,27,54,6,145,0,355,54,540,162,54,0,8,1
train9_p9,1,1,3,0,1,1,1250,59,5900,290,118,151,136,356,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train9_p9,1,1,3,1,1,1,1524,59,5900,290,118,151,136,356,112,4,1,27,54,6,173,0,368,59,590,177,59,0,10,1
train9_p10,1,1,3,0,1,1,1269,60,6000,290,120,149,134,360,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train9_p10,1,1,3,1,1,1,1535,60,6000,290,120,149,134,360,99,1,1,27,54,6,154,0,386,60,600,180,60,0,7,1
train9_p11,1,1,3,0,1,1,1230,58,5800,286,116,149,136,362,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train9_p11,1,1,3,1,1,1,1490,58,5800,286,116,149,136,362,106,2,1,27,54,6,158,0,366,58,580,174,58,0,8,1
train9_p12,1,1,3,0,1,1,1129,53,5300,241,106,114,102,324,0,0,1,21,21,6,120,0,159,53,530,159,53,0,6,1
train9_p12,1,1,3,1,1,1,1363,53,5300,240,106,113,102,327,71,3,1,27,54,6,137,0,334,53,530,159,53,0,9,1
train9_p13,1,1,3,0,1,1,1196,56,5600,279,112,146,130,357,0,0,1,21,21,6,133,0,168,56,560,168,56,0,6,1
train9_p13,1,1,3,1,1,1,1459,56,5600,279,112,146,130,357,104,3,1,27,54,6,171,0,351,56,560,168,56,0,9,1
train9_p14,1,1,3,0,1,1,1252,59,5900,298,118,159,143,354,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train9_p14,1,1,3,1,1,1,1522,59,5900,298,118,159,143,354,86,9,1,27,54,6,162,0,372,59,590,177,59,0,15,1
train9_p15,1,1,3,0,1,1,1250,59,5900,290,118,151,138,361,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train9_p15,1,1,3,1,1,1,1522,59,5900,289,118,150,138,362,95,9,1,27,54,6,159,0,375,59,590,177,59,0,15,1
train9_p16,1,1,3,0,1,1,1274,60,6000,301,120,160,142,356,0,0,1,21,21,6,139,0,180,60,600,180,60,0,6,1
train9_p16,1,1,3,1,1,1,1557,60,6000,301,120,160,142,356,103,0,1,27,54,6,181,0,382,60,600,180,60,0,6,1
train9_p17,1,1,3,0,1,1,1126,53,5300,245,106,118,109,356,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train9_p17,1,1,3,1,1,1,1373,53,5300,245,106,118,109,356,63,3,1,27,54,6,138,0,343,53,530,159,53,0,9,1
train9_p18,1,1,3,0,1,1,1269,60,6000,279,120,138,123,357,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train9_p18,1,1,3,1,1,1,1533,60,6000,279,120,138,123,357,96,6,1,27,54,6,154,0,379,60,600,180,60,0,12,1
train9_p19,1,1,3,0,1,1,1247,59,5900,298,118,159,148,367,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train9_p19,1,1,3,1,1,1,1513,59,5900,298,118,159,148,367,104,3,1,27,54,6,151,0,380,59,590,177,59,0,9,1
train9_p20,1,1,3,0,1,1,1151,54,5400,259,108,130,118,339,0,0,1,21,21,6,124,0,162,54,540,162,54,0,6,1
train9_p20,1,1,3,1,1,1,1419,54,5400,259,108,130,118,339,94,9,1,27,54,6,153,0,353,54,540,162,54,0,15,1
train9_p21,1,1,3,0,1,1,1089,51,5100,235,102,112,101,330,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train9_p21,1,1,3,1,1,1,1316,51,5100,234,102,111,101,332,81,1,1,27,54,6,133,0,323,51,510,153,51,0,7,1
train9_p22,1,1,3,0,1,1,1291,61,6100,305,122,162,145,373,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train9_p22,1,1,3,1,1,1,1566,61,6100,305,122,162,145,373,110,4,1,27,54,6,168,0,385,61,610,183,61,0,10,1
train9_p23,1,1,3,0,1,1,1231,58,5800,298,116,161,147,361,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train9_p23,1,1,3,1,1,1,1504,58,5800,298,116,161,147,361,115,4,1,27,54,6,161,0,375,58,580,174,58,0,10,1
train9_p24,1,1,3,0,1,1,1169,55,5500,261,110,130,118,342,0,0,1,21,21,6,124,0,165,55,550,165,55,0,6,1
train9_p24,1,1,3,1,1,1,1434,55,5500,261,110,130,118,342,83,2,1,27,54,6,154,0,359,55,550,165,55,0,8,1
train9_p25,1,1,3,0,1,1,1129,53,5300,250,106,123,113,342,0,0,1,21,21,6,120,0,159,53,530,159,53,0,6,1
train9_p25,1,1,3,1,1,1,1329,53,5300,248,106,121,112,344,78,1,1,27,54,6,130,0,309,53,530,159,53,0,7,1
train9_p26,1,1,3,0,1,1,1248,59,5900,293,118,154,142,366,0,0,1,21,21,6,131,0,177,59,590,177,59,0,6,1
train9_p26,1,1,3,1,1,1,1504,59,5900,293,118,154,142,366,106,3,1,27,54,6,153,0,369,59,590,177,59,0,9,1
train9_p27,1,1,3,0,1,1,1213,57,5700,280,114,145,130,370,0,0,1,21,21,6,132,0,171,57,570,171,57,0,6,1
train9_p27,1,1,3,1,1,1,1479,57,5700,280,114,145,130,370,85,0,1,27,54,6,159,0,371,57,570,171,57,0,6,1
train9_p28,1,1,3,0,1,1,1213,57,5700,290,114,155,139,353,0,0,1,21,21,6,132,0,171,57,570,171,57,0,6,1
train9_p28,1,1,3,1,1,1,1479,57,5700,290,114,155,139,353,100,3,1,27,54,6,159,0,368,57,570,171,57,0,9,1
train9_p29,1,1,3,0,1,1,1109,52,5200,238,104,113,102,337,0,0,1,21,21,6,118,0,156,52,520,156,52,0,6,1
train9_p29,1,1,3,1,1,1,1337,52,5200,237,104,112,102,339,60,2,1,27,54,6,135,0,326,52,520,156,52,0,8,1
train9_p30,1,1,3,0,1,1,1228,58,5800,271,116,134,122,364,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train9_p30,1,1,3,1,1,1,1485,58,5800,271,116,134,122,364,90,4,1,27,54,6,149,0,368,58,580,174,58,0,10,1
train9_p31,1,1,3,0,1,1,1294,61,6100,325,122,182,162,370,0,0,1,21,21,6,141,0,183,61,610,183,61,0,6,1
train9_p31,1,1,3,1,1,1,1569,61,6100,325,122,182,162,370,128,0,1,27,54,6,175,0,385,61,610,183,61,0,6,1
train10_p0,1,1,3,0,1,1,1230,58,5800,291,116,154,137,354,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train10_p0,1,1,3,1,1,1,1490,58,5800,291,116,154,137,354,113,5,1,27,54,6,160,0,361,58,580,174,58,0,11,1
train10_p1,1,1,3,0,1,1,1226,58,5800,263,116,126,118,354,0,0,1,21,21,6,127,0,174,58,580,174,58,0,6,1
train10_p1,1,1,3,1,1,1,1474,58,5800,263,116,126,118,354,83,7,1,27,54,6,144,0,359,58,580,174,58,0,13,1
train10_p2,1,1,3,0,1,1,1083,51,5100,235,102,112,105,339,0,0,1,21,21,6,110,0,153,51,510,153,51,0,6,1
train10_p2,1,1,3,1,1,1,1324,51,5100,235,102,112,105,339,77,3,1,27,54,6,127,0,335,51,510,153,51,0,9,1
train10_p3,1,1,3,0,1,1,1089,51,5100,226,102,103,93,332,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train10_p3,1,1,3,1,1,1,1328,51,5100,226,102,103,93,332,76,3,1,27,54,6,134,0,332,51,510,153,51,0,9,1
train10_p4,1,1,3,0,1,1,1270,60,6000,287,120,146,133,355,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train10_p4,1,1,3,1,1,1,1524,60,6000,287,120,146,133,355,105,0,1,27,54,6,155,0,375,60,600,180,60,0,6,1
train10_p5,1,1,3,0,1,1,1249,59,5900,280,118,141,128,355,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train10_p5,1,1,3,1,1,1,1511,59,5900,280,118,141,128,355,81,5,1,27,54,6,150,0,377,59,590,177,59,0,11,1
train10_p6,1,1,3,0,1,1,1007,47,4700,204,94,89,81,337,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train10_p6,1,1,3,1,1,1,1225,47,4700,204,94,89,81,337,57,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train10_p7,1,1,3,0,1,1,1008,47,4700,222,94,107,100,341,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train10_p7,1,1,3,1,1,1,1225,47,4700,222,94,107,100,341,72,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train10_p8,1,1,3,0,1,1,1167,55,5500,255,110,124,117,358,0,0,1,21,21,6,122,0,165,55,550,165,55,0,6,1
train10_p8,1,1,3,1,1,1,1406,55,5500,255,110,124,117,358,86,0,1,27,54,6,140,0,347,55,550,165,55,0,6,1
train10_p9,1,1,3,0,1,1,1230,58,5800,287,116,150,138,364,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train10_p9,1,1,3,1,1,1,1500,58,5800,287,116,150,138,364,88,9,1,27,54,6,159,0,368,58,580,174,58,0,15,1
train10_p10,1,1,3,0,1,1,1271,60,6000,298,120,157,141,369,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train10_p10,1,1,3,1,1,1,1555,60,6000,296,120,155,141,371,104,2,1,27,54,6,163,0,396,60,600,180,60,0,8,1
train10_p11,1,1,3,0,1,1,1125,53,5300,257,106,130,120,346,0,0,1,21,21,6,116,0,159,53,530,159,53,0,6,1
train10_p11,1,1,3,1,1,1,1369,53,5300,257,106,130,120,346,79,9,1,27,54,6,136,0,335,53,530,159,53,0,15,1
train10_p12,1,1,3,0,1,1,1048,49,4900,219,98,100,91,338,0,0,1,21,21,6,111,0,147,49,490,147,49,0,6,1
train10_p12,1,1,3,1,1,1,1243,49,4900,219,98,100,91,338,64,0,1,27,54,6,123,0,291,49,490,147,49,0,6,1
train10_p13,1,1,3,0,1,1,1289,61,6100,298,122,155,143,378,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train10_p13,1,1,3,1,1,1,1569,61,6100,298,122,155,143,378,103,2,1,27,54,6,163,0,395,61,610,183,61,0,8,1
train10_p14,1,1,3,0,1,1,1249,59,5900,284,118,145,132,354,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train10_p14,1,1,3,1,1,1,1504,59,5900,284,118,145,132,354,98,3,1,27,54,6,151,0,371,59,590,177,59,0,9,1
train10_p15,1,1,3,0,1,1,1192,56,5600,275,112,142,127,342,0,0,1,21,21,6,129,0,168,56,560,168,56,0,6,1
train10_p15,1,1,3,1,1,1,1470,56,5600,275,112,142,127,342,82,5,1,27,54,6,166,0,365,56,560,168,56,0,11,1
train10_p16,1,1,3,0,1,1,1046,49,4900,210,98,91,83,337,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train10_p16,1,1,3,1,1,1,1271,49,4900,210,98,91,83,337,72,1,1,27,54,6,128,0,313,49,490,147,49,0,7,1
train10_p17,1,1,3,0,1,1,1291,61,6100,333,122,190,167,367,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train10_p17,1,1,3,1,1,1,1577,61,6100,333,122,190,167,367,118,2,1,27,54,6,171,0,395,61,610,183,61,0,8,1
train10_p18,1,1,3,0,1,1,1290,61,6100,296,122,153,138,357,0,0,1,21,21,6,137,0,183,61,610,183,61,0,6,1
train10_p18,1,1,3,1,1,1,1569,61,6100,296,122,153,138,357,126,3,1,27,54,6,159,0,398,61,610,183,61,0,9,1
train10_p19,1,1,3,0,1,1,1025,48,4800,215,96,98,91,339,0,0,1,21,21,6,106,0,144,48,480,144,48,0,6,1
train10_p19,1,1,3,1,1,1,1243,48,4800,215,96,98,91,339,65,3,1,27,54,6,123,0,303,48,480,144,48,0,9,1
train10_p20,1,1,3,0,1,1,1085,51,5100,232,102,109,101,333,0,0,1,21,21,6,112,0,153,51,510,153,51,0,6,1
train10_p20,1,1,3,1,1,1,1302,51,5100,232,102,109,101,333,78,2,1,27,54,6,122,0,319,51,510,153,51,0,8,1
train10_p21,1,1,3,0,1,1,1266,60,6000,285,120,144,132,362,0,0,1,21,21,6,131,0,180,60,600,180,60,0,6,1
train10_p21,1,1,3,1,1,1,1524,60,6000,285,120,144,132,362,95,4,1,27,54,6,146,0,380,60,600,180,60,0,10,1
train10_p22,1,1,3,0,1,1,1172,55,5500,267,110,136,122,355,0,0,1,21,21,6,127,0,165,55,550,165,55,0,6,1
train10_p22,1,1,3,1,1,1,1435,55,5500,267,110,136,122,355,84,5,1,27,54,6,160,0,351,55,550,165,55,0,11,1
train10_p23,1,1,3,0,1,1,1047,49,4900,216,98,97,89,331,0,0,1,21,21,6,110,0,147,49,490,147,49,0,6,1
train10_p23,1,1,3,1,1,1,1243,49,4900,216,98,97,89,331,74,1,1,27,54,6,123,0,290,49,490,147,49,0,7,1
train10_p24,1,1,3,0,1,1,1105,52,5200,243,104,118,110,346,0,0,1,21,21,6,114,0,156,52,520,156,52,0,6,1
train10_p24,1,1,3,1,1,1,1329,52,5200,243,104,118,110,346,77,3,1,27,54,6,126,0,326,52,520,156,52,0,9,1
train10_p25,1,1,3,0,1,1,1272,60,6000,310,120,169,149,371,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train10_p25,1,1,3,1,1,1,1549,60,6000,310,120,169,149,371,104,0,1,27,54,6,172,0,383,60,600,180,60,0,6,1
train10_p26,1,1,3,0,1,1,1292,61,6100,314,122,171,156,377,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train10_p26,1,1,3,1,1,1,1569,61,6100,314,122,171,156,377,112,8,1,27,54,6,168,0,384,61,610,183,61,0,14,1
train10_p27,1,1,3,0,1,1,1269,60,6000,304,120,163,149,378,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train10_p27,1,1,3,1,1,1,1546,60,6000,304,120,163,149,378,111,2,1,27,54,6,164,0,386,60,600,180,60,0,8,1
train10_p28,1,1,3,0,1,1,1067,50,5000,235,100,114,105,341,0,0,1,21,21,6,112,0,150,50,500,150,50,0,6,1
train10_p28,1,1,3,1,1,1,1291,50,5000,235,100,114,105,341,73,4,1,27,54,6,130,0,313,50,500,150,50,0,10,1
train10_p29,1,1,3,0,1,1,1065,50,5000,221,100,100,93,342,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
train10_p29,1,1,3,1,1,1,1292,50,5000,221,100,100,93,342,75,0,1,27,54,6,122,0,326,50,500,150,50,0,6,1
train10_p30,1,1,3,0,1,1,1190,56,5600,294,112,161,148,368,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train10_p30,1,1,3,1,1,1,1451,56,5600,294,112,161,148,368,100,5,1,27,54,6,159,0,353,56,560,168,56,0,11,1
train10_p31,1,1,3,0,1,1,1171,55,5500,278,110,147,133,358,0,0,1,21,21,6,126,0,165,55,550,165,55,0,6,1
train10_p31,1,1,3,1,1,1,1434,55,5500,278,110,147,133,358,83,5,1,27,54,6,154,0,356,55,550,165,55,0,11,1
train11_p0,1,1,3,0,1,1,1210,57,5700,278,114,143,129,341,0,0,1,21,21,6,129,0,171,57,570,171,57,0,6,1
train11_p0,1,1,3,1,1,1,1463,57,5700,278,114,143,129,341,107,0,1,27,54,6,147,0,367,57,570,171,57,0,6,1
train11_p1,1,1,3,0,1,1,1187,56,5600,244,112,111,104,349,0,0,1,21,21,6,124,0,168,56,560,168,56,0,6,1
train11_p1,1,1,3,1,1,1,1419,56,5600,244,112,111,104,349,73,3,1,27,54,6,135,0,347,56,560,168,56,0,9,1
train11_p2,1,1,3,0,1,1,1046,49,4900,215,98,96,88,339,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train11_p2,1,1,3,1,1,1,1261,49,4900,215,98,96,88,339,60,3,1,27,54,6,123,0,306,49,490,147,49,0,9,1
train11_p3,1,1,3,0,1,1,1289,61,6100,283,122,140,127,361,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train11_p3,1,1,3,1,1,1,1549,61,6100,283,122,140,127,361,97,0,1,27,54,6,156,0,384,61,610,183,61,0,6,1
train11_p4,1,1,3,0,1,1,1145,54,5400,248,108,119,111,335,0,0,1,21,21,6,118,0,162,54,540,162,54,0,6,1
train11_p4,1,1,3,1,1,1,1391,54,5400,248,108,119,111,335,94,3,1,27,54,6,137,0,347,54,540,162,54,0,9,1
train11_p5,1,1,3,0,1,1,1310,62,6200,313,124,168,153,374,0,0,1,21,21,6,139,0,186,62,620,186,62,0,6,1
train11_p5,1,1,3,1,1,1,1594,62,6200,313,124,168,153,374,120,3,1,27,54,6,174,0,393,62,620,186,62,0,9,1
