function,case,real,mode,bp,pass,p,cycles_to_last_code,cycles_to_done,first_X_request_to_last_code,words,bytes,config_words,X_words,prefetch_words,produced_pairs,channel_refs,batches,scalar_mac,bound_cycles,popcount16_ops,dominance_tests,reduce_cycles,cache_hits,refetches,peak_slots,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16
adapt_class,train1,1,2,0,0,8,10165,10166,9981,124,1984,0,124,0,446,79,52,4460,9166,137632,129536,506,17,3,4,0,0,1,0,0,6,58,0,148,52,520,156,52,0,6,1,564,8096,506
adapt_class,train1,1,2,0,0,9,9417,9418,9233,108,1728,0,108,0,409,69,48,4090,8496,127568,120064,469,15,1,4,0,0,1,0,0,6,54,0,134,48,480,144,48,0,6,1,523,7504,469
adapt_class,train1,1,2,0,0,10,9289,9290,9105,94,1504,0,94,0,405,56,45,4050,8421,126480,119040,465,9,0,4,0,0,1,0,0,6,51,0,129,45,450,135,45,0,6,1,516,7440,465
adapt_class,train1,1,2,0,0,11,9363,9364,9179,98,1568,0,98,0,408,59,46,4080,8476,127296,119808,468,10,0,4,0,0,1,0,0,6,52,0,132,46,460,138,46,0,6,1,520,7488,468
adapt_class,train1,1,2,0,0,12,9381,9382,9197,96,1536,0,96,0,410,57,45,4100,8511,127840,120320,470,9,0,4,0,0,1,0,0,6,51,0,131,45,450,135,45,0,6,1,521,7520,470
adapt_class,train1,1,2,0,0,13,10349,10350,10165,122,1952,0,122,0,455,79,53,4550,9329,140080,131840,515,18,0,4,0,0,1,0,0,6,59,0,153,53,530,159,53,0,6,1,574,8240,515
adapt_class,train1,1,2,0,0,14,9381,9382,9197,96,1536,0,96,0,410,57,45,4100,8511,127840,120320,470,9,0,4,0,0,1,0,0,6,51,0,131,45,450,135,45,0,6,1,521,7520,470
adapt_class,train1,1,2,0,0,15,9513,9514,9329,112,1792,0,112,0,414,68,48,4140,8586,128928,121344,474,12,1,4,0,0,1,0,0,6,54,0,140,48,480,144,48,0,6,1,528,7584,474
adapt_class,train1,1,2,0,0,16,9327,9328,9143,96,1536,0,96,0,406,56,46,4060,8440,126752,119296,466,8,0,4,0,0,1,0,0,6,52,0,132,46,460,138,46,0,6,1,518,7456,466
adapt_class,train1,1,2,0,0,17,10009,10010,9825,124,1984,0,124,0,436,78,53,4360,8987,134912,126976,496,16,1,4,0,0,1,0,0,6,59,0,155,53,530,159,53,0,6,1,555,7936,496
adapt_class,train1,1,2,0,0,18,9381,9382,9197,96,1536,0,96,0,410,57,45,4100,8511,127840,120320,470,9,0,4,0,0,1,0,0,6,51,0,131,45,450,135,45,0,6,1,521,7520,470
adapt_class,train1,1,2,0,0,19,9383,9384,9199,100,1600,0,100,0,409,59,46,4090,8494,127568,120064,469,9,0,4,0,0,1,0,0,6,52,0,134,46,460,138,46,0,6,1,521,7504,469
adapt_class,train1,1,2,0,0,20,9329,9330,9145,104,1664,0,104,0,407,58,45,4070,8457,127024,119552,467,6,0,4,0,0,1,0,0,6,51,0,133,45,450,135,45,0,6,1,518,7472,467
adapt_class,train1,1,2,0,0,21,10345,10346,10161,122,1952,0,122,0,456,75,52,4560,9346,140352,132096,516,14,1,4,0,0,1,0,0,6,58,0,148,52,520,156,52,0,6,1,574,8256,516
adapt_class,train1,1,2,0,0,22,9381,9382,9197,96,1536,0,96,0,410,57,45,4100,8511,127840,120320,470,9,0,4,0,0,1,0,0,6,51,0,131,45,450,135,45,0,6,1,521,7520,470
adapt_class,train1,1,2,0,0,23,9253,9254,9069,94,1504,0,94,0,403,55,45,4030,8385,125936,118528,463,8,0,4,0,0,1,0,0,6,51,0,129,45,450,135,45,0,6,1,514,7408,463
adapt_class,train1,1,2,0,0,24,9343,9344,9159,98,1568,0,98,0,408,60,45,4080,8475,127296,119808,468,11,0,4,0,0,1,0,0,6,51,0,129,45,450,135,45,0,6,1,519,7488,468
