layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,40,666619,74649600,0.008929974172668038,0.008929974172668036
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,40,7911,2332800,0.0033912037037037036,0.0033912037037037044
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,40,906333,74649600,0.012141163515946502,0.012141163515946499
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,40,140748,74649600,0.001885448816872428,0.001885448816872428
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,40,2291181,66355200,0.03452903464988426,0.034529034649884244
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,40,8600464,265420800,0.032403127411265435,0.03240312741126543
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,40,542270,74649600,0.0072642050325788755,0.0072642050325788755
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,40,0,2332800,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,40,503,74649600,6.738147290809328e-06,6.738147290809326e-06
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,40,35,74649600,4.6885716735253773e-07,4.688571673525378e-07
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,40,3887936,66355200,0.05859278549382716,0.05859278549382714
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,40,6219181,265420800,0.02343140025197724,0.02343140025197723
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,40,8703977,74649600,0.11659777145490398,0.11659777145490398
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,40,400113,2332800,0.1715162037037037,0.17151620370370368
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,40,1101500,74649600,0.014755604852537723,0.014755604852537718
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,40,5303341,74649600,0.07104312682184499,0.07104312682184499
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,40,5921574,66355200,0.0892405418113426,0.0892405418113426
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40,2809536,265420800,0.01058521412037037,0.010585214120370372
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,40,11085164,74649600,0.14849595979080932,0.14849595979080932
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,40,231032,2332800,0.0990363511659808,0.0990363511659808
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,40,5490033,74649600,0.07354403774434157,0.07354403774434157
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,40,899726,74649600,0.01205265667866941,0.01205265667866941
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,40,9349497,66355200,0.14090074327256943,0.14090074327256946
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,40,8473509,265420800,0.03192481146918403,0.031924811469184036
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,40,2381169,49766400,0.04784692081404321,0.0478469208140432
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,40,224894,1555200,0.14460776748971194,0.14460776748971188
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,40,1776442,49766400,0.03569560988940329,0.0356956098894033
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,40,3064567,49766400,0.06157903726208848,0.061579037262088486
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,40,2889143,33177600,0.08708113305362654,0.08708113305362657
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,40,12072983,132710400,0.09097239553192515,0.09097239553192514
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,40,5236718,49766400,0.10522597575874486,0.10522597575874484
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,40,174492,1555200,0.11219907407407408,0.11219907407407408
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,40,1690324,49766400,0.033965165252057616,0.03396516525205762
