layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,11382842,132710400,0.08577204198013118,7216879817.484433,619006518.6708362,11382842,10.2445578,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,252254798,2123366400,0.11879946767547984,115470077079.75093,13717783689.521036,252254798,227.0293182,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,145605550,1061683200,0.13714594899872204,57735038539.875465,7918126651.029012,145605550,131.044995,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,121591373,1061683200,0.11452698224856529,57735038539.875465,6612219733.97655,121591373,109.43223569999999,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,93428861,1061683200,0.08800069644127363,57735038539.875465,5080723600.572815,93428861,84.0859749,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,129213126,1061683200,0.12170591566297743,57735038539.875465,7026695731.332835,129213126,116.2918134,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,99700199,1061683200,0.09390767321174527,57735038539.875465,5421763132.070144,99700199,89.7301791,mac
sttmultires_unet.preds.0.sn,3102342,66355200,0.04675356264467593,3608439908.7422166,168707421.32292792,3102342,2.7921077999999997,mac
sttmultires_unet.preds.1.sn,8914208,132710400,0.0671703800154321,7216879817.484433,484760559.86613166,8914208,8.0227872,mac
sttmultires_unet.preds.2.sn,25997210,265420800,0.0979471465687693,14433759634.968866,1413745570.5046816,25997210,23.397489,mac
sttmultires_unet.preds.3.sn,64298288,1061683200,0.06056259343653549,57735038539.875465,3496583666.1331854,64298288,57.868459200000004,mac
sttmultires_unet.resblocks.0.sn1,8900390,33177600,0.2682650342399691,1804219954.3711083,484009127.8358009,8900390,8.010351,mac
sttmultires_unet.resblocks.0.sn2,2189624,33177600,0.06599705825617284,1804219954.3711083,119073209.43557954,2189624,1.9706616000000001,mac
sttmultires_unet.resblocks.1.sn1,8193743,33177600,0.24696611569251542,1804219954.3711083,445581193.98596,8193743,7.3743687,mac
sttmultires_unet.resblocks.1.sn2,1396979,33177600,0.04210608965084876,1804219954.3711083,75968647.14860015,1396979,1.2572811000000002,mac
