layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,40,1647538,74649600,0.022070285708161864,0.022070285708161864
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,40,1104348,74649600,0.014793756430041152,0.014793756430041155
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,40,10136692,66355200,0.15276409384645062,0.15276409384645062
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,40,11870922,265420800,0.04472491229021991,0.044724912290219895
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,40,8184400,74649600,0.10963756001371742,0.10963756001371742
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,40,206251,2332800,0.08841349451303156,0.08841349451303154
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,40,3956013,74649600,0.05299442997685185,0.052994429976851845
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,40,4821438,74649600,0.06458759323559671,0.06458759323559674
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,40,12798187,66355200,0.19287391191647377,0.1928739119164738
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,40,16562851,265420800,0.06240223448953511,0.06240223448953512
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,40,4705112,74649600,0.0630292995541838,0.0630292995541838
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,40,0,2332800,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,40,278023,74649600,0.003724373606824417,0.003724373606824418
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,40,10253,74649600,0.00013734835819615912,0.00013734835819615915
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,40,14659639,66355200,0.22092675479841822,0.22092675479841817
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,40,15405770,265420800,0.05804281352478781,0.058042813524787795
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,40,15645888,74649600,0.20959104938271605,0.20959104938271608
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,40,529417,2332800,0.22694487311385458,0.22694487311385453
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,40,1638093,74649600,0.021943761252572018,0.02194376125257202
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,40,7952233,74649600,0.10652746967163923,0.10652746967163922
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,40,14252034,66355200,0.21478398075810184,0.21478398075810184
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40,12891176,265420800,0.04856882354359568,0.04856882354359568
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,40,0,74649600,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,40,14757418,74649600,0.19768917716906723,0.1976891771690672
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,40,343699,2332800,0.1473332475994513,0.1473332475994513
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,40,5069141,74649600,0.06790580257630316,0.06790580257630316
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,40,1664756,74649600,0.022300936642661178,0.022300936642661178
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,40,16669070,66355200,0.25120970172646606,0.25120970172646606
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,40,14240332,265420800,0.053651906708140434,0.05365190670814042
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,40,2872851,49766400,0.05772671923225309,0.0577267192322531
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,40,305946,1555200,0.19672453703703704,0.19672453703703704
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,40,1477272,49766400,0.029684124228395063,0.02968412422839506
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,40,4866017,49766400,0.09777715486754116,0.09777715486754116
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,40,3718053,33177600,0.1120651584201389,0.11206515842013891
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,40,13571175,132710400,0.10226157859519676,0.10226157859519676
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,40,0,49766400,0.0,0.0
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,40,7447580,49766400,0.1496507683899177,0.1496507683899177
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,40,366423,1555200,0.23561149691358024,0.23561149691358024
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,40,2532057,49766400,0.0508788459683642,0.05087884596836421
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40,1942101,49766400,0.03902434172453704,0.03902434172453704
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,40,5727720,33177600,0.17263816550925926,0.17263816550925926
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,40,9138669,132710400,0.06886173954716435,0.06886173954716435
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,40,78235402,2123366400,0.036844984454873164,0.036844984454873164
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,40,66511900,1061683200,0.0626475958176601,0.0626475958176601
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,40,35116440,1061683200,0.03307619448061343,0.03307619448061343
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,40,43469690,1061683200,0.04094412532853491,0.04094412532853492
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,62873093,1061683200,0.05922020146876206,0.05922020146876206
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,51628846,1061683200,0.048629238929277584,0.04862923892927758
sttmultires_unet.preds.0.sn,40,5522828,66355200,0.08323127652391975,0.08323127652391978
sttmultires_unet.preds.1.sn,40,12733473,132710400,0.09594932273582175,0.09594932273582177
sttmultires_unet.preds.2.sn,40,29596262,265420800,0.11150694293740356,0.11150694293740356
sttmultires_unet.preds.3.sn,40,115292635,1061683200,0.10859419740276573,0.10859419740276574
sttmultires_unet.resblocks.0.sn1,40,7143982,33177600,0.21532546055169752,0.21532546055169752
sttmultires_unet.resblocks.0.sn2,40,2661640,33177600,0.08022400655864198,0.08022400655864198
sttmultires_unet.resblocks.1.sn1,40,7982363,33177600,0.24059494960455247,0.24059494960455247
sttmultires_unet.resblocks.1.sn2,40,2170013,33177600,0.06540596667631172,0.06540596667631171
